,Expenditure category,Date,Unadjusted CPI Index
1093,Parking and other fees(5),2014-03-01,189.735
1094,Parking fees and tolls(4)(5)(6),2014-03-01,209.401
1095,Automobile service clubs(4)(5)(6),2014-03-01,126.352
1096,Public transportation,2014-03-01,273.384
1097,Airline fare,2014-03-01,302.464
1098,Other intercity transportation,2014-03-01,153.802
1099,Intercity bus fare(4)(7)(6),2014-03-01,
1100,Intercity train fare(7)(6),2014-03-01,107.974
1101,Ship fare(4)(5)(6),2014-03-01,61.92
1102,Intracity transportation(4),2014-03-01,296.505
1103,Intracity mass transit(4)(12)(6),2014-03-01,117.068
1104,Recreation services(12),2014-03-01,109.39
1105,Video and audio services(12),2014-03-01,111.951
1106,Cable and satellite television and radio service(14),2014-03-01,416.841
1107,"Video discs and other media, including rental of video and audio(4)(5)",2014-03-01,74.074
1108,Video discs and other media(4)(5)(6),2014-03-01,43.469
1109,Rental of video or audio discs and other media(4)(5)(6),2014-03-01,116.803
1110,Pet services including veterinary(5),2014-03-01,217.096
1111,Pet services(4)(5)(6),2014-03-01,175.56
1112,Veterinarian services(5)(6),2014-03-01,226.541
1113,Photographers and film processing(4)(5),2014-03-01,119.885
1114,Photographer fees(4)(5)(6),2014-03-01,127.07
1115,Film processing(4)(5)(6),2014-03-01,116.376
1116,Other recreation services(5),2014-03-01,152.099
1117,Club dues and fees for participant sports and group exercises(5),2014-03-01,129.185
1118,Admissions(4),2014-03-01,340.124
1119,"Admission to movies, theaters, and concerts(4)(5)(6)",2014-03-01,164.024
1120,Admission to sporting events(4)(5)(6),2014-03-01,191.27
1121,Fees for lessons or instructions(4)(9),2014-03-01,279.215
1122,Education and communication services(12),2014-03-01,108.281
1123,"Tuition, other school fees, and childcare",2014-03-01,657.002
1124,College tuition and fees,2014-03-01,749.95
1125,Elementary and high school tuition and fees,2014-03-01,710.282
1126,Child care and nursery school(13),2014-03-01,263.114
1127,Technical and business school tuition and fees(5),2014-03-01,228.405
1128,Postage and delivery services(5),2014-03-01,174.686
1129,Postage(4),2014-03-01,274.517
1130,Delivery services(4)(5),2014-03-01,284.472
1131,Telephone services(4)(5),2014-03-01,101.527
1132,Wireless telephone services(4)(5),2014-03-01,57.775
1133,Land-line telephone services(4)(12),2014-03-01,110.822
1134,Internet services and electronic information providers(4)(5),2014-03-01,77.804
1135,Other personal services(4)(12),2014-03-01,109.222
1136,Personal care services(4),2014-03-01,241.07
1137,Haircuts and other personal care services(4)(5),2014-03-01,147.092
1138,Miscellaneous personal services,2014-03-01,388.609
1139,Legal services(9),2014-03-01,318.334
1140,Funeral expenses(9),2014-03-01,306.072
1141,Laundry and dry cleaning services(4)(5),2014-03-01,151.473
1142,Apparel services other than laundry and dry cleaning(4)(5),2014-03-01,177.334
1143,Financial services(4)(9),2014-03-01,303.83
1144,Checking account and other bank services(4)(5)(6),2014-03-01,147.748
1145,Tax return preparation and other accounting fees(5)(6),2014-03-01,203.534
1146,,2014-03-01,
1147,Special aggregate indexes,2014-03-01,
1148,,2014-03-01,
1149,All items less food,2014-03-01,235.672
1150,All items less shelter,2014-03-01,226.391
1151,All items less food and shelter,2014-03-01,222.515
1152,"All items less food, shelter, and energy",2014-03-01,219.588
1153,"All items less food, shelter, energy, and used cars and trucks",2014-03-01,223.84
1154,All items less medical care,2014-03-01,226.73
1155,All items less energy,2014-03-01,236.768
1156,Commodities,2014-03-01,188.847
1157,"Commodities less food, energy, and used cars and trucks",2014-03-01,147.771
1158,Commodities less food,2014-03-01,164.416
1159,Commodities less food and beverages,2014-03-01,161.734
1160,Services,2014-03-01,283.383
1161,Services less rent of shelter(16),2014-03-01,309.803
1162,Services less medical care services,2014-03-01,269.69
1163,Durables(4),2014-03-01,110.925
1164,Nondurables,2014-03-01,227.724
1165,Nondurables less food,2014-03-01,215.348
1166,Nondurables less food and beverages,2014-03-01,213.948
1167,"Nondurables less food, beverages, and apparel",2014-03-01,271.807
1168,Nondurables less food and apparel,2014-03-01,267.33
1169,Housing,2014-03-01,231.968
1170,Education and communication(5),2014-03-01,137.125
1171,Education(5),2014-03-01,229.061
1172,Communication(5),2014-03-01,82.495
1173,Information and information processing(5),2014-03-01,78.637
1174,"Information technology, hardware and services(18)",2014-03-01,8.422
1175,Recreation(5),2014-03-01,115.763
1176,Video and audio(5),2014-03-01,100.672
1177,"Pets, pet products and services(5)",2014-03-01,164.584
1178,Photography(5),2014-03-01,76.779
1179,Food and beverages,2014-03-01,240.226
1180,Domestically produced farm food,2014-03-01,245.126
1181,Other services,2014-03-01,333.281
1182,Apparel less footwear,2014-03-01,123.14
1183,Fuels and utilities,2014-03-01,235.139
1184,Household energy,2014-03-01,203.438
1185,Medical care,2014-03-01,433.369
1186,Transportation,2014-03-01,218.435
1187,Private transportation,2014-03-01,213.792
1188,New and used motor vehicles(5),2014-03-01,100.899
1189,Utilities and public transportation,2014-03-01,216.534
1190,Household furnishings and operations,2014-03-01,123.505
1191,Other goods and services,2014-03-01,406.715
1192,Personal care,2014-03-01,217.532
1193,,2014-03-01,
1194,All items,2014-04-01,237.072
1195,Food,2014-04-01,241.337
1196,Food at home,2014-04-01,238.103
1197,Cereals and bakery products,2014-04-01,271.005
1198,Cereals and cereal products,2014-04-01,232.384
1199,Flour and prepared flour mixes,2014-04-01,250.083
1200,Breakfast cereal(4),2014-04-01,228.384
1201,"Rice, pasta, cornmeal(4)",2014-04-01,237.302
1202,Rice(4)(5)(6),2014-04-01,171.444
1203,Bakery products,2014-04-01,292.744
1204,Bread(5),2014-04-01,177.869
1205,White bread(4)(6),2014-04-01,323.643
1206,Bread other than white(4)(6),2014-04-01,344.222
1207,"Fresh biscuits, rolls, muffins(4)(5)",2014-04-01,170.314
1208,"Cakes, cupcakes, and cookies",2014-04-01,272.416
1209,Cookies(4)(6),2014-04-01,264.364
1210,Fresh cakes and cupcakes(4)(6),2014-04-01,282.427
1211,Other bakery products,2014-04-01,265.456
1212,"Fresh sweetrolls, coffeecakes, doughnuts(4)(6)",2014-04-01,292.387
1213,"Crackers, bread, and cracker products(6)",2014-04-01,304.508
1214,"Frozen and refrigerated bakery products, pies, tarts, turnovers(6)",2014-04-01,271.304
1215,"Meats, poultry, fish, and eggs",2014-04-01,249.29
1216,"Meats, poultry, and fish",2014-04-01,249.565
1217,Meats,2014-04-01,251.915
1218,Beef and veal(4),2014-04-01,295.581
1219,Uncooked ground beef(4),2014-04-01,271.026
1220,Uncooked beef roasts(4)(5),2014-04-01,219.367
1221,Uncooked beef steaks(4)(5),2014-04-01,198.051
1222,Uncooked other beef and veal(4)(5),2014-04-01,209.031
1223,Pork,2014-04-01,223.285
1224,"Bacon, breakfast sausage, and related products(5)",2014-04-01,163.372
1225,Bacon and related products(6),2014-04-01,298.891
1226,Breakfast sausage and related products(5)(6),2014-04-01,149.687
1227,Ham,2014-04-01,204.898
1228,"Ham, excluding canned(6)",2014-04-01,229.318
1229,Pork chops,2014-04-01,206.589
1230,Other pork including roasts and picnics(5),2014-04-01,141.491
1231,Other meats,2014-04-01,215.198
1232,Frankfurters(6),2014-04-01,216.368
1233,Lunchmeats(4)(5)(6),2014-04-01,139.354
1234,Lamb and organ meats(4)(6),2014-04-01,304.502
1235,Lamb and mutton(4)(5)(6),2014-04-01,168.506
1236,Poultry,2014-04-01,232.772
1237,Chicken(5),2014-04-01,149.191
1238,Fresh whole chicken(4)(6),2014-04-01,247.804
1239,Fresh and frozen chicken parts(4)(6),2014-04-01,222.045
1240,Other poultry including turkey(5),2014-04-01,154.348
1241,Fish and seafood(4),2014-04-01,285.621
1242,Fresh fish and seafood(4)(5),2014-04-01,172.845
1243,Processed fish and seafood(5),2014-04-01,146.941
1244,Shelf stable fish and seafood(4)(6),2014-04-01,199.601
1245,Frozen fish and seafood(6),2014-04-01,314.473
1246,Eggs,2014-04-01,244.994
1247,Dairy and related products(4),2014-04-01,224.171
1248,Milk(4)(5),2014-04-01,156.95
1249,Fresh whole milk(4)(6),2014-04-01,227.579
1250,Fresh milk other than whole(4)(5)(6),2014-04-01,159.328
1251,Cheese and related products(4),2014-04-01,232.229
1252,Ice cream and related products,2014-04-01,216.766
1253,Other dairy and related products(5),2014-04-01,142.258
1254,Fruits and vegetables,2014-04-01,294.509
1255,Fresh fruits and vegetables,2014-04-01,340.113
1256,Fresh fruits,2014-04-01,366.718
1257,Apples,2014-04-01,341.063
1258,Bananas,2014-04-01,202.234
1259,Citrus fruits(5),2014-04-01,243.403
1260,"Oranges, including tangerines(6)",2014-04-01,466.514
1261,Other fresh fruits(5),2014-04-01,125.153
1262,Fresh vegetables,2014-04-01,310.791
1263,Potatoes,2014-04-01,328.159
1264,Lettuce,2014-04-01,282.478
1265,Tomatoes(4),2014-04-01,314.843
1266,Other fresh vegetables,2014-04-01,316.404
1267,Processed fruits and vegetables(5),2014-04-01,156.14
1268,Canned fruits and vegetables(5),2014-04-01,160.938
1269,Canned fruits(5)(6),2014-04-01,152.914
1270,Canned vegetables(5)(6),2014-04-01,170.752
1271,Frozen fruits and vegetables(5),2014-04-01,146.3
1272,Frozen vegetables(6),2014-04-01,201.688
1273,Other processed fruits and vegetables including dried(5),2014-04-01,158.19
1274,"Dried beans, peas, and lentils(4)(5)(6)",2014-04-01,195.679
1275,Nonalcoholic beverages and beverage materials,2014-04-01,165.387
1276,Juices and nonalcoholic drinks(5),2014-04-01,126.768
1277,Carbonated drinks,2014-04-01,159.114
1278,Frozen noncarbonated juices and drinks(4)(5),2014-04-01,172.071
1279,Nonfrozen noncarbonated juices and drinks(4)(5),2014-04-01,115.511
1280,Beverage materials including coffee and tea(5),2014-04-01,118.047
1281,Coffee,2014-04-01,197.948
1282,Roasted coffee(6),2014-04-01,204.157
1283,Instant and freeze dried coffee(4)(6),2014-04-01,204.634
1284,Other beverage materials including tea(5),2014-04-01,129.106
1285,Other food at home,2014-04-01,205.091
1286,Sugar and sweets(4),2014-04-01,208.982
1287,Sugar and artificial sweeteners,2014-04-01,180.028
1288,Candy and chewing gum(4)(5),2014-04-01,139.456
1289,Other sweets(5),2014-04-01,154.922
1290,Fats and oils,2014-04-01,227.031
1291,Butter and margarine(5),2014-04-01,188.986
1292,Butter(6),2014-04-01,211.036
1293,Margarine(6),2014-04-01,284.793
1294,Salad dressing(4)(5),2014-04-01,133.038
1295,Other fats and oils including peanut butter(5),2014-04-01,163.55
1296,Peanut butter(4)(5)(6),2014-04-01,168.317
1297,Other foods,2014-04-01,218.802
1298,Soups,2014-04-01,241.065
1299,Frozen and freeze dried prepared foods(4),2014-04-01,167.169
1300,Snacks(4),2014-04-01,242.963
1301,"Spices, seasonings, condiments, sauces",2014-04-01,227.188
1302,Salt and other seasonings and spices(5)(6),2014-04-01,138.668
1303,"Olives, pickles, relishes(4)(5)(6)",2014-04-01,137.809
1304,Sauces and gravies(5)(6),2014-04-01,130.896
1305,Other condiments(6),2014-04-01,265.232
1306,Baby food(4)(5),2014-04-01,153.691
1307,Other miscellaneous foods(4)(5),2014-04-01,130.244
1308,Prepared salads(4)(7)(6),2014-04-01,116.592
1309,Food away from home(4),2014-04-01,247.534
1310,Full service meals and snacks(4)(5),2014-04-01,154.198
1311,Limited service meals and snacks(4)(5),2014-04-01,157.548
1312,Food at employee sites and schools(5),2014-04-01,157.752
1313,Food at elementary and secondary schools(8)(6),2014-04-01,131.813
1314,Food from vending machines and mobile vendors(4)(5),2014-04-01,143.038
1315,Other food away from home(4)(5),2014-04-01,173.546
1316,,2014-04-01,
1317,Energy,2014-04-01,252.717
1318,Energy commodities,2014-04-01,320.709
1319,Fuel oil and other fuels(4),2014-04-01,346.116
1320,Fuel oil(4),2014-04-01,382.025
1321,"Propane, kerosene, and firewood(4)(9)",2014-04-01,350.963
1322,Motor fuel,2014-04-01,316.782
1323,Gasoline (all types),2014-04-01,315.335
1324,"Gasoline, unleaded regular(6)",2014-04-01,314.387
1325,"Gasoline, unleaded midgrade(10)(6)",2014-04-01,326.751
1326,"Gasoline, unleaded premium(6)",2014-04-01,305.858
1327,Other motor fuels(5),2014-04-01,286.73
1328,Energy services(11),2014-04-01,198.856
1329,Electricity(11),2014-04-01,198.654
1330,Utility (piped) gas service(11),2014-04-01,196.872
1331,,2014-04-01,
1332,All items less food and energy,2014-04-01,237.509
1333,Commodities less food and energy commodities,2014-04-01,147.589
1334,Household furnishings and supplies(4)(12),2014-04-01,95.13
1335,Window and floor coverings and other linens(4)(5),2014-04-01,63.369
1336,Floor coverings(4)(5),2014-04-01,107.652
1337,Window coverings(4)(5),2014-04-01,73.301
1338,Other linens(4)(5),2014-04-01,50.381
1339,Furniture and bedding(4),2014-04-01,116.551
1340,Bedroom furniture(4),2014-04-01,134.66
1341,"Living room, kitchen, and dining room furniture(4)(5)",2014-04-01,87.71
1342,Other furniture(5),2014-04-01,75.386
1343,Infants' furniture(4)(8)(6),2014-04-01,
1344,Appliances(5),2014-04-01,83.855
1345,Major appliances(5),2014-04-01,95.131
1346,Laundry equipment(6),2014-04-01,108.82
1347,Other appliances(4)(5),2014-04-01,69.683
1348,Other household equipment and furnishings(5),2014-04-01,60.814
1349,"Clocks, lamps, and decorator items(4)",2014-04-01,49.652
1350,Indoor plants and flowers(13),2014-04-01,126.122
1351,Dishes and flatware(4)(5),2014-04-01,55.646
1352,Nonelectric cookware and tableware(5),2014-04-01,93.827
1353,"Tools, hardware, outdoor equipment and supplies(5)",2014-04-01,91.622
1354,"Tools, hardware and supplies(4)(5)",2014-04-01,99.827
1355,Outdoor equipment and supplies(5),2014-04-01,87.677
1356,Housekeeping supplies(4),2014-04-01,188.309
1357,Household cleaning products(4)(5),2014-04-01,119.338
1358,Household paper products(4)(5),2014-04-01,171.641
1359,Miscellaneous household products(4)(5),2014-04-01,120.038
1360,Apparel,2014-04-01,129.629
1361,Men's and boys' apparel,2014-04-01,122.506
1362,Men's apparel,2014-04-01,126.728
1363,"Men's suits, sport coats, and outerwear",2014-04-01,118.841
1364,Men's furnishings,2014-04-01,157.303
1365,Men's shirts and sweaters(5),2014-04-01,82.289
1366,Men's pants and shorts,2014-04-01,122.414
1367,Boys' apparel,2014-04-01,106.21
1368,Women's and girls' apparel,2014-04-01,118.029
1369,Women's apparel,2014-04-01,121.304
1370,Women's outerwear,2014-04-01,109.914
1371,Women's dresses,2014-04-01,127.941
1372,Women's suits and separates(5),2014-04-01,89.865
1373,"Women's underwear, nightwear, sportswear and accessories(5)",2014-04-01,108.021
1374,Girls' apparel,2014-04-01,102.454
1375,Footwear,2014-04-01,134.422
1376,Men's footwear(4),2014-04-01,137.161
1377,Boys' and girls' footwear,2014-04-01,140.369
1378,Women's footwear,2014-04-01,129.076
1379,Infants' and toddlers' apparel,2014-04-01,119.628
1380,Jewelry and watches(9),2014-04-01,162.389
1381,Watches(4)(9),2014-04-01,121.115
1382,Jewelry(9),2014-04-01,169.455
1383,Transportation commodities less motor fuel(12),2014-04-01,106.992
1384,New vehicles,2014-04-01,146.724
1385,New cars and trucks(5)(6),2014-04-01,101.684
1386,New cars(6),2014-04-01,145.039
1387,New trucks(14)(6),2014-04-01,153.878
1388,Used cars and trucks,2014-04-01,150.496
1389,Motor vehicle parts and equipment(4),2014-04-01,145.325
1390,Tires(4),2014-04-01,128.95
1391,Vehicle accessories other than tires(4)(5),2014-04-01,163.701
1392,Vehicle parts and equipment other than tires(4)(6),2014-04-01,154.503
1393,"Motor oil, coolant, and fluids(4)(6)",2014-04-01,363.51
1394,Medical care commodities,2014-04-01,340.535
1395,Medicinal drugs(4)(12),2014-04-01,111.014
1396,Prescription drugs,2014-04-01,453.012
1397,Nonprescription drugs(4)(12),2014-04-01,98.737
1398,Medical equipment and supplies(4)(12),2014-04-01,100.377
1399,Recreation commodities(12),2014-04-01,92.076
1400,Video and audio products(12),2014-04-01,69.531
1401,Televisions,2014-04-01,4.142
1402,Other video equipment(4)(5),2014-04-01,11.408
1403,Audio equipment,2014-04-01,38.801
1404,"Audio discs, tapes and other media(4)(5)",2014-04-01,91.358
1405,Pets and pet products(4),2014-04-01,198.47
1406,Pet food(4)(5)(6),2014-04-01,152.851
1407,"Purchase of pets, pet supplies, accessories(4)(5)(6)",2014-04-01,113.009
1408,Sporting goods(4),2014-04-01,118.022
1409,Sports vehicles including bicycles(4),2014-04-01,152.22
1410,Sports equipment,2014-04-01,88.317
1411,Photographic equipment and supplies,2014-04-01,60.056
1412,Film and photographic supplies(4)(5)(6),2014-04-01,124.825
1413,Photographic equipment(5)(6),2014-04-01,25.259
1414,Recreational reading materials(4),2014-04-01,237.811
1415,Newspapers and magazines(4)(5),2014-04-01,159.879
1416,Recreational books(4)(5),2014-04-01,101.215
1417,Other recreational goods(5),2014-04-01,49.943
1418,Toys,2014-04-01,48.148
1419,"Toys, games, hobbies and playground equipment(5)(6)",2014-04-01,55.915
1420,"Sewing machines, fabric and supplies(4)(5)",2014-04-01,101.415
1421,Music instruments and accessories(5),2014-04-01,98.562
1422,Education and communication commodities(12),2014-04-01,88.221
1423,Educational books and supplies,2014-04-01,605.715
1424,College textbooks(4)(15)(6),2014-04-01,206.286
1425,Information technology commodities(12),2014-04-01,72.816
1426,Personal computers and peripheral equipment(7),2014-04-01,54.483
1427,Computer software and accessories(4)(5),2014-04-01,36.68
1428,"Telephone hardware, calculators, and other consumer information items(4)(5)",2014-04-01,28.59
1429,Alcoholic beverages,2014-04-01,236.53
1430,Alcoholic beverages at home,2014-04-01,196.481
1431,"Beer, ale, and other malt beverages at home",2014-04-01,214.163
1432,Distilled spirits at home(4),2014-04-01,190.902
1433,Whiskey at home(6),2014-04-01,205.563
1434,"Distilled spirits, excluding whiskey, at home(4)(6)",2014-04-01,183.751
1435,Wine at home,2014-04-01,168.012
1436,Alcoholic beverages away from home(4),2014-04-01,322.424
1437,"Beer, ale, and other malt beverages away from home(4)(5)(6)",2014-04-01,159.694
1438,Wine away from home(4)(5)(6),2014-04-01,173.914
1439,Distilled spirits away from home(4)(5)(6),2014-04-01,170.527
1440,Other goods(12),2014-04-01,106.426
1441,Tobacco and smoking products(4),2014-04-01,896.306
1442,Cigarettes(4)(5),2014-04-01,365.536
1443,Tobacco products other than cigarettes(4)(5),2014-04-01,238.377
1444,Personal care products(4),2014-04-01,163.345
1445,"Hair, dental, shaving, and miscellaneous personal care products(4)(5)",2014-04-01,103.333
1446,"Cosmetics, perfume, bath, nail preparations and implements(4)",2014-04-01,189.072
1447,Miscellaneous personal goods(5),2014-04-01,84.731
1448,"Stationery, stationery supplies, gift wrap(6)",2014-04-01,156.767
1449,Infants' equipment(4)(8)(6),2014-04-01,86.914
1450,Services less energy services,2014-04-01,292.257
1451,Shelter,2014-04-01,268.899
1452,Rent of shelter(16),2014-04-01,280.095
1453,Rent of primary residence(11),2014-04-01,274.1
1454,Lodging away from home(5),2014-04-01,148.418
1455,"Housing at school, excluding board(11)(16)",2014-04-01,489.998
1456,Other lodging away from home including hotels and motels,2014-04-01,308.36
1457,Owners' equivalent rent of residences(11)(16),2014-04-01,276.265
1458,Owners' equivalent rent of primary residence(11)(16),2014-04-01,276.245
1459,Tenants' and household insurance(4)(5),2014-04-01,140.095
1460,Water and sewer and trash collection services(5),2014-04-01,203.084
1461,Water and sewerage maintenance(11),2014-04-01,462.83
1462,Garbage and trash collection(4)(14),2014-04-01,425.393
1463,Household operations(4)(5),2014-04-01,160.15
1464,Domestic services(4)(5),2014-04-01,153.257
1465,Gardening and lawncare services(4)(5),2014-04-01,163.537
1466,"Moving, storage, freight expense(5)",2014-04-01,130.067
1467,Repair of household items(4)(5),2014-04-01,208.927
1468,Medical care services,2014-04-01,464.238
1469,Professional services,2014-04-01,354.191
1470,Physicians' services(11),2014-04-01,358.415
1471,Dental services(11),2014-04-01,440.301
1472,Eyeglasses and eye care(4)(9),2014-04-01,183.124
1473,Services by other medical professionals(11)(9),2014-04-01,224.672
1474,Hospital and related services,2014-04-01,733.129
1475,Hospital services(11)(17),2014-04-01,278.496
1476,Inpatient hospital services(11)(17)(6),2014-04-01,274.466
1477,Outpatient hospital services(11)(9)(6),2014-04-01,627.441
1478,Nursing homes and adult day services(11)(17),2014-04-01,199.465
1479,Care of invalids and elderly at home(4)(8),2014-04-01,116.835
1480,Health insurance(4)(8),2014-04-01,122.612
1481,Transportation services,2014-04-01,285.402
1482,Leased cars and trucks(15),2014-04-01,84.923
1483,Car and truck rental(5),2014-04-01,132.615
1484,Motor vehicle maintenance and repair(4),2014-04-01,264.508
1485,Motor vehicle body work(4),2014-04-01,278.128
1486,Motor vehicle maintenance and servicing(4),2014-04-01,239.474
1487,Motor vehicle repair(4)(5),2014-04-01,163.068
1488,Motor vehicle insurance,2014-04-01,433.113
1489,Motor vehicle fees(4)(5),2014-04-01,176.707
1490,State motor vehicle registration and license fees(4)(11)(5),2014-04-01,168.76
1491,Parking and other fees(5),2014-04-01,190.14
1492,Parking fees and tolls(4)(5)(6),2014-04-01,210.272
1493,Automobile service clubs(4)(5)(6),2014-04-01,124.893
1494,Public transportation,2014-04-01,282.623
1495,Airline fare,2014-04-01,318.331
1496,Other intercity transportation,2014-04-01,153.946
1497,Intercity bus fare(4)(7)(6),2014-04-01,
1498,Intercity train fare(7)(6),2014-04-01,108.373
1499,Ship fare(4)(5)(6),2014-04-01,62.079
1500,Intracity transportation(4),2014-04-01,296.562
1501,Intracity mass transit(4)(12)(6),2014-04-01,117.083
1502,Recreation services(12),2014-04-01,109.706
1503,Video and audio services(12),2014-04-01,112.217
1504,Cable and satellite television and radio service(14),2014-04-01,417.616
1505,"Video discs and other media, including rental of video and audio(4)(5)",2014-04-01,74.858
1506,Video discs and other media(4)(5)(6),2014-04-01,44.271
1507,Rental of video or audio discs and other media(4)(5)(6),2014-04-01,117.096
1508,Pet services including veterinary(5),2014-04-01,217.85
1509,Pet services(4)(5)(6),2014-04-01,176.238
1510,Veterinarian services(5)(6),2014-04-01,227.202
1511,Photographers and film processing(4)(5),2014-04-01,120.626
1512,Photographer fees(4)(5)(6),2014-04-01,127.378
1513,Film processing(4)(5)(6),2014-04-01,117.376
1514,Other recreation services(5),2014-04-01,152.569
1515,Club dues and fees for participant sports and group exercises(5),2014-04-01,129.189
1516,Admissions(4),2014-04-01,342.545
1517,"Admission to movies, theaters, and concerts(4)(5)(6)",2014-04-01,165.024
1518,Admission to sporting events(4)(5)(6),2014-04-01,192.15
1519,Fees for lessons or instructions(4)(9),2014-04-01,279.495
1520,Education and communication services(12),2014-04-01,108.387
1521,"Tuition, other school fees, and childcare",2014-04-01,657.289
1522,College tuition and fees,2014-04-01,750.429
1523,Elementary and high school tuition and fees,2014-04-01,710.282
1524,Child care and nursery school(13),2014-04-01,263.129
1525,Technical and business school tuition and fees(5),2014-04-01,228.778
1526,Postage and delivery services(5),2014-04-01,174.564
1527,Postage(4),2014-04-01,274.517
1528,Delivery services(4)(5),2014-04-01,282.467
1529,Telephone services(4)(5),2014-04-01,101.629
1530,Wireless telephone services(4)(5),2014-04-01,57.872
1531,Land-line telephone services(4)(12),2014-04-01,110.784
1532,Internet services and electronic information providers(4)(5),2014-04-01,78.081
1533,Other personal services(4)(12),2014-04-01,109.322
1534,Personal care services(4),2014-04-01,241.027
1535,Haircuts and other personal care services(4)(5),2014-04-01,147.066
1536,Miscellaneous personal services,2014-04-01,389.208
1537,Legal services(9),2014-04-01,318.769
1538,Funeral expenses(9),2014-04-01,306.539
1539,Laundry and dry cleaning services(4)(5),2014-04-01,151.765
1540,Apparel services other than laundry and dry cleaning(4)(5),2014-04-01,177.704
1541,Financial services(4)(9),2014-04-01,304.244
1542,Checking account and other bank services(4)(5)(6),2014-04-01,147.137
1543,Tax return preparation and other accounting fees(5)(6),2014-04-01,205.533
1544,,2014-04-01,
1545,Special aggregate indexes,2014-04-01,
1546,,2014-04-01,
1547,All items less food,2014-04-01,236.425
1548,All items less shelter,2014-04-01,227.302
1549,All items less food and shelter,2014-04-01,223.416
1550,"All items less food, shelter, and energy",2014-04-01,220.261
1551,"All items less food, shelter, energy, and used cars and trucks",2014-04-01,224.461
1552,All items less medical care,2014-04-01,227.509
1553,All items less energy,2014-04-01,237.414
1554,Commodities,2014-04-01,190.176
1555,"Commodities less food, energy, and used cars and trucks",2014-04-01,148.024
1556,Commodities less food,2014-04-01,165.856
1557,Commodities less food and beverages,2014-04-01,163.208
1558,Services,2014-04-01,283.637
1559,Services less rent of shelter(16),2014-04-01,309.787
1560,Services less medical care services,2014-04-01,269.922
1561,Durables(4),2014-04-01,111.212
1562,Nondurables,2014-04-01,229.635
1563,Nondurables less food,2014-04-01,217.984
1564,Nondurables less food and beverages,2014-04-01,216.738
1565,"Nondurables less food, beverages, and apparel",2014-04-01,275.938
1566,Nondurables less food and apparel,2014-04-01,271.075
1567,Housing,2014-04-01,231.689
1568,Education and communication(5),2014-04-01,137.279
1569,Education(5),2014-04-01,229.237
1570,Communication(5),2014-04-01,82.612
1571,Information and information processing(5),2014-04-01,78.755
1572,"Information technology, hardware and services(18)",2014-04-01,8.444
1573,Recreation(5),2014-04-01,116.042
1574,Video and audio(5),2014-04-01,100.821
1575,"Pets, pet products and services(5)",2014-04-01,165.154
1576,Photography(5),2014-04-01,77.862
1577,Food and beverages,2014-04-01,241.103
1578,Domestically produced farm food,2014-04-01,246.444
1579,Other services,2014-04-01,333.805
1580,Apparel less footwear,2014-04-01,123.842
1581,Fuels and utilities,2014-04-01,230.588
1582,Household energy,2014-04-01,198.267
1583,Medical care,2014-04-01,434.054
1584,Transportation,2014-04-01,221.972
1585,Private transportation,2014-04-01,216.975
1586,New and used motor vehicles(5),2014-04-01,101.325
1587,Utilities and public transportation,2014-04-01,215.605
1588,Household furnishings and operations,2014-04-01,123.436
1589,Other goods and services,2014-04-01,407.03
1590,Personal care,2014-04-01,217.715
1591,,2014-04-01,
1592,All items,2014-05-01,237.9
1593,Food,2014-05-01,242.344
1594,Food at home,2014-05-01,239.504
1595,Cereals and bakery products,2014-05-01,271.362
1596,Cereals and cereal products,2014-05-01,233.582
1597,Flour and prepared flour mixes,2014-05-01,251.833
1598,Breakfast cereal(4),2014-05-01,228.089
1599,"Rice, pasta, cornmeal(4)",2014-05-01,240.675
1600,Rice(4)(5)(6),2014-05-01,173.898
1601,Bakery products,2014-05-01,292.58
1602,Bread(5),2014-05-01,175.668
1603,White bread(4)(6),2014-05-01,318.198
1604,Bread other than white(4)(6),2014-05-01,341.322
1605,"Fresh biscuits, rolls, muffins(4)(5)",2014-05-01,170.547
1606,"Cakes, cupcakes, and cookies",2014-05-01,273.259
1607,Cookies(4)(6),2014-05-01,263.658
1608,Fresh cakes and cupcakes(4)(6),2014-05-01,285.677
1609,Other bakery products,2014-05-01,267.329
1610,"Fresh sweetrolls, coffeecakes, doughnuts(4)(6)",2014-05-01,289.708
1611,"Crackers, bread, and cracker products(6)",2014-05-01,311.539
1612,"Frozen and refrigerated bakery products, pies, tarts, turnovers(6)",2014-05-01,273.29
1613,"Meats, poultry, fish, and eggs",2014-05-01,251.825
1614,"Meats, poultry, and fish",2014-05-01,252.667
1615,Meats,2014-05-01,254.666
1616,Beef and veal(4),2014-05-01,295.793
1617,Uncooked ground beef(4),2014-05-01,271.309
1618,Uncooked beef roasts(4)(5),2014-05-01,219.814
1619,Uncooked beef steaks(4)(5),2014-05-01,197.386
1620,Uncooked other beef and veal(4)(5),2014-05-01,212.002
1621,Pork,2014-05-01,230.398
1622,"Bacon, breakfast sausage, and related products(5)",2014-05-01,170.82
1623,Bacon and related products(6),2014-05-01,314.188
1624,Breakfast sausage and related products(5)(6),2014-05-01,155.485
1625,Ham,2014-05-01,211.13
1626,"Ham, excluding canned(6)",2014-05-01,236.778
1627,Pork chops,2014-05-01,211.135
1628,Other pork including roasts and picnics(5),2014-05-01,144.011
1629,Other meats,2014-05-01,215.744
