,Expenditure category,Date,Unadjusted CPI Index
939,Window coverings(5)(6),2019-03-01,62.941
940,Other linens(5)(6),2019-03-01,43.944
941,Furniture and bedding,2019-03-01,113.775
942,Bedroom furniture(5),2019-03-01,128.854
943,"Living room, kitchen, and dining room furniture(5)(6)",2019-03-01,87.419
944,Other furniture(5)(6),2019-03-01,72.632
945,Infants' furniture(5)(9)(7),2019-03-01,
946,Appliances(6),2019-03-01,77.511
947,Major appliances(6),2019-03-01,85.227
948,Laundry equipment(7),2019-03-01,93.839
949,Other appliances(6),2019-03-01,66.428
950,Other household equipment and furnishings(6),2019-03-01,51.249
951,"Clocks, lamps, and decorator items(5)",2019-03-01,37.759
952,Indoor plants and flowers(13),2019-03-01,133.528
953,Dishes and flatware(5)(6),2019-03-01,44.549
954,Nonelectric cookware and tableware(6),2019-03-01,84.308
955,"Tools, hardware, outdoor equipment and supplies(6)",2019-03-01,91.232
956,"Tools, hardware and supplies(5)(6)",2019-03-01,99.988
957,Outdoor equipment and supplies(6),2019-03-01,87.154
958,Housekeeping supplies(5),2019-03-01,190.492
959,Household cleaning products(5)(6),2019-03-01,121.192
960,Household paper products(5)(6),2019-03-01,175.682
961,Miscellaneous household products(5)(6),2019-03-01,119.7
962,Apparel,2019-03-01,125.785
963,Men's and boys' apparel,2019-03-01,120.101
964,Men's apparel,2019-03-01,122.194
965,"Men's suits, sport coats, and outerwear",2019-03-01,111.91
966,"Men's underwear, nightwear, swimwear, and accessories",2019-03-01,155.795
967,Men's shirts and sweaters(6),2019-03-01,78.759
968,Men's pants and shorts,2019-03-01,117.141
969,Boys' apparel,2019-03-01,110.359
970,Women's and girls' apparel,2019-03-01,109.631
971,Women's apparel,2019-03-01,112.666
972,Women's outerwear,2019-03-01,106.212
973,Women's dresses,2019-03-01,126.618
974,Women's suits and separates(6),2019-03-01,77.967
975,"Women's underwear, nightwear, swimwear, and accessories(6)",2019-03-01,105.303
976,Girls' apparel,2019-03-01,94.439
977,Footwear,2019-03-01,136.93
978,Men's footwear(5),2019-03-01,139.937
979,Boys' and girls' footwear,2019-03-01,158.701
980,Women's footwear,2019-03-01,124.071
981,Infants' and toddlers' apparel,2019-03-01,122.309
982,Jewelry and watches(10),2019-03-01,167.946
983,Watches(5)(10),2019-03-01,139.287
984,Jewelry(10),2019-03-01,166.273
985,Transportation commodities less motor fuel(12),2019-03-01,105.405
986,New vehicles,2019-03-01,147.788
987,New cars and trucks(6)(7),2019-03-01,102.412
988,New cars(7),2019-03-01,143.448
989,New trucks(14)(7),2019-03-01,157.419
990,Used cars and trucks,2019-03-01,140.513
991,Motor vehicle parts and equipment(5),2019-03-01,145.823
992,Tires(5),2019-03-01,124.866
993,Vehicle accessories other than tires(5)(6),2019-03-01,174.076
994,Vehicle parts and equipment other than tires(5)(7),2019-03-01,163.997
995,"Motor oil, coolant, and fluids(5)(7)",2019-03-01,401.644
996,Medical care commodities,2019-03-01,379.568
997,Medicinal drugs(12),2019-03-01,124.292
998,Prescription drugs,2019-03-01,526.097
999,Nonprescription drugs(5)(12),2019-03-01,95.966
1000,Medical equipment and supplies(5)(12),2019-03-01,99.755
1001,Recreation commodities(12),2019-03-01,80.108
1002,Video and audio products(12),2019-03-01,40.253
1003,Televisions,2019-03-01,1.663
1004,Other video equipment(6),2019-03-01,9.878
1005,Audio equipment(5),2019-03-01,26.982
1006,Recorded music and music subscriptions(5)(6),2019-03-01,83.238
1007,Pets and pet products(5),2019-03-01,202.038
1008,Pet food(5)(6)(7),2019-03-01,153.469
1009,"Purchase of pets, pet supplies, accessories(5)(6)(7)",2019-03-01,116.952
1010,Sporting goods,2019-03-01,112.428
1011,Sports vehicles including bicycles(5),2019-03-01,154.27
1012,Sports equipment,2019-03-01,77.594
1013,Photographic equipment and supplies,2019-03-01,52.264
1014,Film and photographic supplies(5)(6)(7),2019-03-01,
1015,Photographic equipment(6)(7),2019-03-01,21.875
1016,Recreational reading materials(5),2019-03-01,249.33
1017,Newspapers and magazines(5)(6),2019-03-01,180.335
1018,Recreational books(5)(6),2019-03-01,95.684
1019,Other recreational goods(6),2019-03-01,36.114
1020,Toys,2019-03-01,31.996
1021,"Toys, games, hobbies and playground equipment(6)(7)",2019-03-01,40.359
1022,"Sewing machines, fabric and supplies(5)(6)",2019-03-01,106.64
1023,Music instruments and accessories(5)(6),2019-03-01,100.079
1024,Education and communication commodities(12),2019-03-01,72.924
1025,Educational books and supplies,2019-03-01,689.515
1026,College textbooks(5)(15)(7),2019-03-01,238.055
1027,Information technology commodities(12),2019-03-01,52.622
1028,"Computers, peripherals, and smart home assistant devices(8)",2019-03-01,39.889
1029,Computer software and accessories(5)(6),2019-03-01,30.847
1030,"Telephone hardware, calculators, and other consumer information items(5)(6)",2019-03-01,16.837
1031,Alcoholic beverages,2019-03-01,252.087
1032,Alcoholic beverages at home,2019-03-01,205.315
1033,"Beer, ale, and other malt beverages at home",2019-03-01,229.172
1034,Distilled spirits at home,2019-03-01,196.616
1035,Whiskey at home(5)(7),2019-03-01,209.794
1036,"Distilled spirits, excluding whiskey, at home(5)(7)",2019-03-01,191.064
1037,Wine at home,2019-03-01,171.662
1038,Alcoholic beverages away from home(5),2019-03-01,353.967
1039,"Beer, ale, and other malt beverages away from home(5)(6)(7)",2019-03-01,176.121
1040,Wine away from home(5)(6)(7),2019-03-01,190.11
1041,Distilled spirits away from home(5)(6)(7),2019-03-01,188.386
1042,Other goods(12),2019-03-01,113.478
1043,Tobacco and smoking products,2019-03-01,1103.24
1044,Cigarettes(6),2019-03-01,451.502
1045,Tobacco products other than cigarettes(5)(6),2019-03-01,280.186
1046,Personal care products(5),2019-03-01,160.19
1047,"Hair, dental, shaving, and miscellaneous personal care products(5)(6)",2019-03-01,102.405
1048,"Cosmetics, perfume, bath, nail preparations and implements(5)",2019-03-01,182.898
1049,Miscellaneous personal goods(6),2019-03-01,73.872
1050,"Stationery, stationery supplies, gift wrap(7)",2019-03-01,150.187
1051,Infants' equipment(5)(9)(7),2019-03-01,70.127
1052,Services less energy services,2019-03-01,334.518
1053,Shelter,2019-03-01,315.135
1054,Rent of shelter(16),2019-03-01,328.536
1055,Rent of primary residence,2019-03-01,327.513
1056,Lodging away from home(6),2019-03-01,168.321
1057,"Housing at school, excluding board(16)",2019-03-01,557.694
1058,Other lodging away from home including hotels and motels,2019-03-01,345.501
1059,Owners' equivalent rent of residences(16),2019-03-01,322.482
1060,Owners' equivalent rent of primary residence(16),2019-03-01,322.507
1061,Tenants' and household insurance(5)(6),2019-03-01,151.471
1062,Water and sewer and trash collection services(6),2019-03-01,242.611
1063,Water and sewerage maintenance,2019-03-01,563.105
1064,Garbage and trash collection(5)(14),2019-03-01,478.569
1065,Household operations(5)(6),2019-03-01,190.707
1066,Domestic services(5)(6),2019-03-01,170.571
1067,Gardening and lawncare services(5)(6),2019-03-01,198.352
1068,"Moving, storage, freight expense(6)",2019-03-01,169.952
1069,Repair of household items(5)(6),2019-03-01,256.536
1070,Medical care services,2019-03-01,528.575
1071,Professional services,2019-03-01,380.538
1072,Physicians' services,2019-03-01,381.045
1073,Dental services,2019-03-01,492.552
1074,Eyeglasses and eye care(5)(10),2019-03-01,190.796
1075,Services by other medical professionals(5)(10),2019-03-01,238.88
1076,Hospital and related services,2019-03-01,879.731
1077,Hospital services(17),2019-03-01,336.648
1078,Inpatient hospital services(17)(7),2019-03-01,327.814
1079,Outpatient hospital services(10)(7),2019-03-01,745.25
1080,Nursing homes and adult day services(17),2019-03-01,234.279
1081,Care of invalids and elderly at home(5)(9),2019-03-01,123.738
1082,Health insurance(5)(9),2019-03-01,146.549
1083,Transportation services,2019-03-01,323.982
1084,Leased cars and trucks(5)(15),2019-03-01,87.964
1085,Car and truck rental(6),2019-03-01,118.461
1086,Motor vehicle maintenance and repair(5),2019-03-01,294.226
1087,Motor vehicle body work(5),2019-03-01,307.748
1088,Motor vehicle maintenance and servicing(5),2019-03-01,267.155
1089,Motor vehicle repair(5)(6),2019-03-01,179.096
1090,Motor vehicle insurance,2019-03-01,573.087
1091,Motor vehicle fees(5)(6),2019-03-01,191.578
1092,State motor vehicle registration and license fees(5)(6),2019-03-01,179.479
1093,Parking and other fees(5)(6),2019-03-01,210.774
1094,Parking fees and tolls(6)(7),2019-03-01,237.45
1095,Automobile service clubs(5)(6)(7),2019-03-01,
1096,Public transportation,2019-03-01,256.023
1097,Airline fares,2019-03-01,259.698
1098,Other intercity transportation,2019-03-01,159.878
1099,Intercity bus fare(5)(8)(7),2019-03-01,147.392
1100,Intercity train fare(5)(8)(7),2019-03-01,
1101,Ship fare(5)(6)(7),2019-03-01,66.249
1102,Intracity transportation(5),2019-03-01,322.114
1103,Intracity mass transit(5)(12)(7),2019-03-01,128.673
1104,Recreation services(12),2019-03-01,124.417
1105,Video and audio services(12),2019-03-01,127.916
1106,Cable and satellite television service(14),2019-03-01,479.506
1107,"Video discs and other media, including rental of video(5)(6)",2019-03-01,76.893
1108,Video discs and other media(5)(6)(7),2019-03-01,40.284
1109,Rental of video discs and other media(5)(6)(7),2019-03-01,132.573
1110,Pet services including veterinary(6),2019-03-01,251.375
1111,Pet services(5)(6)(7),2019-03-01,194.408
1112,Veterinarian services(6)(7),2019-03-01,264.507
1113,Photographers and photo processing(5)(6),2019-03-01,121.887
1114,Photographer fees(5)(6)(7),2019-03-01,121.975
1115,Photo processing(5)(6)(7),2019-03-01,117.595
1116,Other recreation services(6),2019-03-01,171.979
1117,"Club membership for shopping clubs, fraternal, or other organizations, or participant sports fees(5)(6)",2019-03-01,143.262
1118,Admissions,2019-03-01,388.264
1119,"Admission to movies, theaters, and concerts(5)(6)(7)",2019-03-01,184.355
1120,Admission to sporting events(5)(6)(7),2019-03-01,226.098
1121,Fees for lessons or instructions(5)(10),2019-03-01,319.77
1122,Education and communication services(12),2019-03-01,110.173
1123,"Tuition, other school fees, and childcare",2019-03-01,756.751
1124,College tuition and fees,2019-03-01,860.066
1125,Elementary and high school tuition and fees,2019-03-01,858.737
1126,Child care and nursery school(13),2019-03-01,300.186
1127,Technical and business school tuition and fees(6),2019-03-01,250.855
1128,Postage and delivery services(6),2019-03-01,195.278
1129,Postage,2019-03-01,307.042
1130,Delivery services(6),2019-03-01,318.026
1131,Telephone services(5)(6),2019-03-01,88.859
1132,Wireless telephone services(5)(6),2019-03-01,46.342
1133,Land-line telephone services(5)(12),2019-03-01,118.592
1134,Internet services and electronic information providers(6),2019-03-01,76.456
1135,Other personal services(5)(12),2019-03-01,124.262
1136,Personal care services(5),2019-03-01,269.664
1137,Haircuts and other personal care services(5)(6),2019-03-01,164.539
1138,Miscellaneous personal services,2019-03-01,446.68
1139,Legal services(5)(10),2019-03-01,367.076
1140,Funeral expenses(5)(10),2019-03-01,335.913
1141,Laundry and dry cleaning services(5)(6),2019-03-01,174.213
1142,Apparel services other than laundry and dry cleaning(5)(6),2019-03-01,196.607
1143,Financial services(10),2019-03-01,359.064
1144,Checking account and other bank services(5)(6)(7),2019-03-01,172.297
1145,Tax return preparation and other accounting fees(6)(7),2019-03-01,244.686
1146,,2019-03-01,
1147,Special aggregate indexes,2019-03-01,
1148,,2019-03-01,
1149,All items less food,2019-03-01,253.643
1150,All items less shelter,2019-03-01,233.29
1151,All items less food and shelter,2019-03-01,226.909
1152,"All items less food, shelter, and energy",2019-03-01,232.222
1153,"All items less food, shelter, energy, and used cars and trucks",2019-03-01,237.836
1154,All items less medical care,2019-03-01,242.776
1155,All items less energy,2019-03-01,260.505
1156,Commodities,2019-03-01,184.993
1157,"Commodities less food, energy, and used cars and trucks",2019-03-01,146.12
1158,Commodities less food,2019-03-01,152.742
1159,Commodities less food and beverages,2019-03-01,149.344
1160,Services,2019-03-01,322.456
1161,Services less rent of shelter(16),2019-03-01,340.396
1162,Services less medical care services,2019-03-01,306.807
1163,Durables,2019-03-01,105.379
1164,Nondurables,2019-03-01,225.714
1165,Nondurables less food,2019-03-01,198.584
1166,Nondurables less food and beverages,2019-03-01,195.255
1167,"Nondurables less food, beverages, and apparel",2019-03-01,242.842
1168,Nondurables less food and apparel,2019-03-01,242.5
1169,Housing,2019-03-01,263.886
1170,Education and communication(6),2019-03-01,137.082
1171,Education(6),2019-03-01,263.905
1172,Communication(6),2019-03-01,72.943
1173,Information and information processing(6),2019-03-01,68.95
1174,"Information technology, hardware and services(18)",2019-03-01,7.39
1175,Recreation(6),2019-03-01,120.743
1176,Video and audio(6),2019-03-01,105.119
1177,"Pets, pet products and services(6)",2019-03-01,176.496
1178,Photography(6),2019-03-01,73.161
1179,Food and beverages,2019-03-01,257.43
1180,Domestically produced farm food,2019-03-01,250.216
1181,Other services,2019-03-01,357.332
1182,Apparel less footwear,2019-03-01,118.637
1183,Fuels and utilities,2019-03-01,241.55
1184,Household energy,2019-03-01,199.429
1185,Medical care,2019-03-01,492.306
1186,Transportation,2019-03-01,208.836
1187,Private transportation,2019-03-01,204.68
1188,New and used motor vehicles(6),2019-03-01,99.975
1189,Utilities and public transportation,2019-03-01,216.735
1190,Household furnishings and operations,2019-03-01,123.746
1191,Other goods and services,2019-03-01,448.471
1192,Personal care(5),2019-03-01,232.888
1193,,2019-03-01,
1194,All items,2019-04-01,255.548
1195,Food,2019-04-01,257.708
1196,Food at home,2019-04-01,241.878
1197,Cereals and bakery products,2019-04-01,276.64
1198,Cereals and cereal products,2019-04-01,228.745
1199,Flour and prepared flour mixes,2019-04-01,236.002
1200,Breakfast cereal(5),2019-04-01,224.059
1201,"Rice, pasta, cornmeal(5)",2019-04-01,237.898
1202,Rice(5)(6)(7),2019-04-01,165.381
1203,Bakery products(5),2019-04-01,304.224
1204,Bread(5)(6),2019-04-01,184.384
1205,White bread(5)(7),2019-04-01,333.87
1206,Bread other than white(5)(7),2019-04-01,359.067
1207,"Fresh biscuits, rolls, muffins(6)",2019-04-01,179.427
1208,"Cakes, cupcakes, and cookies",2019-04-01,290.258
1209,Cookies(7),2019-04-01,269.301
1210,Fresh cakes and cupcakes(5)(7),2019-04-01,317.785
1211,Other bakery products,2019-04-01,269.025
1212,"Fresh sweetrolls, coffeecakes, doughnuts(5)(7)",2019-04-01,310.535
1213,"Crackers, bread, and cracker products(7)",2019-04-01,301.798
1214,"Frozen and refrigerated bakery products, pies, tarts, turnovers(7)",2019-04-01,272.47
1215,"Meats, poultry, fish, and eggs",2019-04-01,249.203
1216,"Meats, poultry, and fish",2019-04-01,252.276
1217,Meats,2019-04-01,253.466
1218,Beef and veal,2019-04-01,306.389
1219,Uncooked ground beef(5),2019-04-01,267.757
1220,Uncooked beef roasts(5)(6),2019-04-01,232.365
1221,Uncooked beef steaks(6),2019-04-01,207.722
1222,Uncooked other beef and veal(5)(6),2019-04-01,247.583
1223,Pork,2019-04-01,208.776
1224,"Bacon, breakfast sausage, and related products(6)",2019-04-01,157.418
1225,Bacon and related products(7),2019-04-01,297.722
1226,Breakfast sausage and related products(6)(7),2019-04-01,141.188
1227,Ham,2019-04-01,198.315
1228,"Ham, excluding canned(7)",2019-04-01,221.008
1229,Pork chops(5),2019-04-01,189.769
1230,"Other pork including roasts, steaks, and ribs(6)",2019-04-01,123.497
1231,Other meats,2019-04-01,224.709
1232,Frankfurters(7),2019-04-01,234.757
1233,Lunchmeats(6)(7),2019-04-01,143.484
1234,Lamb and organ meats(5)(7),2019-04-01,
1235,Lamb and mutton(5)(6)(7),2019-04-01,
1236,Poultry(5),2019-04-01,232.401
1237,Chicken(5)(6),2019-04-01,150.926
1238,Fresh whole chicken(5)(7),2019-04-01,248.703
1239,Fresh and frozen chicken parts(5)(7),2019-04-01,225.309
1240,Other uncooked poultry including turkey(6),2019-04-01,145.284
1241,Fish and seafood,2019-04-01,298.33
1242,Fresh fish and seafood(6),2019-04-01,185.446
1243,Processed fish and seafood(6),2019-04-01,148.998
1244,Shelf stable fish and seafood(5)(7),2019-04-01,217.159
1245,Frozen fish and seafood(7),2019-04-01,306.897
1246,Eggs,2019-04-01,208.727
1247,Dairy and related products,2019-04-01,217.51
1248,Milk(6),2019-04-01,139.626
1249,Fresh whole milk(7),2019-04-01,199.559
1250,Fresh milk other than whole(6)(7),2019-04-01,144.077
1251,Cheese and related products(5),2019-04-01,225.237
1252,Ice cream and related products,2019-04-01,224.369
1253,Other dairy and related products(5)(6),2019-04-01,148.355
1254,Fruits and vegetables,2019-04-01,303.503
1255,Fresh fruits and vegetables,2019-04-01,353.656
1256,Fresh fruits,2019-04-01,366.358
1257,Apples,2019-04-01,343.561
1258,Bananas(5),2019-04-01,194.449
1259,Citrus fruits(6),2019-04-01,252.581
1260,"Oranges, including tangerines(7)",2019-04-01,484.468
1261,Other fresh fruits(6),2019-04-01,123.774
1262,Fresh vegetables,2019-04-01,338.968
1263,Potatoes,2019-04-01,353.555
1264,Lettuce,2019-04-01,330.31
1265,Tomatoes(5),2019-04-01,329.053
1266,Other fresh vegetables,2019-04-01,344.333
1267,Processed fruits and vegetables(6),2019-04-01,155.829
1268,Canned fruits and vegetables(6),2019-04-01,163.448
1269,Canned fruits(6)(7),2019-04-01,158.566
1270,Canned vegetables(6)(7),2019-04-01,172.648
1271,Frozen fruits and vegetables(6),2019-04-01,144.172
1272,Frozen vegetables(7),2019-04-01,199.53
1273,Other processed fruits and vegetables including dried(6),2019-04-01,151.435
1274,"Dried beans, peas, and lentils(5)(6)(7)",2019-04-01,181.943
1275,Nonalcoholic beverages and beverage materials,2019-04-01,170.727
1276,Juices and nonalcoholic drinks(6),2019-04-01,133.2
1277,Carbonated drinks,2019-04-01,170.358
1278,Frozen noncarbonated juices and drinks(5)(6),2019-04-01,182.031
1279,Nonfrozen noncarbonated juices and drinks(6),2019-04-01,119.684
1280,Beverage materials including coffee and tea(6),2019-04-01,116.664
1281,Coffee,2019-04-01,193.26
1282,Roasted coffee(7),2019-04-01,200.744
1283,Instant coffee(5)(7),2019-04-01,191.131
1284,Other beverage materials including tea(5)(6),2019-04-01,130.401
1285,Other food at home,2019-04-01,211.078
1286,Sugar and sweets(5),2019-04-01,217.498
1287,Sugar and sugar substitutes,2019-04-01,186.288
1288,Candy and chewing gum(5)(6),2019-04-01,147.353
1289,Other sweets(6),2019-04-01,154.781
1290,Fats and oils,2019-04-01,224.656
1291,Butter and margarine(6),2019-04-01,203.329
1292,Butter(7),2019-04-01,240.114
1293,Margarine(7),2019-04-01,299.134
1294,Salad dressing(6),2019-04-01,126.534
1295,Other fats and oils including peanut butter(6),2019-04-01,156.166
1296,Peanut butter(5)(6)(7),2019-04-01,153.091
1297,Other foods,2019-04-01,226.096
1298,Soups,2019-04-01,245.588
1299,Frozen and freeze dried prepared foods(5),2019-04-01,168.036
1300,Snacks(5),2019-04-01,253.543
1301,"Spices, seasonings, condiments, sauces",2019-04-01,242.041
1302,Salt and other seasonings and spices(6)(7),2019-04-01,153.657
1303,"Olives, pickles, relishes(5)(6)(7)",2019-04-01,
1304,Sauces and gravies(6)(7),2019-04-01,140.373
1305,Other condiments(7),2019-04-01,279.16
1306,Baby food(5)(6),2019-04-01,168.373
1307,Other miscellaneous foods(5)(6),2019-04-01,132.682
1308,Prepared salads(5)(8)(7),2019-04-01,127.19
1309,Food away from home(5),2019-04-01,282.798
1310,Full service meals and snacks(5)(6),2019-04-01,175.083
1311,Limited service meals and snacks(5)(6),2019-04-01,181.466
1312,Food at employee sites and schools(6),2019-04-01,180.409
1313,Food at elementary and secondary schools(5)(9)(7),2019-04-01,148.747
1314,Food from vending machines and mobile vendors(5)(6),2019-04-01,163.756
1315,Other food away from home(5)(6),2019-04-01,195.17
1316,,2019-04-01,
1317,Energy,2019-04-01,222.499
1318,Energy commodities,2019-04-01,253.547
1319,Fuel oil and other fuels,2019-04-01,288.823
1320,Fuel oil,2019-04-01,291.424
1321,"Propane, kerosene, and firewood(10)",2019-04-01,336.804
1322,Motor fuel,2019-04-01,249.55
1323,Gasoline (all types),2019-04-01,248.499
1324,"Gasoline, unleaded regular(7)",2019-04-01,243.787
1325,"Gasoline, unleaded midgrade(11)(7)",2019-04-01,265.45
1326,"Gasoline, unleaded premium(7)",2019-04-01,260.494
1327,Other motor fuels(6),2019-04-01,225.22
1328,Energy services,2019-04-01,201.341
1329,Electricity,2019-04-01,210.525
1330,Utility (piped) gas service,2019-04-01,171.004
1331,,2019-04-01,
1332,All items less food and energy,2019-04-01,262.332
1333,Commodities less food and energy commodities,2019-04-01,144.851
1334,Household furnishings and supplies(12),2019-04-01,90.671
1335,Window and floor coverings and other linens(5)(6),2019-04-01,56.641
1336,Floor coverings(5)(6),2019-04-01,114.065
1337,Window coverings(5)(6),2019-04-01,61.761
1338,Other linens(5)(6),2019-04-01,43.176
1339,Furniture and bedding,2019-04-01,113.17
1340,Bedroom furniture(5),2019-04-01,128.378
1341,"Living room, kitchen, and dining room furniture(5)(6)",2019-04-01,86.921
1342,Other furniture(5)(6),2019-04-01,72.006
1343,Infants' furniture(5)(9)(7),2019-04-01,
1344,Appliances(6),2019-04-01,78.046
1345,Major appliances(6),2019-04-01,86.749
1346,Laundry equipment(7),2019-04-01,96.969
1347,Other appliances(6),2019-04-01,66.449
1348,Other household equipment and furnishings(6),2019-04-01,50.53
1349,"Clocks, lamps, and decorator items(5)",2019-04-01,37.111
1350,Indoor plants and flowers(13),2019-04-01,130.462
1351,Dishes and flatware(5)(6),2019-04-01,45.612
1352,Nonelectric cookware and tableware(6),2019-04-01,82.907
1353,"Tools, hardware, outdoor equipment and supplies(6)",2019-04-01,90.607
1354,"Tools, hardware and supplies(5)(6)",2019-04-01,99.355
1355,Outdoor equipment and supplies(6),2019-04-01,86.539
1356,Housekeeping supplies(5),2019-04-01,190.376
1357,Household cleaning products(5)(6),2019-04-01,121.315
1358,Household paper products(5)(6),2019-04-01,174.78
1359,Miscellaneous household products(5)(6),2019-04-01,119.831
1360,Apparel,2019-04-01,125.542
1361,Men's and boys' apparel,2019-04-01,118.1
1362,Men's apparel,2019-04-01,120.29
1363,"Men's suits, sport coats, and outerwear",2019-04-01,106.505
1364,"Men's underwear, nightwear, swimwear, and accessories",2019-04-01,154.817
1365,Men's shirts and sweaters(6),2019-04-01,76.941
1366,Men's pants and shorts,2019-04-01,118.065
1367,Boys' apparel,2019-04-01,108.109
1368,Women's and girls' apparel,2019-04-01,110.148
1369,Women's apparel,2019-04-01,113.256
1370,Women's outerwear,2019-04-01,105.705
1371,Women's dresses,2019-04-01,124.648
1372,Women's suits and separates(6),2019-04-01,78.256
1373,"Women's underwear, nightwear, swimwear, and accessories(6)",2019-04-01,107.395
1374,Girls' apparel,2019-04-01,94.585
1375,Footwear,2019-04-01,136.131
1376,Men's footwear(5),2019-04-01,137.391
1377,Boys' and girls' footwear,2019-04-01,157.813
1378,Women's footwear,2019-04-01,124.457
1379,Infants' and toddlers' apparel,2019-04-01,122.149
1380,Jewelry and watches(10),2019-04-01,171.443
1381,Watches(5)(10),2019-04-01,142.682
1382,Jewelry(10),2019-04-01,169.331
1383,Transportation commodities less motor fuel(12),2019-04-01,105.399
1384,New vehicles,2019-04-01,147.84
1385,New cars and trucks(6)(7),2019-04-01,102.448
1386,New cars(7),2019-04-01,143.454
1387,New trucks(14)(7),2019-04-01,157.481
1388,Used cars and trucks,2019-04-01,140.458
1389,Motor vehicle parts and equipment(5),2019-04-01,145.555
1390,Tires(5),2019-04-01,124.417
1391,Vehicle accessories other than tires(5)(6),2019-04-01,174.201
1392,Vehicle parts and equipment other than tires(5)(7),2019-04-01,165.557
1393,"Motor oil, coolant, and fluids(5)(7)",2019-04-01,380.713
1394,Medical care commodities,2019-04-01,381.256
1395,Medicinal drugs(12),2019-04-01,124.777
1396,Prescription drugs,2019-04-01,528.008
1397,Nonprescription drugs(5)(12),2019-04-01,96.442
1398,Medical equipment and supplies(5)(12),2019-04-01,101.789
1399,Recreation commodities(12),2019-04-01,80.044
1400,Video and audio products(12),2019-04-01,40.282
1401,Televisions,2019-04-01,1.637
1402,Other video equipment(6),2019-04-01,9.817
1403,Audio equipment(5),2019-04-01,28.126
1404,Recorded music and music subscriptions(5)(6),2019-04-01,83.171
1405,Pets and pet products(5),2019-04-01,202.827
1406,Pet food(5)(6)(7),2019-04-01,154.079
1407,"Purchase of pets, pet supplies, accessories(5)(6)(7)",2019-04-01,117.332
1408,Sporting goods,2019-04-01,112.275
1409,Sports vehicles including bicycles(5),2019-04-01,153.139
1410,Sports equipment,2019-04-01,78.156
1411,Photographic equipment and supplies,2019-04-01,53.168
1412,Film and photographic supplies(5)(6)(7),2019-04-01,
1413,Photographic equipment(6)(7),2019-04-01,22.223
1414,Recreational reading materials(5),2019-04-01,252.139
1415,Newspapers and magazines(5)(6),2019-04-01,183.107
1416,Recreational books(5)(6),2019-04-01,96.138
1417,Other recreational goods(6),2019-04-01,35.539
1418,Toys,2019-04-01,31.47
1419,"Toys, games, hobbies and playground equipment(6)(7)",2019-04-01,39.829
1420,"Sewing machines, fabric and supplies(5)(6)",2019-04-01,103.868
1421,Music instruments and accessories(5)(6),2019-04-01,99.541
1422,Education and communication commodities(12),2019-04-01,72.445
1423,Educational books and supplies,2019-04-01,688.736
1424,College textbooks(5)(15)(7),2019-04-01,238.826
1425,Information technology commodities(12),2019-04-01,52.183
1426,"Computers, peripherals, and smart home assistant devices(8)",2019-04-01,39.603
1427,Computer software and accessories(5)(6),2019-04-01,29.548
1428,"Telephone hardware, calculators, and other consumer information items(5)(6)",2019-04-01,16.803
1429,Alcoholic beverages,2019-04-01,251.758
1430,Alcoholic beverages at home,2019-04-01,204.671
1431,"Beer, ale, and other malt beverages at home",2019-04-01,228.787
1432,Distilled spirits at home,2019-04-01,194.911
1433,Whiskey at home(5)(7),2019-04-01,206.046
1434,"Distilled spirits, excluding whiskey, at home(5)(7)",2019-04-01,190.38
1435,Wine at home,2019-04-01,171.164
1436,Alcoholic beverages away from home(5),2019-04-01,354.578
1437,"Beer, ale, and other malt beverages away from home(5)(6)(7)",2019-04-01,175.706
1438,Wine away from home(5)(6)(7),2019-04-01,190.417
1439,Distilled spirits away from home(5)(6)(7),2019-04-01,190.253
1440,Other goods(12),2019-04-01,113.805
1441,Tobacco and smoking products,2019-04-01,1105.201
1442,Cigarettes(6),2019-04-01,452.677
1443,Tobacco products other than cigarettes(5)(6),2019-04-01,278.424
1444,Personal care products(5),2019-04-01,160.868
1445,"Hair, dental, shaving, and miscellaneous personal care products(5)(6)",2019-04-01,102.999
1446,"Cosmetics, perfume, bath, nail preparations and implements(5)",2019-04-01,183.312
1447,Miscellaneous personal goods(6),2019-04-01,74.017
1448,"Stationery, stationery supplies, gift wrap(7)",2019-04-01,149.663
1449,Infants' equipment(5)(9)(7),2019-04-01,70.785
1450,Services less energy services,2019-04-01,335.468
1451,Shelter,2019-04-01,316.263
1452,Rent of shelter(16),2019-04-01,329.726
1453,Rent of primary residence,2019-04-01,328.678
1454,Lodging away from home(6),2019-04-01,171.822
1455,"Housing at school, excluding board(16)",2019-04-01,557.596
1456,Other lodging away from home including hotels and motels,2019-04-01,353.615
1457,Owners' equivalent rent of residences(16),2019-04-01,323.426
1458,Owners' equivalent rent of primary residence(16),2019-04-01,323.456
1459,Tenants' and household insurance(5)(6),2019-04-01,151.423
1460,Water and sewer and trash collection services(6),2019-04-01,243.49
1461,Water and sewerage maintenance,2019-04-01,565.47
1462,Garbage and trash collection(5)(14),2019-04-01,479.449
1463,Household operations(5)(6),2019-04-01,191.815
1464,Domestic services(5)(6),2019-04-01,170.575
1465,Gardening and lawncare services(5)(6),2019-04-01,196.376
1466,"Moving, storage, freight expense(6)",2019-04-01,171.256
1467,Repair of household items(5)(6),2019-04-01,272.979
1468,Medical care services,2019-04-01,529.371
1469,Professional services,2019-04-01,380.966
1470,Physicians' services,2019-04-01,382.15
1471,Dental services,2019-04-01,492.415
