,Expenditure category,Date,Unadjusted CPI Index
1123,"Tuition, other school fees, and childcare",2015-03-01,679.779
1124,College tuition and fees,2015-03-01,775.426
1125,Elementary and high school tuition and fees,2015-03-01,739.003
1126,Child care and nursery school(13),2015-03-01,272.082
1127,Technical and business school tuition and fees(5),2015-03-01,232.939
1128,Postage and delivery services(5),2015-03-01,174.534
1129,Postage(4),2015-03-01,274.517
1130,Delivery services(5),2015-03-01,281.97
1131,Telephone services(4)(5),2015-03-01,98.93
1132,Wireless telephone services(4)(5),2015-03-01,54.975
1133,Land-line telephone services(4)(12),2015-03-01,113.104
1134,Internet services and electronic information providers(5),2015-03-01,78.786
1135,Other personal services(4)(12),2015-03-01,111.008
1136,Personal care services(4),2015-03-01,243.996
1137,Haircuts and other personal care services(4)(5),2015-03-01,148.877
1138,Miscellaneous personal services,2015-03-01,395.889
1139,Legal services(9),2015-03-01,320.198
1140,Funeral expenses(4)(9),2015-03-01,310.599
1141,Laundry and dry cleaning services(4)(5),2015-03-01,153.911
1142,Apparel services other than laundry and dry cleaning(4)(5),2015-03-01,181.059
1143,Financial services(4)(9),2015-03-01,316.773
1144,Checking account and other bank services(4)(5)(6),2015-03-01,148.972
1145,Tax return preparation and other accounting fees(5)(6),2015-03-01,216.863
1146,,2015-03-01,
1147,Special aggregate indexes,2015-03-01,
1148,,2015-03-01,
1149,All items less food,2015-03-01,234.58
1150,All items less shelter,2015-03-01,223.014
1151,All items less food and shelter,2015-03-01,217.015
1152,"All items less food, shelter, and energy",2015-03-01,221.558
1153,"All items less food, shelter, energy, and used cars and trucks",2015-03-01,226.035
1154,All items less medical care,2015-03-01,226.093
1155,All items less energy,2015-03-01,241.135
1156,Commodities,2015-03-01,182.318
1157,"Commodities less food, energy, and used cars and trucks",2015-03-01,147.574
1158,Commodities less food,2015-03-01,153.493
1159,Commodities less food and beverages,2015-03-01,150.463
1160,Services,2015-03-01,289.323
1161,Services less rent of shelter(16),2015-03-01,313.483
1162,Services less medical care services,2015-03-01,275.388
1163,Durables,2015-03-01,109.587
1164,Nondurables,2015-03-01,218.297
1165,Nondurables less food,2015-03-01,194.444
1166,Nondurables less food and beverages,2015-03-01,191.634
1167,"Nondurables less food, beverages, and apparel",2015-03-01,235.475
1168,Nondurables less food and apparel,2015-03-01,234.672
1169,Housing,2015-03-01,236.435
1170,Education and communication(5),2015-03-01,137.564
1171,Education(5),2015-03-01,237.447
1172,Communication(5),2015-03-01,80.432
1173,Information and information processing(5),2015-03-01,76.596
1174,"Information technology, hardware and services(18)",2015-03-01,8.197
1175,Recreation(5),2015-03-01,115.835
1176,Video and audio(5),2015-03-01,100.088
1177,"Pets, pet products and services(5)",2015-03-01,167.18
1178,Photography(5),2015-03-01,75.166
1179,Food and beverages,2015-03-01,245.689
1180,Domestically produced farm food,2015-03-01,250.202
1181,Other services,2015-03-01,337.185
1182,Apparel less footwear,2015-03-01,121.474
1183,Fuels and utilities,2015-03-01,229.829
1184,Household energy,2015-03-01,194.967
1185,Medical care,2015-03-01,444.02
1186,Transportation,2015-03-01,199.363
1187,Private transportation,2015-03-01,194.27
1188,New and used motor vehicles(5),2015-03-01,101.032
1189,Utilities and public transportation,2015-03-01,213.584
1190,Household furnishings and operations,2015-03-01,122.803
1191,Other goods and services,2015-03-01,412.402
1192,Personal care,2015-03-01,219.877
1193,,2015-03-01,
1194,All items,2015-04-01,236.599
1195,Food,2015-04-01,246.121
1196,Food at home,2015-04-01,241.305
1197,Cereals and bakery products,2015-04-01,273.366
1198,Cereals and cereal products,2015-04-01,235.098
1199,Flour and prepared flour mixes,2015-04-01,248.512
1200,Breakfast cereal(4),2015-04-01,230.143
1201,"Rice, pasta, cornmeal(4)",2015-04-01,243.164
1202,Rice(4)(5)(6),2015-04-01,167.775
1203,Bakery products,2015-04-01,294.87
1204,Bread(5),2015-04-01,178.152
1205,White bread(4)(6),2015-04-01,323.733
1206,Bread other than white(4)(6),2015-04-01,341.975
1207,"Fresh biscuits, rolls, muffins(4)(5)",2015-04-01,174.297
1208,"Cakes, cupcakes, and cookies",2015-04-01,273.531
1209,Cookies(4)(6),2015-04-01,263.872
1210,Fresh cakes and cupcakes(4)(6),2015-04-01,285.771
1211,Other bakery products,2015-04-01,267.455
1212,"Fresh sweetrolls, coffeecakes, doughnuts(4)(6)",2015-04-01,296.342
1213,"Crackers, bread, and cracker products(6)",2015-04-01,308.793
1214,"Frozen and refrigerated bakery products, pies, tarts, turnovers(6)",2015-04-01,272.421
1215,"Meats, poultry, fish, and eggs",2015-04-01,258.991
1216,"Meats, poultry, and fish",2015-04-01,259.566
1217,Meats,2015-04-01,263.991
1218,Beef and veal(4),2015-04-01,325.822
1219,Uncooked ground beef(4),2015-04-01,300.281
1220,Uncooked beef roasts(4)(5),2015-04-01,241.354
1221,Uncooked beef steaks(4)(5),2015-04-01,215.411
1222,Uncooked other beef and veal(4)(5),2015-04-01,238.54
1223,Pork,2015-04-01,214.958
1224,"Bacon, breakfast sausage, and related products(5)",2015-04-01,154.13
1225,Bacon and related products(6),2015-04-01,271.994
1226,Breakfast sausage and related products(5)(6),2015-04-01,150.57
1227,Ham,2015-04-01,211.32
1228,"Ham, excluding canned(6)",2015-04-01,235.894
1229,Pork chops,2015-04-01,194.004
1230,Other pork including roasts and picnics(5),2015-04-01,135.244
1231,Other meats,2015-04-01,227.17
1232,Frankfurters(6),2015-04-01,228.864
1233,Lunchmeats(5)(6),2015-04-01,145.85
1234,Lamb and organ meats(4)(6),2015-04-01,332.201
1235,Lamb and mutton(4)(5)(6),2015-04-01,178.104
1236,Poultry,2015-04-01,240.017
1237,Chicken(4)(5),2015-04-01,154.347
1238,Fresh whole chicken(4)(6),2015-04-01,255.772
1239,Fresh and frozen chicken parts(4)(6),2015-04-01,229.389
1240,Other poultry including turkey(5),2015-04-01,156.92
1241,Fish and seafood(4),2015-04-01,291.137
1242,Fresh fish and seafood(5),2015-04-01,176.865
1243,Processed fish and seafood(5),2015-04-01,149.172
1244,Shelf stable fish and seafood(4)(6),2015-04-01,202.547
1245,Frozen fish and seafood(6),2015-04-01,321.125
1246,Eggs,2015-04-01,250.376
1247,Dairy and related products(4),2015-04-01,222.691
1248,Milk(4)(5),2015-04-01,147.556
1249,Fresh whole milk(4)(6),2015-04-01,213.775
1250,Fresh milk other than whole(4)(5)(6),2015-04-01,151.182
1251,Cheese and related products,2015-04-01,233.001
1252,Ice cream and related products,2015-04-01,222.715
1253,Other dairy and related products(4)(5),2015-04-01,147.137
1254,Fruits and vegetables,2015-04-01,290.178
1255,Fresh fruits and vegetables,2015-04-01,332.648
1256,Fresh fruits,2015-04-01,346.823
1257,Apples,2015-04-01,317.223
1258,Bananas,2015-04-01,201.925
1259,Citrus fruits(5),2015-04-01,222.796
1260,"Oranges, including tangerines(6)",2015-04-01,438.913
1261,Other fresh fruits(5),2015-04-01,119.206
1262,Fresh vegetables,2015-04-01,316.535
1263,Potatoes,2015-04-01,321.353
1264,Lettuce,2015-04-01,297.107
1265,Tomatoes(4),2015-04-01,329.365
1266,Other fresh vegetables,2015-04-01,320.527
1267,Processed fruits and vegetables(5),2015-04-01,157.785
1268,Canned fruits and vegetables(5),2015-04-01,162.576
1269,Canned fruits(5)(6),2015-04-01,155.458
1270,Canned vegetables(5)(6),2015-04-01,171.969
1271,Frozen fruits and vegetables(5),2015-04-01,146.168
1272,Frozen vegetables(6),2015-04-01,198.886
1273,Other processed fruits and vegetables including dried(5),2015-04-01,162.842
1274,"Dried beans, peas, and lentils(4)(5)(6)",2015-04-01,207.756
1275,Nonalcoholic beverages and beverage materials,2015-04-01,168.401
1276,Juices and nonalcoholic drinks(5),2015-04-01,128.551
1277,Carbonated drinks,2015-04-01,159.129
1278,Frozen noncarbonated juices and drinks(4)(5),2015-04-01,176.282
1279,Nonfrozen noncarbonated juices and drinks(5),2015-04-01,118.276
1280,Beverage materials including coffee and tea(5),2015-04-01,121.541
1281,Coffee,2015-04-01,209.204
1282,Roasted coffee(6),2015-04-01,217.953
1283,Instant and freeze dried coffee(4)(6),2015-04-01,207.55
1284,Other beverage materials including tea(5),2015-04-01,127.463
1285,Other food at home,2015-04-01,208.648
1286,Sugar and sweets(4),2015-04-01,214.157
1287,Sugar and artificial sweeteners,2015-04-01,190.699
1288,Candy and chewing gum(4)(5),2015-04-01,142.936
1289,Other sweets(5),2015-04-01,153.944
1290,Fats and oils,2015-04-01,225.898
1291,Butter and margarine(5),2015-04-01,193.435
1292,Butter(6),2015-04-01,222.116
1293,Margarine(6),2015-04-01,286.916
1294,Salad dressing(5),2015-04-01,131.092
1295,Other fats and oils including peanut butter(5),2015-04-01,160.591
1296,Peanut butter(4)(5)(6),2015-04-01,162.451
1297,Other foods,2015-04-01,223.075
1298,Soups,2015-04-01,243.694
1299,Frozen and freeze dried prepared foods(4),2015-04-01,170.157
1300,Snacks(4),2015-04-01,249.681
1301,"Spices, seasonings, condiments, sauces",2015-04-01,234.368
1302,Salt and other seasonings and spices(5)(6),2015-04-01,145.641
1303,"Olives, pickles, relishes(4)(5)(6)",2015-04-01,136.342
1304,Sauces and gravies(5)(6),2015-04-01,136.244
1305,Other condiments(6),2015-04-01,274.129
1306,Baby food(4)(5),2015-04-01,153.317
1307,Other miscellaneous foods(4)(5),2015-04-01,131.705
1308,Prepared salads(4)(7)(6),2015-04-01,120.549
1309,Food away from home(4),2015-04-01,254.727
1310,Full service meals and snacks(4)(5),2015-04-01,158.515
1311,Limited service meals and snacks(4)(5),2015-04-01,162.55
1312,Food at employee sites and schools(5),2015-04-01,160.872
1313,Food at elementary and secondary schools(8)(6),2015-04-01,134.924
1314,Food from vending machines and mobile vendors(4)(5),2015-04-01,146.011
1315,Other food away from home(4)(5),2015-04-01,178.057
1316,,2015-04-01,
1317,Energy,2015-04-01,203.715
1318,Energy commodities,2015-04-01,220.732
1319,Fuel oil and other fuels(4),2015-04-01,270.254
1320,Fuel oil(4),2015-04-01,270.85
1321,"Propane, kerosene, and firewood(4)(9)",2015-04-01,318.537
1322,Motor fuel,2015-04-01,216.595
1323,Gasoline (all types),2015-04-01,215.461
1324,"Gasoline, unleaded regular(6)",2015-04-01,212.601
1325,"Gasoline, unleaded midgrade(10)(6)",2015-04-01,227.542
1326,"Gasoline, unleaded premium(6)",2015-04-01,220.043
1327,Other motor fuels(5),2015-04-01,204.294
1328,Energy services(11),2015-04-01,196.502
1329,Electricity(11),2015-04-01,206.179
1330,Utility (piped) gas service(11),2015-04-01,164.839
1331,,2015-04-01,
1332,All items less food and energy,2015-04-01,241.802
1333,Commodities less food and energy commodities,2015-04-01,147.303
1334,Household furnishings and supplies(12),2015-04-01,94.269
1335,Window and floor coverings and other linens(4)(5),2015-04-01,61.532
1336,Floor coverings(4)(5),2015-04-01,108.98
1337,Window coverings(4)(5),2015-04-01,70.522
1338,Other linens(4)(5),2015-04-01,48.5
1339,Furniture and bedding(4),2015-04-01,116.506
1340,Bedroom furniture(4),2015-04-01,132.416
1341,"Living room, kitchen, and dining room furniture(4)(5)",2015-04-01,88.161
1342,Other furniture(5),2015-04-01,76.749
1343,Infants' furniture(4)(8)(6),2015-04-01,
1344,Appliances(5),2015-04-01,80.577
1345,Major appliances(5),2015-04-01,89.962
1346,Laundry equipment(6),2015-04-01,102.459
1347,Other appliances(4)(5),2015-04-01,68.296
1348,Other household equipment and furnishings(5),2015-04-01,59.627
1349,"Clocks, lamps, and decorator items(4)",2015-04-01,47.89
1350,Indoor plants and flowers(13),2015-04-01,128.007
1351,Dishes and flatware(4)(5),2015-04-01,56.025
1352,Nonelectric cookware and tableware(5),2015-04-01,91.329
1353,"Tools, hardware, outdoor equipment and supplies(5)",2015-04-01,91.704
1354,"Tools, hardware and supplies(4)(5)",2015-04-01,100.809
1355,Outdoor equipment and supplies(5),2015-04-01,87.37
1356,Housekeeping supplies(4),2015-04-01,187.783
1357,Household cleaning products(5),2015-04-01,119.438
1358,Household paper products(4)(5),2015-04-01,170.17
1359,Miscellaneous household products(4)(5),2015-04-01,119.807
1360,Apparel,2015-04-01,128.593
1361,Men's and boys' apparel,2015-04-01,121.454
1362,Men's apparel,2015-04-01,125.971
1363,"Men's suits, sport coats, and outerwear",2015-04-01,111.473
1364,Men's furnishings,2015-04-01,159.214
1365,Men's shirts and sweaters(5),2015-04-01,80.274
1366,Men's pants and shorts,2015-04-01,126.512
1367,Boys' apparel,2015-04-01,104.278
1368,Women's and girls' apparel,2015-04-01,115.377
1369,Women's apparel,2015-04-01,118.834
1370,Women's outerwear,2015-04-01,108.406
1371,Women's dresses,2015-04-01,131.387
1372,Women's suits and separates(5),2015-04-01,86.814
1373,"Women's underwear, nightwear, sportswear and accessories(5)",2015-04-01,105.865
1374,Girls' apparel,2015-04-01,98.993
1375,Footwear,2015-04-01,138.116
1376,Men's footwear(4),2015-04-01,139.689
1377,Boys' and girls' footwear,2015-04-01,151.114
1378,Women's footwear,2015-04-01,130.284
1379,Infants' and toddlers' apparel,2015-04-01,119.238
1380,Jewelry and watches(9),2015-04-01,158.777
1381,Watches(4)(9),2015-04-01,122.991
1382,Jewelry(9),2015-04-01,163.956
1383,Transportation commodities less motor fuel(12),2015-04-01,107.328
1384,New vehicles,2015-04-01,147.844
1385,New cars and trucks(5)(6),2015-04-01,102.496
1386,New cars(6),2015-04-01,145.215
1387,New trucks(14)(6),2015-04-01,156.063
1388,Used cars and trucks,2015-04-01,149.788
1389,Motor vehicle parts and equipment(4),2015-04-01,144.281
1390,Tires(4),2015-04-01,126.577
1391,Vehicle accessories other than tires(4)(5),2015-04-01,166.111
1392,Vehicle parts and equipment other than tires(4)(6),2015-04-01,156.222
1393,"Motor oil, coolant, and fluids(4)(6)",2015-04-01,374.848
1394,Medical care commodities,2015-04-01,354.339
1395,Medicinal drugs(4)(12),2015-04-01,115.732
1396,Prescription drugs,2015-04-01,478.206
1397,Nonprescription drugs(4)(12),2015-04-01,98.169
1398,Medical equipment and supplies(4)(12),2015-04-01,100.15
1399,Recreation commodities(12),2015-04-01,89.238
1400,Video and audio products(12),2015-04-01,62.191
1401,Televisions,2015-04-01,3.472
1402,Other video equipment(4)(5),2015-04-01,10.795
1403,Audio equipment,2015-04-01,36.245
1404,"Audio discs, tapes and other media(4)(5)",2015-04-01,86.897
1405,Pets and pet products(4),2015-04-01,198.253
1406,Pet food(4)(5)(6),2015-04-01,152.395
1407,"Purchase of pets, pet supplies, accessories(4)(5)(6)",2015-04-01,113.544
1408,Sporting goods(4),2015-04-01,115.481
1409,Sports vehicles including bicycles(4),2015-04-01,151.233
1410,Sports equipment,2015-04-01,85.288
1411,Photographic equipment and supplies,2015-04-01,55.674
1412,Film and photographic supplies(4)(5)(6),2015-04-01,126.449
1413,Photographic equipment(5)(6),2015-04-01,22.901
1414,Recreational reading materials(4),2015-04-01,239.205
1415,Newspapers and magazines(4)(5),2015-04-01,162.702
1416,Recreational books(4)(5),2015-04-01,100.336
1417,Other recreational goods(5),2015-04-01,47.804
1418,Toys,2015-04-01,45.686
1419,"Toys, games, hobbies and playground equipment(5)(6)",2015-04-01,54.073
1420,"Sewing machines, fabric and supplies(4)(5)",2015-04-01,98.586
1421,Music instruments and accessories(5),2015-04-01,98.162
1422,Education and communication commodities(12),2015-04-01,84.333
1423,Educational books and supplies,2015-04-01,642.694
1424,College textbooks(4)(15)(6),2015-04-01,219.466
1425,Information technology commodities(12),2015-04-01,66.284
1426,Personal computers and peripheral equipment(7),2015-04-01,49.047
1427,Computer software and accessories(4)(5),2015-04-01,36.831
1428,"Telephone hardware, calculators, and other consumer information items(4)(5)",2015-04-01,24.762
1429,Alcoholic beverages,2015-04-01,239.237
1430,Alcoholic beverages at home,2015-04-01,197.146
1431,"Beer, ale, and other malt beverages at home",2015-04-01,214.225
1432,Distilled spirits at home(4),2015-04-01,192.873
1433,Whiskey at home(4)(6),2015-04-01,208.756
1434,"Distilled spirits, excluding whiskey, at home(6)",2015-04-01,185.8
1435,Wine at home,2015-04-01,168.809
1436,Alcoholic beverages away from home(4),2015-04-01,329.865
1437,"Beer, ale, and other malt beverages away from home(4)(5)(6)",2015-04-01,163.929
1438,Wine away from home(4)(5)(6),2015-04-01,177.706
1439,Distilled spirits away from home(4)(5)(6),2015-04-01,175.732
1440,Other goods(12),2015-04-01,107.25
1441,Tobacco and smoking products,2015-04-01,917.843
1442,Cigarettes(5),2015-04-01,374.371
1443,Tobacco products other than cigarettes(4)(5),2015-04-01,243.727
1444,Personal care products(4),2015-04-01,163.446
1445,"Hair, dental, shaving, and miscellaneous personal care products(4)(5)",2015-04-01,104.213
1446,"Cosmetics, perfume, bath, nail preparations and implements(4)",2015-04-01,187.608
1447,Miscellaneous personal goods(5),2015-04-01,82.664
1448,"Stationery, stationery supplies, gift wrap(6)",2015-04-01,151.285
1449,Infants' equipment(4)(8)(6),2015-04-01,86.342
1450,Services less energy services,2015-04-01,299.544
1451,Shelter,2015-04-01,276.978
1452,Rent of shelter(16),2015-04-01,288.464
1453,Rent of primary residence(11),2015-04-01,283.598
1454,Lodging away from home(5),2015-04-01,155.926
1455,"Housing at school, excluding board(11)(16)",2015-04-01,502.776
1456,Other lodging away from home including hotels and motels,2015-04-01,325.703
1457,Owners' equivalent rent of residences(11)(16),2015-04-01,283.92
1458,Owners' equivalent rent of primary residence(11)(16),2015-04-01,283.891
1459,Tenants' and household insurance(4)(5),2015-04-01,146.341
1460,Water and sewer and trash collection services(5),2015-04-01,212.153
1461,Water and sewerage maintenance(11),2015-04-01,488.293
1462,Garbage and trash collection(4)(14),2015-04-01,429.807
1463,Household operations(4)(5),2015-04-01,166.19
1464,Domestic services(4)(5),2015-04-01,155.376
1465,Gardening and lawncare services(4)(5),2015-04-01,172.652
1466,"Moving, storage, freight expense(5)",2015-04-01,136.749
1467,Repair of household items(4)(5),2015-04-01,218.237
1468,Medical care services,2015-04-01,476.163
1469,Professional services,2015-04-01,360.676
1470,Physicians' services(11),2015-04-01,365.146
1471,Dental services(11),2015-04-01,451.323
1472,Eyeglasses and eye care(4)(9),2015-04-01,183.312
1473,Services by other medical professionals(11)(9),2015-04-01,227.964
1474,Hospital and related services,2015-04-01,764.862
1475,Hospital services(11)(17),2015-04-01,291.775
1476,Inpatient hospital services(11)(17)(6),2015-04-01,286.328
1477,Outpatient hospital services(11)(9)(6),2015-04-01,658.829
1478,Nursing homes and adult day services(11)(17),2015-04-01,205.286
1479,Care of invalids and elderly at home(4)(8),2015-04-01,116.93
1480,Health insurance(4)(8),2015-04-01,123.285
1481,Transportation services,2015-04-01,289.971
1482,Leased cars and trucks(15),2015-04-01,85.266
1483,Car and truck rental(5),2015-04-01,128.298
1484,Motor vehicle maintenance and repair(4),2015-04-01,269.948
1485,Motor vehicle body work(4),2015-04-01,279.982
1486,Motor vehicle maintenance and servicing(4),2015-04-01,243.096
1487,Motor vehicle repair(4)(5),2015-04-01,167.386
1488,Motor vehicle insurance,2015-04-01,456.564
1489,Motor vehicle fees(4)(5),2015-04-01,177.711
1490,State motor vehicle registration and license fees(4)(11)(5),2015-04-01,167.611
1491,Parking and other fees(5),2015-04-01,194.251
1492,Parking fees and tolls(4)(5)(6),2015-04-01,215.3
1493,Automobile service clubs(4)(5)(6),2015-04-01,126.44
1494,Public transportation,2015-04-01,269.266
1495,Airline fare,2015-04-01,294.603
1496,Other intercity transportation,2015-04-01,149.272
1497,Intercity bus fare(4)(7)(6),2015-04-01,
1498,Intercity train fare(4)(7)(6),2015-04-01,109.522
1499,Ship fare(4)(5)(6),2015-04-01,59.882
1500,Intracity transportation(4),2015-04-01,303.993
1501,Intracity mass transit(4)(12)(6),2015-04-01,120.178
1502,Recreation services(12),2015-04-01,111.571
1503,Video and audio services(12),2015-04-01,113.869
1504,Cable and satellite television and radio service(14),2015-04-01,424.955
1505,"Video discs and other media, including rental of video and audio(4)(5)",2015-04-01,72.627
1506,Video discs and other media(4)(5)(6),2015-04-01,40.941
1507,Rental of video or audio discs and other media(4)(5)(6),2015-04-01,120.5
1508,Pet services including veterinary(5),2015-04-01,223.748
1509,Pet services(4)(5)(6),2015-04-01,179.694
1510,Veterinarian services(5)(6),2015-04-01,234.104
1511,Photographers and film processing(4)(5),2015-04-01,121.995
1512,Photographer fees(4)(5)(6),2015-04-01,127.87
1513,Film processing(4)(5)(6),2015-04-01,119.55
1514,Other recreation services(5),2015-04-01,155.162
1515,Club dues and fees for participant sports and group exercises(5),2015-04-01,128.872
1516,Admissions(4),2015-04-01,353.805
1517,"Admission to movies, theaters, and concerts(4)(5)(6)",2015-04-01,168.73
1518,Admission to sporting events(4)(5)(6),2015-04-01,204.543
1519,Fees for lessons or instructions(4)(9),2015-04-01,283.109
1520,Education and communication services(12),2015-04-01,109.233
1521,"Tuition, other school fees, and childcare",2015-04-01,681.469
1522,College tuition and fees,2015-04-01,776.19
1523,Elementary and high school tuition and fees,2015-04-01,739.003
1524,Child care and nursery school(13),2015-04-01,274.181
1525,Technical and business school tuition and fees(5),2015-04-01,232.283
1526,Postage and delivery services(5),2015-04-01,174.631
1527,Postage(4),2015-04-01,274.517
1528,Delivery services(5),2015-04-01,283.574
1529,Telephone services(4)(5),2015-04-01,98.822
1530,Wireless telephone services(4)(5),2015-04-01,54.902
1531,Land-line telephone services(4)(12),2015-04-01,113.029
1532,Internet services and electronic information providers(5),2015-04-01,78.976
1533,Other personal services(4)(12),2015-04-01,111.231
1534,Personal care services(4),2015-04-01,244.23
1535,Haircuts and other personal care services(4)(5),2015-04-01,149.02
1536,Miscellaneous personal services,2015-04-01,396.92
1537,Legal services(9),2015-04-01,321.015
1538,Funeral expenses(4)(9),2015-04-01,312.405
1539,Laundry and dry cleaning services(4)(5),2015-04-01,154.069
1540,Apparel services other than laundry and dry cleaning(4)(5),2015-04-01,181.15
1541,Financial services(4)(9),2015-04-01,317.595
1542,Checking account and other bank services(4)(5)(6),2015-04-01,150.438
1543,Tax return preparation and other accounting fees(5)(6),2015-04-01,216.896
1544,,2015-04-01,
1545,Special aggregate indexes,2015-04-01,
1546,,2015-04-01,
1547,All items less food,2015-04-01,235.125
1548,All items less shelter,2015-04-01,223.446
1549,All items less food and shelter,2015-04-01,217.53
1550,"All items less food, shelter, and energy",2015-04-01,222.365
1551,"All items less food, shelter, energy, and used cars and trucks",2015-04-01,226.729
1552,All items less medical care,2015-04-01,226.479
1553,All items less energy,2015-04-01,241.769
1554,Commodities,2015-04-01,182.533
1555,"Commodities less food, energy, and used cars and trucks",2015-04-01,147.776
1556,Commodities less food,2015-04-01,153.753
1557,Commodities less food and beverages,2015-04-01,150.735
1558,Services,2015-04-01,290.063
1559,Services less rent of shelter(16),2015-04-01,314.401
1560,Services less medical care services,2015-04-01,275.951
1561,Durables,2015-04-01,110.212
1562,Nondurables,2015-04-01,218.244
1563,Nondurables less food,2015-04-01,194.292
1564,Nondurables less food and beverages,2015-04-01,191.485
1565,"Nondurables less food, beverages, and apparel",2015-04-01,235.013
1566,Nondurables less food and apparel,2015-04-01,234.235
1567,Housing,2015-04-01,236.777
1568,Education and communication(5),2015-04-01,137.707
1569,Education(5),2015-04-01,238.003
1570,Communication(5),2015-04-01,80.422
1571,Information and information processing(5),2015-04-01,76.584
1572,"Information technology, hardware and services(18)",2015-04-01,8.212
1573,Recreation(5),2015-04-01,116.045
1574,Video and audio(5),2015-04-01,100.249
1575,"Pets, pet products and services(5)",2015-04-01,166.727
1576,Photography(5),2015-04-01,75.452
1577,Food and beverages,2015-04-01,245.746
1578,Domestically produced farm food,2015-04-01,249.585
1579,Other services,2015-04-01,337.847
1580,Apparel less footwear,2015-04-01,121.723
1581,Fuels and utilities,2015-04-01,228.304
1582,Household energy,2015-04-01,193.157
1583,Medical care,2015-04-01,446.663
1584,Transportation,2015-04-01,200.245
1585,Private transportation,2015-04-01,194.906
1586,New and used motor vehicles(5),2015-04-01,101.68
1587,Utilities and public transportation,2015-04-01,213.651
1588,Household furnishings and operations,2015-04-01,123.451
1589,Other goods and services,2015-04-01,412.231
1590,Personal care,2015-04-01,219.852
1591,,2015-04-01,
1592,All items,2015-05-01,237.805
1593,Food,2015-05-01,246.187
1594,Food at home,2015-05-01,241.019
1595,Cereals and bakery products,2015-05-01,273.595
1596,Cereals and cereal products,2015-05-01,235.494
1597,Flour and prepared flour mixes,2015-05-01,250.703
1598,Breakfast cereal(4),2015-05-01,230.513
1599,"Rice, pasta, cornmeal(4)",2015-05-01,242.946
1600,Rice(4)(5)(6),2015-05-01,168.551
1601,Bakery products,2015-05-01,294.995
1602,Bread(5),2015-05-01,177.363
1603,White bread(4)(6),2015-05-01,324.282
1604,Bread other than white(4)(6),2015-05-01,338.993
1605,"Fresh biscuits, rolls, muffins(4)(5)",2015-05-01,173.388
1606,"Cakes, cupcakes, and cookies",2015-05-01,276.262
1607,Cookies(4)(6),2015-05-01,265.737
1608,Fresh cakes and cupcakes(4)(6),2015-05-01,289.296
1609,Other bakery products,2015-05-01,267.537
1610,"Fresh sweetrolls, coffeecakes, doughnuts(4)(6)",2015-05-01,291.92
1611,"Crackers, bread, and cracker products(6)",2015-05-01,308.786
1612,"Frozen and refrigerated bakery products, pies, tarts, turnovers(6)",2015-05-01,270.231
1613,"Meats, poultry, fish, and eggs",2015-05-01,257.106
1614,"Meats, poultry, and fish",2015-05-01,257.799
1615,Meats,2015-05-01,263.12
1616,Beef and veal(4),2015-05-01,325.578
1617,Uncooked ground beef(4),2015-05-01,298.428
1618,Uncooked beef roasts(4)(5),2015-05-01,243.162
1619,Uncooked beef steaks(4)(5),2015-05-01,217.178
1620,Uncooked other beef and veal(4)(5),2015-05-01,232.526
1621,Pork,2015-05-01,214.751
1622,"Bacon, breakfast sausage, and related products(5)",2015-05-01,150.689
1623,Bacon and related products(6),2015-05-01,259.63
1624,Breakfast sausage and related products(5)(6),2015-05-01,150.37
1625,Ham,2015-05-01,213.419
1626,"Ham, excluding canned(6)",2015-05-01,238.527
1627,Pork chops,2015-05-01,196.751
1628,Other pork including roasts and picnics(5),2015-05-01,137.021
1629,Other meats,2015-05-01,224.498
1630,Frankfurters(6),2015-05-01,223.014
1631,Lunchmeats(5)(6),2015-05-01,145.756
1632,Lamb and organ meats(4)(6),2015-05-01,322.173
1633,Lamb and mutton(4)(5)(6),2015-05-01,172.695
1634,Poultry,2015-05-01,235.867
1635,Chicken(4)(5),2015-05-01,150.656
1636,Fresh whole chicken(4)(6),2015-05-01,253.259
1637,Fresh and frozen chicken parts(4)(6),2015-05-01,222.509
1638,Other poultry including turkey(5),2015-05-01,158.661
1639,Fish and seafood(4),2015-05-01,288.711
1640,Fresh fish and seafood(5),2015-05-01,175.366
1641,Processed fish and seafood(5),2015-05-01,147.952
1642,Shelf stable fish and seafood(4)(6),2015-05-01,200.04
1643,Frozen fish and seafood(6),2015-05-01,320.722
1644,Eggs,2015-05-01,246.821
1645,Dairy and related products(4),2015-05-01,221.039
1646,Milk(4)(5),2015-05-01,146.907
1647,Fresh whole milk(4)(6),2015-05-01,211.834
1648,Fresh milk other than whole(4)(5)(6),2015-05-01,150.779
1649,Cheese and related products,2015-05-01,233.116
1650,Ice cream and related products,2015-05-01,213.496
1651,Other dairy and related products(4)(5),2015-05-01,146.942
1652,Fruits and vegetables,2015-05-01,293.011
1653,Fresh fruits and vegetables,2015-05-01,335.385
1654,Fresh fruits,2015-05-01,352.788
1655,Apples,2015-05-01,324.199
1656,Bananas,2015-05-01,201.28
1657,Citrus fruits(5),2015-05-01,232.439
1658,"Oranges, including tangerines(6)",2015-05-01,464.706
1659,Other fresh fruits(5),2015-05-01,120.02
1660,Fresh vegetables,2015-05-01,315.84
1661,Potatoes,2015-05-01,333.387
1662,Lettuce,2015-05-01,303.752
1663,Tomatoes(4),2015-05-01,314.359
1664,Other fresh vegetables,2015-05-01,318.554
