,Expenditure category,Date,Unadjusted CPI Index
1020,Cigarettes(4)(5),2022-03-01,545.331
1021,Tobacco products other than cigarettes(4)(5),2022-03-01,312.062
1022,Personal care products(4),2022-03-01,163.175
1023,"Hair, dental, shaving, and miscellaneous personal care products(4)(5)",2022-03-01,106.917
1024,"Cosmetics, perfume, bath, nail preparations and implements(4)",2022-03-01,180.642
1025,Miscellaneous personal goods(4)(5),2022-03-01,83.33
1026,"Stationery, stationery supplies, gift wrap(6)",2022-03-01,181.009
1027,Services less energy services,2022-03-01,365.938
1028,Shelter,2022-03-01,346.618
1029,Rent of shelter(16),2022-03-01,361.783
1030,Rent of primary residence,2022-03-01,361.083
1031,Lodging away from home(5),2022-03-01,184.463
1032,"Housing at school, excluding board(16)",2022-03-01,592.353
1033,Other lodging away from home including hotels and motels,2022-03-01,380.905
1034,Owners' equivalent rent of residences(16),2022-03-01,354.968
1035,Owners' equivalent rent of primary residence(16),2022-03-01,354.98
1036,Tenants' and household insurance(4)(5),2022-03-01,149.886
1037,Water and sewer and trash collection services(5),2022-03-01,269.621
1038,Water and sewerage maintenance,2022-03-01,621.92
1039,Garbage and trash collection(4)(13),2022-03-01,540.719
1040,Household operations(4)(5),2022-03-01,
1041,Domestic services(4)(5),2022-03-01,201.327
1042,Gardening and lawncare services(4)(5),2022-03-01,
1043,"Moving, storage, freight expense(4)(5)",2022-03-01,195.642
1044,Repair of household items(4)(5),2022-03-01,
1045,Medical care services,2022-03-01,589.652
1046,Professional services,2022-03-01,408.052
1047,Physicians' services(4),2022-03-01,409.998
1048,Dental services,2022-03-01,532.022
1049,Eyeglasses and eye care(4)(9),2022-03-01,196.839
1050,Services by other medical professionals(4)(9),2022-03-01,257.988
1051,Hospital and related services,2022-03-01,976.121
1052,Hospital services(17),2022-03-01,373.307
1053,Inpatient hospital services(17)(6),2022-03-01,361.318
1054,Outpatient hospital services(9)(6),2022-03-01,809.201
1055,Nursing homes and adult day services(17),2022-03-01,257.247
1056,Care of invalids and elderly at home(4)(8),2022-03-01,141.863
1057,Health insurance(4)(8),2022-03-01,187.599
1058,Transportation services,2022-03-01,340.671
1059,Leased cars and trucks(4)(14),2022-03-01,
1060,Car and truck rental(5),2022-03-01,198.632
1061,Motor vehicle maintenance and repair(4),2022-03-01,329.992
1062,Motor vehicle body work(4),2022-03-01,375.119
1063,Motor vehicle maintenance and servicing(4),2022-03-01,293.847
1064,Motor vehicle repair(4)(5),2022-03-01,204.698
1065,Motor vehicle insurance,2022-03-01,589.143
1066,Motor vehicle fees(4)(5),2022-03-01,199.703
1067,State motor vehicle registration and license fees(4)(5),2022-03-01,187.158
1068,Parking and other fees(4)(5),2022-03-01,219.555
1069,Parking fees and tolls(5)(6),2022-03-01,253.125
1070,Public transportation,2022-03-01,250.489
1071,Airline fares,2022-03-01,243.689
1072,Other intercity transportation,2022-03-01,159.391
1073,Ship fare(4)(5)(6),2022-03-01,63.738
1074,Intracity transportation(4),2022-03-01,335.348
1075,Intracity mass transit(4)(11)(6),2022-03-01,128.228
1076,Recreation services(11),2022-03-01,135.17
1077,Video and audio services(11),2022-03-01,141.159
1078,Cable and satellite television service(13),2022-03-01,537.93
1079,"Video discs and other media, including rental of video(4)(5)",2022-03-01,65.888
1080,Video discs and other media(4)(5)(6),2022-03-01,31.283
1081,Rental of video discs and other media(4)(5)(6),2022-03-01,144.925
1082,Pet services including veterinary(5),2022-03-01,293.95
1083,Pet services(4)(5)(6),2022-03-01,219.626
1084,Veterinarian services(5)(6),2022-03-01,311.775
1085,Photographers and photo processing(4)(5),2022-03-01,127.398
1086,Other recreation services(5),2022-03-01,180.94
1087,"Club membership for shopping clubs, fraternal, or other organizations, or participant sports fees(4)(5)",2022-03-01,149.578
1088,Admissions(4),2022-03-01,408.404
1089,"Admission to movies, theaters, and concerts(4)(5)(6)",2022-03-01,202.214
1090,Admission to sporting events(4)(5)(6),2022-03-01,222.163
1091,Fees for lessons or instructions(4)(9),2022-03-01,345.041
1092,Education and communication services(11),2022-03-01,116.652
1093,"Tuition, other school fees, and childcare",2022-03-01,799.517
1094,College tuition and fees,2022-03-01,895.552
1095,Elementary and high school tuition and fees,2022-03-01,923.463
1096,Day care and preschool(12),2022-03-01,324.205
1097,Technical and business school tuition and fees(4)(5),2022-03-01,262.782
1098,Postage and delivery services(5),2022-03-01,217.305
1099,Postage,2022-03-01,339.273
1100,Delivery services(5),2022-03-01,375.506
1101,Telephone services(4)(5),2022-03-01,94.339
1102,Wireless telephone services(4)(5),2022-03-01,47.778
1103,Residential telephone services(4)(11),2022-03-01,140.64
1104,Internet services and electronic information providers(4)(5),2022-03-01,80.472
1105,Other personal services(4)(11),2022-03-01,138.807
1106,Personal care services(4),2022-03-01,308.692
1107,Haircuts and other personal care services(4)(5),2022-03-01,188.353
1108,Miscellaneous personal services(4),2022-03-01,490.67
1109,Legal services(4)(9),2022-03-01,390.992
1110,Funeral expenses(4)(9),2022-03-01,356.655
1111,Laundry and dry cleaning services(4)(5),2022-03-01,201.936
1112,Apparel services other than laundry and dry cleaning(4)(5),2022-03-01,230.969
1113,Financial services(4)(9),2022-03-01,395.601
1114,Checking account and other bank services(4)(5)(6),2022-03-01,171.71
1115,Tax return preparation and other accounting fees(4)(5)(6),2022-03-01,
1116,,2022-03-01,
1117,Special aggregate indexes,2022-03-01,
1118,,2022-03-01,
1119,All items less food,2022-03-01,286.196
1120,All items less shelter,2022-03-01,267.42
1121,All items less food and shelter,2022-03-01,260.018
1122,"All items less food, shelter, and energy",2022-03-01,257.366
1123,"All items less food, shelter, energy, and used cars and trucks",2022-03-01,258.321
1124,All items less medical care,2022-03-01,275.372
1125,All items less energy,2022-03-01,289.456
1126,Commodities,2022-03-01,219.057
1127,"Commodities less food, energy, and used cars and trucks",2022-03-01,158.413
1128,Commodities less food,2022-03-01,183.946
1129,Commodities less food and beverages,2022-03-01,180.695
1130,Services,2022-03-01,354.058
1131,Services less rent of shelter(16),2022-03-01,372.608
1132,Services less medical care services,2022-03-01,336.208
1133,Durables,2022-03-01,127.471
1134,Nondurables,2022-03-01,265.38
1135,Nondurables less food,2022-03-01,239.355
1136,Nondurables less food and beverages,2022-03-01,237.431
1137,"Nondurables less food, beverages, and apparel",2022-03-01,310.037
1138,Nondurables less food and apparel,2022-03-01,304.859
1139,Housing,2022-03-01,293.577
1140,Education and communication(5),2022-03-01,143.475
1141,Education(5),2022-03-01,278.388
1142,Communication(5),2022-03-01,75.866
1143,Information and information processing(5),2022-03-01,71.568
1144,"Information technology, hardware and services(18)",2022-03-01,7.371
1145,Recreation(5),2022-03-01,129.437
1146,Video and audio(5),2022-03-01,112.236
1147,"Pets, pet products and services(5)",2022-03-01,196.819
1148,Photography(5),2022-03-01,79.189
1149,Food and beverages,2022-03-01,294.064
1150,Domestically produced farm food(4),2022-03-01,288.245
1151,Other services,2022-03-01,384.312
1152,Apparel less footwear,2022-03-01,120.43
1153,Fuels and utilities,2022-03-01,283.376
1154,Household energy,2022-03-01,238.029
1155,Medical care,2022-03-01,539.739
1156,Transportation,2022-03-01,264.525
1157,Private transportation,2022-03-01,264.669
1158,New and used motor vehicles(5),2022-03-01,126.417
1159,Utilities and public transportation,2022-03-01,238.961
1160,Household furnishings and operations,2022-03-01,141.358
1161,Other goods and services,2022-03-01,498.538
1162,Personal care(4),2022-03-01,254.111
1163,,2022-03-01,
1164,All items,2022-04-01,289.109
1165,Food,2022-04-01,298.711
1166,Food at home,2022-04-01,282.161
1167,Cereals and bakery products,2022-04-01,314.787
1168,Cereals and cereal products,2022-04-01,258.814
1169,Flour and prepared flour mixes,2022-04-01,268.748
1170,Breakfast cereal(4),2022-04-01,252.613
1171,"Rice, pasta, cornmeal",2022-04-01,268.736
1172,Rice(4)(5)(6),2022-04-01,181.031
1173,Bakery products(4),2022-04-01,347.132
1174,Bread(4)(5),2022-04-01,209.338
1175,White bread(4)(6),2022-04-01,376.973
1176,Bread other than white(4)(6),2022-04-01,410.661
1177,"Fresh biscuits, rolls, muffins(5)",2022-04-01,205.891
1178,"Cakes, cupcakes, and cookies(4)",2022-04-01,325.062
1179,Cookies(4)(6),2022-04-01,302.404
1180,Fresh cakes and cupcakes(4)(6),2022-04-01,346.861
1181,Other bakery products,2022-04-01,311.949
1182,"Fresh sweetrolls, coffeecakes, doughnuts(4)(6)",2022-04-01,357.362
1183,"Crackers, bread, and cracker products(6)",2022-04-01,368.812
1184,"Frozen and refrigerated bakery products, pies, tarts, turnovers(4)(6)",2022-04-01,303.841
1185,"Meats, poultry, fish, and eggs",2022-04-01,310.399
1186,"Meats, poultry, and fish",2022-04-01,313.133
1187,Meats,2022-04-01,319.884
1188,Beef and veal,2022-04-01,392.39
1189,Uncooked ground beef(4),2022-04-01,340.975
1190,Uncooked beef roasts(4)(5),2022-04-01,313.886
1191,Uncooked beef steaks(5),2022-04-01,259.539
1192,Uncooked other beef and veal(4)(5),2022-04-01,327.591
1193,Pork,2022-04-01,266.009
1194,"Bacon, breakfast sausage, and related products(5)",2022-04-01,203.113
1195,Bacon and related products(6),2022-04-01,389.5
1196,Breakfast sausage and related products(5)(6),2022-04-01,176.771
1197,Ham,2022-04-01,233.085
1198,"Ham, excluding canned(6)",2022-04-01,259.211
1199,Pork chops(4),2022-04-01,241.837
1200,"Other pork including roasts, steaks, and ribs(5)",2022-04-01,164.573
1201,Other meats,2022-04-01,271.91
1202,Frankfurters(6),2022-04-01,277.315
1203,Lunchmeats(4)(5)(6),2022-04-01,174.874
1204,Poultry(4),2022-04-01,286.935
1205,Chicken(4)(5),2022-04-01,186.18
1206,Fresh whole chicken(4)(6),2022-04-01,301.862
1207,Fresh and frozen chicken parts(4)(6),2022-04-01,281.02
1208,Other uncooked poultry including turkey(5),2022-04-01,179.928
1209,Fish and seafood,2022-04-01,350.492
1210,Fresh fish and seafood(4)(5),2022-04-01,224.402
1211,Processed fish and seafood(5),2022-04-01,169.768
1212,Shelf stable fish and seafood(6),2022-04-01,236.161
1213,Frozen fish and seafood(6),2022-04-01,357.987
1214,Eggs(4),2022-04-01,273.464
1215,Dairy and related products,2022-04-01,251.03
1216,Milk(5),2022-04-01,173.158
1217,Fresh whole milk(6),2022-04-01,252.229
1218,Fresh milk other than whole(5)(6),2022-04-01,177.285
1219,Cheese and related products(4),2022-04-01,255.698
1220,Ice cream and related products,2022-04-01,243.175
1221,Other dairy and related products(4)(5),2022-04-01,167.824
1222,Fruits and vegetables,2022-04-01,339.385
1223,Fresh fruits and vegetables,2022-04-01,391.637
1224,Fresh fruits,2022-04-01,414.32
1225,Apples,2022-04-01,359.487
1226,Bananas(4),2022-04-01,204.099
1227,Citrus fruits(5),2022-04-01,314.133
1228,"Oranges, including tangerines(6)",2022-04-01,587.191
1229,Other fresh fruits(5),2022-04-01,138.18
1230,Fresh vegetables,2022-04-01,366.283
1231,Potatoes,2022-04-01,400.249
1232,Lettuce(4),2022-04-01,383.518
1233,Tomatoes,2022-04-01,348.275
1234,Other fresh vegetables,2022-04-01,363.004
1235,Processed fruits and vegetables(5),2022-04-01,180.479
1236,Canned fruits and vegetables(5),2022-04-01,191.564
1237,Canned fruits(5)(6),2022-04-01,179.991
1238,Canned vegetables(5)(6),2022-04-01,206.26
1239,Frozen fruits and vegetables(5),2022-04-01,165.746
1240,Frozen vegetables(6),2022-04-01,221.959
1241,Other processed fruits and vegetables including dried(5),2022-04-01,172.525
1242,"Dried beans, peas, and lentils(4)(5)(6)",2022-04-01,217.051
1243,Nonalcoholic beverages and beverage materials,2022-04-01,197.138
1244,Juices and nonalcoholic drinks(5),2022-04-01,154.979
1245,Carbonated drinks,2022-04-01,198.978
1246,Frozen noncarbonated juices and drinks(4)(5),2022-04-01,187.928
1247,Nonfrozen noncarbonated juices and drinks(5),2022-04-01,139.188
1248,Beverage materials including coffee and tea(5),2022-04-01,132.061
1249,Coffee,2022-04-01,222.449
1250,Roasted coffee(6),2022-04-01,234.172
1251,Instant coffee(4)(6),2022-04-01,205.066
1252,Other beverage materials including tea(4)(5),2022-04-01,143.035
1253,Other food at home,2022-04-01,244.282
1254,Sugar and sweets(4),2022-04-01,250.611
1255,Sugar and sugar substitutes,2022-04-01,222.745
1256,Candy and chewing gum(4)(5),2022-04-01,168.895
1257,Other sweets(5),2022-04-01,176.124
1258,Fats and oils,2022-04-01,270.665
1259,Butter and margarine(5),2022-04-01,246.796
1260,Butter(6),2022-04-01,285.767
1261,Margarine(4)(6),2022-04-01,382.687
1262,Salad dressing(5),2022-04-01,150.669
1263,Other fats and oils including peanut butter(5),2022-04-01,187.84
1264,Peanut butter(4)(5)(6),2022-04-01,181.1
1265,Other foods,2022-04-01,260.199
1266,Soups,2022-04-01,290.324
1267,Frozen and freeze dried prepared foods,2022-04-01,197.666
1268,Snacks(4),2022-04-01,287.636
1269,"Spices, seasonings, condiments, sauces",2022-04-01,274.716
1270,Salt and other seasonings and spices(5)(6),2022-04-01,176.295
1271,"Olives, pickles, relishes(4)(5)(6)",2022-04-01,164.586
1272,Sauces and gravies(5)(6),2022-04-01,159.371
1273,Other condiments(6),2022-04-01,300.578
1274,Baby food(4)(5),2022-04-01,196.443
1275,Other miscellaneous foods(5),2022-04-01,153.219
1276,Prepared salads(7)(6),2022-04-01,144.789
1277,Food away from home(4),2022-04-01,323.559
1278,Full service meals and snacks(4)(5),2022-04-01,202.346
1279,Limited service meals and snacks(4)(5),2022-04-01,212.95
1280,Food at employee sites and schools(4)(5),2022-04-01,83.391
1281,Food at elementary and secondary schools(4)(8)(6),2022-04-01,48.551
1282,Food from vending machines and mobile vendors(4)(5),2022-04-01,186.425
1283,Other food away from home(4)(5),2022-04-01,213.997
1284,,2022-04-01,
1285,Energy,2022-04-01,298.469
1286,Energy commodities,2022-04-01,372.22
1287,Fuel oil and other fuels,2022-04-01,450.703
1288,Fuel oil(4),2022-04-01,482.516
1289,"Propane, kerosene, and firewood(9)",2022-04-01,465.969
1290,Motor fuel,2022-04-01,365.314
1291,Gasoline (all types),2022-04-01,362.802
1292,"Gasoline, unleaded regular(6)",2022-04-01,356.934
1293,"Gasoline, unleaded midgrade(10)(6)",2022-04-01,387.269
1294,"Gasoline, unleaded premium(6)",2022-04-01,373.303
1295,Other motor fuels(4)(5),2022-04-01,375.202
1296,Energy services,2022-04-01,240.865
1297,Electricity,2022-04-01,242.778
1298,Utility (piped) gas service,2022-04-01,230.916
1299,,2022-04-01,
1300,All items less food and energy,2022-04-01,290.846
1301,Commodities less food and energy commodities,2022-04-01,164.52
1302,Household furnishings and supplies(11),2022-04-01,104.108
1303,Window and floor coverings and other linens(4)(5),2022-04-01,60.848
1304,Floor coverings(4)(5),2022-04-01,123.398
1305,Window coverings(4)(5),2022-04-01,76.746
1306,Other linens(4)(5),2022-04-01,44.031
1307,Furniture and bedding(4),2022-04-01,137.665
1308,Bedroom furniture(4),2022-04-01,149.709
1309,"Living room, kitchen, and dining room furniture(4)(5)",2022-04-01,108.414
1310,Other furniture(5),2022-04-01,87.837
1311,Appliances(5),2022-04-01,90.134
1312,Major appliances(5),2022-04-01,108.206
1313,Laundry equipment(4)(6),2022-04-01,118.362
1314,Other appliances(4)(5),2022-04-01,73.97
1315,Other household equipment and furnishings(5),2022-04-01,56.004
1316,"Clocks, lamps, and decorator items(4)",2022-04-01,41.832
1317,Indoor plants and flowers(12),2022-04-01,145.436
1318,Dishes and flatware(4)(5),2022-04-01,49.537
1319,Nonelectric cookware and tableware(4)(5),2022-04-01,86.196
1320,"Tools, hardware, outdoor equipment and supplies(5)",2022-04-01,104.103
1321,"Tools, hardware and supplies(4)(5)",2022-04-01,113.48
1322,Outdoor equipment and supplies(5),2022-04-01,99.906
1323,Housekeeping supplies(4),2022-04-01,213.732
1324,Household cleaning products(4)(5),2022-04-01,139.159
1325,Household paper products(4)(5),2022-04-01,206.953
1326,Miscellaneous household products(4)(5),2022-04-01,126.562
1327,Apparel,2022-04-01,127.126
1328,Men's and boys' apparel,2022-04-01,123.096
1329,Men's apparel,2022-04-01,125.928
1330,"Men's suits, sport coats, and outerwear",2022-04-01,104.38
1331,"Men's underwear, nightwear, swimwear, and accessories(4)",2022-04-01,172.91
1332,Men's shirts and sweaters(5),2022-04-01,76.303
1333,Men's pants and shorts,2022-04-01,129.199
1334,Boys' apparel,2022-04-01,110.823
1335,Women's and girls' apparel,2022-04-01,106.563
1336,Women's apparel,2022-04-01,107.458
1337,Women's outerwear,2022-04-01,98.683
1338,Women's dresses,2022-04-01,109.685
1339,Women's suits and separates(5),2022-04-01,73.644
1340,"Women's underwear, nightwear, swimwear, and accessories(5)",2022-04-01,107.067
1341,Girls' apparel,2022-04-01,101.844
1342,Footwear,2022-04-01,143.995
1343,Men's footwear(4),2022-04-01,148.427
1344,Boys' and girls' footwear,2022-04-01,163.521
1345,Women's footwear,2022-04-01,130.835
1346,Infants' and toddlers' apparel,2022-04-01,120.308
1347,Jewelry and watches(9),2022-04-01,183.522
1348,Watches(4)(9),2022-04-01,152.89
1349,Jewelry(9),2022-04-01,180.142
1350,Transportation commodities less motor fuel(11),2022-04-01,134.246
1351,New vehicles,2022-04-01,169.699
1352,New cars(6),2022-04-01,166.114
1353,New trucks(13)(6),2022-04-01,180.593
1354,Used cars and trucks,2022-04-01,206.981
1355,Motor vehicle parts and equipment(4),2022-04-01,172.308
1356,Tires(4),2022-04-01,148.062
1357,Vehicle accessories other than tires(4)(5),2022-04-01,203.946
1358,Vehicle parts and equipment other than tires(4)(6),2022-04-01,189.036
1359,"Motor oil, coolant, and fluids(4)(6)",2022-04-01,454.853
1360,Medical care commodities(4),2022-04-01,385.307
1361,Medicinal drugs(4)(11),2022-04-01,126.356
1362,Prescription drugs(4),2022-04-01,532.975
1363,Nonprescription drugs(4)(11),2022-04-01,98.437
1364,Medical equipment and supplies(4)(11),2022-04-01,98.593
1365,Recreation commodities(11),2022-04-01,83.962
1366,Video and audio products(11),2022-04-01,35.588
1367,Televisions,2022-04-01,1.325
1368,Other video equipment(5),2022-04-01,9.535
1369,Audio equipment(4),2022-04-01,25.263
1370,Recorded music and music subscriptions(4)(5),2022-04-01,79.313
1371,Pets and pet products(4),2022-04-01,217.956
1372,Pet food(4)(5)(6),2022-04-01,166.72
1373,"Purchase of pets, pet supplies, accessories(4)(5)(6)",2022-04-01,124.494
1374,Sporting goods(4),2022-04-01,127.853
1375,Sports vehicles including bicycles(4),2022-04-01,176.212
1376,Sports equipment(4),2022-04-01,87.491
1377,Photographic equipment and supplies,2022-04-01,58.845
1378,Photographic equipment(5)(6),2022-04-01,24.688
1379,Recreational reading materials(4),2022-04-01,281.751
1380,Newspapers and magazines(4)(5),2022-04-01,215.88
1381,Recreational books(4)(5),2022-04-01,99.109
1382,Other recreational goods(5),2022-04-01,34.489
1383,Toys,2022-04-01,29.688
1384,"Toys, games, hobbies and playground equipment(5)(6)",2022-04-01,39.532
1385,"Sewing machines, fabric and supplies(4)(5)",2022-04-01,103.252
1386,Music instruments and accessories(4)(5),2022-04-01,112.705
1387,Education and communication commodities(11),2022-04-01,65.433
1388,Educational books and supplies(4),2022-04-01,701.848
1389,College textbooks(4)(14)(6),2022-04-01,242.478
1390,Information technology commodities(11),2022-04-01,45.952
1391,"Computers, peripherals, and smart home assistants(4)(7)",2022-04-01,39.446
1392,Computer software and accessories(4)(5),2022-04-01,25.026
1393,"Telephone hardware, calculators, and other consumer information items(5)",2022-04-01,10.56
1394,Smartphones(4)(6)(15),2022-04-01,63.593
1395,Alcoholic beverages,2022-04-01,271.376
1396,Alcoholic beverages at home,2022-04-01,217.55
1397,"Beer, ale, and other malt beverages at home",2022-04-01,251.585
1398,Distilled spirits at home(4),2022-04-01,204.262
1399,Whiskey at home(4)(6),2022-04-01,217.75
1400,"Distilled spirits, excluding whiskey, at home(4)(6)",2022-04-01,199.852
1401,Wine at home(4),2022-04-01,177.083
1402,Alcoholic beverages away from home(4),2022-04-01,389.313
1403,"Beer, ale, and other malt beverages away from home(4)(5)(6)",2022-04-01,191.004
1404,Wine away from home(4)(5)(6),2022-04-01,209.381
1405,Distilled spirits away from home(4)(5)(6),2022-04-01,215.379
1406,Other goods(11),2022-04-01,125.899
1407,Tobacco and smoking products(4),2022-04-01,1327.276
1408,Cigarettes(4)(5),2022-04-01,548.065
1409,Tobacco products other than cigarettes(4)(5),2022-04-01,311.298
1410,Personal care products(4),2022-04-01,163.713
1411,"Hair, dental, shaving, and miscellaneous personal care products(4)(5)",2022-04-01,108.232
1412,"Cosmetics, perfume, bath, nail preparations and implements(4)",2022-04-01,179.464
1413,Miscellaneous personal goods(4)(5),2022-04-01,83.499
1414,"Stationery, stationery supplies, gift wrap(6)",2022-04-01,181.78
1415,Services less energy services,2022-04-01,368.565
1416,Shelter,2022-04-01,348.389
1417,Rent of shelter(16),2022-04-01,363.652
1418,Rent of primary residence,2022-04-01,362.951
1419,Lodging away from home(5),2022-04-01,189.951
1420,"Housing at school, excluding board(16)",2022-04-01,592.353
1421,Other lodging away from home including hotels and motels,2022-04-01,393.879
1422,Owners' equivalent rent of residences(16),2022-04-01,356.439
1423,Owners' equivalent rent of primary residence(16),2022-04-01,356.458
1424,Tenants' and household insurance(4)(5),2022-04-01,149.895
1425,Water and sewer and trash collection services(5),2022-04-01,270.419
1426,Water and sewerage maintenance,2022-04-01,623.653
1427,Garbage and trash collection(4)(13),2022-04-01,542.564
1428,Household operations(4)(5),2022-04-01,222.581
1429,Domestic services(4)(5),2022-04-01,198.978
1430,Gardening and lawncare services(4)(5),2022-04-01,
1431,"Moving, storage, freight expense(4)(5)",2022-04-01,199.803
1432,Repair of household items(4)(5),2022-04-01,
1433,Medical care services,2022-04-01,591.94
1434,Professional services,2022-04-01,408.209
1435,Physicians' services(4),2022-04-01,410.83
1436,Dental services,2022-04-01,530.804
1437,Eyeglasses and eye care(4)(9),2022-04-01,197.221
1438,Services by other medical professionals(4)(9),2022-04-01,257.303
1439,Hospital and related services,2022-04-01,979.305
1440,Hospital services(17),2022-04-01,374.501
1441,Inpatient hospital services(17)(6),2022-04-01,362.516
1442,Outpatient hospital services(9)(6),2022-04-01,811.686
1443,Nursing homes and adult day services(17),2022-04-01,257.868
1444,Care of invalids and elderly at home(4)(8),2022-04-01,142.597
1445,Health insurance(4)(8),2022-04-01,191.433
1446,Transportation services,2022-04-01,351.985
1447,Leased cars and trucks(4)(14),2022-04-01,
1448,Car and truck rental(5),2022-04-01,203.44
1449,Motor vehicle maintenance and repair(4),2022-04-01,331.735
1450,Motor vehicle body work(4),2022-04-01,379.836
1451,Motor vehicle maintenance and servicing(4),2022-04-01,297.502
1452,Motor vehicle repair(4)(5),2022-04-01,203.359
1453,Motor vehicle insurance,2022-04-01,592.317
1454,Motor vehicle fees(4)(5),2022-04-01,199.462
1455,State motor vehicle registration and license fees(4)(5),2022-04-01,187.151
1456,Parking and other fees(4)(5),2022-04-01,218.904
1457,Parking fees and tolls(5)(6),2022-04-01,252.92
1458,Public transportation,2022-04-01,286.601
1459,Airline fares,2022-04-01,297.143
1460,Other intercity transportation,2022-04-01,160.419
1461,Ship fare(4)(5)(6),2022-04-01,63.075
1462,Intracity transportation(4),2022-04-01,336.078
1463,Intracity mass transit(4)(11)(6),2022-04-01,128.174
1464,Recreation services(11),2022-04-01,135.535
1465,Video and audio services(11),2022-04-01,141.904
1466,Cable and satellite television service(13),2022-04-01,540.675
1467,"Video discs and other media, including rental of video(4)(5)",2022-04-01,66.371
1468,Video discs and other media(4)(5)(6),2022-04-01,31.805
1469,Rental of video discs and other media(4)(5)(6),2022-04-01,145.983
1470,Pet services including veterinary(5),2022-04-01,297.108
1471,Pet services(4)(5)(6),2022-04-01,223.311
1472,Veterinarian services(5)(6),2022-04-01,314.416
1473,Photographers and photo processing(4)(5),2022-04-01,129.713
1474,Other recreation services(5),2022-04-01,180.483
1475,"Club membership for shopping clubs, fraternal, or other organizations, or participant sports fees(4)(5)",2022-04-01,150.116
1476,Admissions(4),2022-04-01,402.643
1477,"Admission to movies, theaters, and concerts(4)(5)(6)",2022-04-01,204.389
1478,Admission to sporting events(4)(5)(6),2022-04-01,203.91
1479,Fees for lessons or instructions(4)(9),2022-04-01,346.248
1480,Education and communication services(11),2022-04-01,116.801
1481,"Tuition, other school fees, and childcare",2022-04-01,800.327
1482,College tuition and fees,2022-04-01,895.552
1483,Elementary and high school tuition and fees,2022-04-01,923.819
1484,Day care and preschool(12),2022-04-01,325.369
1485,Technical and business school tuition and fees(4)(5),2022-04-01,263.467
1486,Postage and delivery services(5),2022-04-01,217.756
1487,Postage,2022-04-01,339.273
1488,Delivery services(5),2022-04-01,383.006
1489,Telephone services(4)(5),2022-04-01,94.482
1490,Wireless telephone services(4)(5),2022-04-01,47.793
1491,Residential telephone services(4)(11),2022-04-01,141.694
1492,Internet services and electronic information providers(4)(5),2022-04-01,80.598
1493,Other personal services(4)(11),2022-04-01,139.521
1494,Personal care services(4),2022-04-01,309.947
1495,Haircuts and other personal care services(4)(5),2022-04-01,189.118
1496,Miscellaneous personal services(4),2022-04-01,493.539
1497,Legal services(4)(9),2022-04-01,395.288
1498,Funeral expenses(4)(9),2022-04-01,357.608
1499,Laundry and dry cleaning services(4)(5),2022-04-01,202.76
1500,Apparel services other than laundry and dry cleaning(4)(5),2022-04-01,232.326
1501,Financial services(4)(9),2022-04-01,397.115
1502,Checking account and other bank services(4)(5)(6),2022-04-01,175.257
1503,Tax return preparation and other accounting fees(4)(5)(6),2022-04-01,
1504,,2022-04-01,
1505,Special aggregate indexes,2022-04-01,
1506,,2022-04-01,
1507,All items less food,2022-04-01,287.595
1508,All items less shelter,2022-04-01,268.974
1509,All items less food and shelter,2022-04-01,261.255
1510,"All items less food, shelter, and energy",2022-04-01,258.776
1511,"All items less food, shelter, energy, and used cars and trucks",2022-04-01,260.02
1512,All items less medical care,2022-04-01,276.967
1513,All items less energy,2022-04-01,291.199
1514,Commodities,2022-04-01,219.647
1515,"Commodities less food, energy, and used cars and trucks",2022-04-01,158.714
1516,Commodities less food,2022-04-01,183.754
1517,Commodities less food and beverages,2022-04-01,180.477
1518,Services,2022-04-01,356.71
1519,Services less rent of shelter(16),2022-04-01,376.389
1520,Services less medical care services,2022-04-01,338.884
1521,Durables,2022-04-01,127.622
1522,Nondurables,2022-04-01,266.284
1523,Nondurables less food,2022-04-01,238.601
1524,Nondurables less food and beverages,2022-04-01,236.569
1525,"Nondurables less food, beverages, and apparel",2022-04-01,309.706
1526,Nondurables less food and apparel,2022-04-01,304.652
1527,Housing,2022-04-01,295.259
1528,Education and communication(5),2022-04-01,143.212
1529,Education(5),2022-04-01,278.647
1530,Communication(5),2022-04-01,75.576
1531,Information and information processing(5),2022-04-01,71.284
1532,"Information technology, hardware and services(18)",2022-04-01,7.297
1533,Recreation(5),2022-04-01,129.892
1534,Video and audio(5),2022-04-01,112.568
1535,"Pets, pet products and services(5)",2022-04-01,198.626
1536,Photography(5),2022-04-01,79.727
1537,Food and beverages,2022-04-01,296.915
1538,Domestically produced farm food(4),2022-04-01,291.954
1539,Other services,2022-04-01,385.184
1540,Apparel less footwear,2022-04-01,118.568
1541,Fuels and utilities,2022-04-01,286.339
1542,Household energy,2022-04-01,241.059
1543,Medical care,2022-04-01,541.515
1544,Transportation,2022-04-01,266.892
1545,Private transportation,2022-04-01,265.383
1546,New and used motor vehicles(5),2022-04-01,127.338
1547,Utilities and public transportation,2022-04-01,244.061
1548,Household furnishings and operations,2022-04-01,142.11
1549,Other goods and services,2022-04-01,500.673
1550,Personal care(4),2022-04-01,255.213
1551,,2022-04-01,
1552,All items,2022-05-01,292.296
1553,Food,2022-05-01,302.038
1554,Food at home,2022-05-01,285.953
1555,Cereals and bakery products,2022-05-01,319.93
1556,Cereals and cereal products,2022-05-01,263.814
