,Expenditure category,Date,Unadjusted CPI Index
1031,Alcoholic beverages,2017-03-01,244.978
1032,Alcoholic beverages at home,2017-03-01,200.365
1033,"Beer, ale, and other malt beverages at home",2017-03-01,221.949
1034,Distilled spirits at home,2017-03-01,194.033
1035,Whiskey at home(4)(6),2017-03-01,209.889
1036,"Distilled spirits, excluding whiskey, at home(6)",2017-03-01,187.306
1037,Wine at home,2017-03-01,168.468
1038,Alcoholic beverages away from home(4),2017-03-01,341.685
1039,"Beer, ale, and other malt beverages away from home(4)(5)(6)",2017-03-01,170.029
1040,Wine away from home(4)(5)(6),2017-03-01,182.671
1041,Distilled spirits away from home(4)(5)(6),2017-03-01,184.375
1042,Other goods(12),2017-03-01,109.271
1043,Tobacco and smoking products,2017-03-01,987.91
1044,Cigarettes(5),2017-03-01,403.573
1045,Tobacco products other than cigarettes(4)(5),2017-03-01,257.416
1046,Personal care products(4),2017-03-01,161.555
1047,"Hair, dental, shaving, and miscellaneous personal care products(4)(5)",2017-03-01,103.19
1048,"Cosmetics, perfume, bath, nail preparations and implements(4)",2017-03-01,184.866
1049,Miscellaneous personal goods(5),2017-03-01,77.156
1050,"Stationery, stationery supplies, gift wrap(6)",2017-03-01,150.873
1051,Infants' equipment(4)(8)(6),2017-03-01,75.426
1052,Services less energy services,2017-03-01,316.481
1053,Shelter,2017-03-01,295.044
1054,Rent of shelter(16),2017-03-01,307.446
1055,Rent of primary residence(11),2017-03-01,304.868
1056,Lodging away from home(5),2017-03-01,159.706
1057,"Housing at school, excluding board(11)(16)",2017-03-01,533.113
1058,Other lodging away from home including hotels and motels,2017-03-01,328.265
1059,Owners' equivalent rent of residences(11)(16),2017-03-01,302.259
1060,Owners' equivalent rent of primary residence(11)(16),2017-03-01,302.242
1061,Tenants' and household insurance(4)(5),2017-03-01,148.078
1062,Water and sewer and trash collection services(5),2017-03-01,227.553
1063,Water and sewerage maintenance(11),2017-03-01,528.876
1064,Garbage and trash collection(4)(14),2017-03-01,446.987
1065,Household operations(4)(5),2017-03-01,174.546
1066,Domestic services(4)(5),2017-03-01,159.454
1067,Gardening and lawncare services(4)(5),2017-03-01,179.33
1068,"Moving, storage, freight expense(5)",2017-03-01,151.568
1069,Repair of household items(4)(5),2017-03-01,236.522
1070,Medical care services,2017-03-01,505.991
1071,Professional services,2017-03-01,376.827
1072,Physicians' services(11),2017-03-01,383.965
1073,Dental services(11),2017-03-01,471.691
1074,Eyeglasses and eye care(4)(9),2017-03-01,186.664
1075,Services by other medical professionals(4)(11)(9),2017-03-01,236.293
1076,Hospital and related services,2017-03-01,822.885
1077,Hospital services(11)(17),2017-03-01,314.529
1078,Inpatient hospital services(11)(17)(6),2017-03-01,309.346
1079,Outpatient hospital services(11)(9)(6),2017-03-01,696.85
1080,Nursing homes and adult day services(11)(17),2017-03-01,218.958
1081,Care of invalids and elderly at home(4)(8),2017-03-01,120.001
1082,Health insurance(4)(8),2017-03-01,134.263
1083,Transportation services,2017-03-01,307.49
1084,Leased cars and trucks(15),2017-03-01,83.83
1085,Car and truck rental(5),2017-03-01,123.888
1086,Motor vehicle maintenance and repair(4),2017-03-01,279.6
1087,Motor vehicle body work(4),2017-03-01,293.411
1088,Motor vehicle maintenance and servicing(4),2017-03-01,250.269
1089,Motor vehicle repair(4)(5),2017-03-01,174.299
1090,Motor vehicle insurance,2017-03-01,517.619
1091,Motor vehicle fees(4)(5),2017-03-01,184.504
1092,State motor vehicle registration and license fees(4)(11)(5),2017-03-01,175.25
1093,Parking and other fees(4)(5),2017-03-01,199.786
1094,Parking fees and tolls(4)(5)(6),2017-03-01,225.737
1095,Automobile service clubs(4)(5)(6),2017-03-01,119.048
1096,Public transportation,2017-03-01,266.591
1097,Airline fares,2017-03-01,283.583
1098,Other intercity transportation,2017-03-01,159.179
1099,Intercity bus fare(4)(7)(6),2017-03-01,131.211
1100,Intercity train fare(4)(7)(6),2017-03-01,117.287
1101,Ship fare(4)(5)(6),2017-03-01,65.737
1102,Intracity transportation(4),2017-03-01,310.762
1103,Intracity mass transit(4)(12)(6),2017-03-01,123.122
1104,Recreation services(12),2017-03-01,118.631
1105,Video and audio services(12),2017-03-01,122.45
1106,Cable and satellite television service(14),2017-03-01,459.685
1107,"Video discs and other media, including rental of video(4)(5)",2017-03-01,71.668
1108,Video discs and other media(4)(5)(6),2017-03-01,38.916
1109,Rental of video discs and other media(4)(5)(6),2017-03-01,125.553
1110,Pet services including veterinary(5),2017-03-01,237.199
1111,Pet services(4)(5)(6),2017-03-01,186.281
1112,Veterinarian services(5)(6),2017-03-01,248.605
1113,Photographers and film processing(4)(5),2017-03-01,124.336
1114,Photographer fees(4)(5)(6),2017-03-01,127.112
1115,Film processing(4)(5)(6),2017-03-01,122.24
1116,Other recreation services(5),2017-03-01,163.52
1117,"Club membership for shopping clubs, fraternal, or other organizations, or participant sports fees(4)(5)",2017-03-01,134.381
1118,Admissions,2017-03-01,375.376
1119,"Admission to movies, theaters, and concerts(4)(5)(6)",2017-03-01,176.939
1120,Admission to sporting events(4)(5)(6),2017-03-01,221.56
1121,Fees for lessons or instructions(4)(9),2017-03-01,301.994
1122,Education and communication services(12),2017-03-01,108.72
1123,"Tuition, other school fees, and childcare",2017-03-01,717.84
1124,College tuition and fees,2017-03-01,814.019
1125,Elementary and high school tuition and fees,2017-03-01,792.38
1126,Child care and nursery school(13),2017-03-01,289.498
1127,Technical and business school tuition and fees(5),2017-03-01,244.173
1128,Postage and delivery services(5),2017-03-01,180.683
1129,Postage,2017-03-01,284.32
1130,Delivery services(5),2017-03-01,290.017
1131,Telephone services(4)(5),2017-03-01,91.971
1132,Wireless telephone services(4)(5),2017-03-01,49.002
1133,Land-line telephone services(4)(12),2017-03-01,116.158
1134,Internet services and electronic information providers(5),2017-03-01,77.074
1135,Other personal services(4)(12),2017-03-01,117.747
1136,Personal care services(4),2017-03-01,256.488
1137,Haircuts and other personal care services(4)(5),2017-03-01,156.5
1138,Miscellaneous personal services(4),2017-03-01,422.278
1139,Legal services(4)(9),2017-03-01,345.706
1140,Funeral expenses(4)(9),2017-03-01,323.806
1141,Laundry and dry cleaning services(4)(5),2017-03-01,163.473
1142,Apparel services other than laundry and dry cleaning(4)(5),2017-03-01,186.676
1143,Financial services(9),2017-03-01,341.465
1144,Checking account and other bank services(4)(5)(6),2017-03-01,156.498
1145,Tax return preparation and other accounting fees(5)(6),2017-03-01,236.886
1146,,2017-03-01,
1147,Special aggregate indexes,2017-03-01,
1148,,2017-03-01,
1149,All items less food,2017-03-01,242.962
1150,All items less shelter,2017-03-01,226.469
1151,All items less food and shelter,2017-03-01,220.508
1152,"All items less food, shelter, and energy",2017-03-01,226.956
1153,"All items less food, shelter, energy, and used cars and trucks",2017-03-01,232.304
1154,All items less medical care,2017-03-01,232.732
1155,All items less energy,2017-03-01,250.277
1156,Commodities,2017-03-01,181.136
1157,"Commodities less food, energy, and used cars and trucks",2017-03-01,146.911
1158,Commodities less food,2017-03-01,150.691
1159,Commodities less food and beverages,2017-03-01,147.435
1160,Services,2017-03-01,305.59
1161,Services less rent of shelter(16),2017-03-01,327.067
1162,Services less medical care services,2017-03-01,290.423
1163,Durables,2017-03-01,106.343
1164,Nondurables,2017-03-01,218.705
1165,Nondurables less food,2017-03-01,192.856
1166,Nondurables less food and beverages,2017-03-01,189.614
1167,"Nondurables less food, beverages, and apparel",2017-03-01,232.124
1168,Nondurables less food and apparel,2017-03-01,232.147
1169,Housing,2017-03-01,248.978
1170,Education and communication(5),2017-03-01,136.234
1171,Education(5),2017-03-01,251.113
1172,Communication(5),2017-03-01,75.275
1173,Information and information processing(5),2017-03-01,71.409
1174,"Information technology, hardware and services(18)",2017-03-01,7.666
1175,Recreation(5),2017-03-01,118.573
1176,Video and audio(5),2017-03-01,104.011
1177,"Pets, pet products and services(5)",2017-03-01,170.197
1178,Photography(5),2017-03-01,75.883
1179,Food and beverages,2017-03-01,248.967
1180,Domestically produced farm food,2017-03-01,246.104
1181,Other services,2017-03-01,346.601
1182,Apparel less footwear,2017-03-01,121.342
1183,Fuels and utilities,2017-03-01,232.714
1184,Household energy,2017-03-01,193.703
1185,Medical care,2017-03-01,474.561
1186,Transportation,2017-03-01,200.091
1187,Private transportation,2017-03-01,194.89
1188,New and used motor vehicles(5),2017-03-01,99.582
1189,Utilities and public transportation,2017-03-01,214.482
1190,Household furnishings and operations,2017-03-01,121.548
1191,Other goods and services,2017-03-01,428.336
1192,Personal care,2017-03-01,226.301
1193,,2017-03-01,
1194,All items,2017-04-01,244.524
1195,Food,2017-04-01,249.739
1196,Food at home,2017-04-01,238.817
1197,Cereals and bakery products,2017-04-01,271.865
1198,Cereals and cereal products,2017-04-01,227.827
1199,Flour and prepared flour mixes,2017-04-01,235.001
1200,Breakfast cereal(4),2017-04-01,225.253
1201,"Rice, pasta, cornmeal(4)",2017-04-01,234.38
1202,Rice(4)(5)(6),2017-04-01,159.335
1203,Bakery products(4),2017-04-01,297.043
1204,Bread(4)(5),2017-04-01,178.554
1205,White bread(4)(6),2017-04-01,322.719
1206,Bread other than white(4)(6),2017-04-01,346.739
1207,"Fresh biscuits, rolls, muffins(5)",2017-04-01,175.749
1208,"Cakes, cupcakes, and cookies",2017-04-01,283.46
1209,Cookies(6),2017-04-01,269.502
1210,Fresh cakes and cupcakes(4)(6),2017-04-01,301.463
1211,Other bakery products,2017-04-01,264.475
1212,"Fresh sweetrolls, coffeecakes, doughnuts(4)(6)",2017-04-01,288.599
1213,"Crackers, bread, and cracker products(6)",2017-04-01,304.092
1214,"Frozen and refrigerated bakery products, pies, tarts, turnovers(6)",2017-04-01,268.69
1215,"Meats, poultry, fish, and eggs",2017-04-01,243.33
1216,"Meats, poultry, and fish",2017-04-01,246.466
1217,Meats,2017-04-01,248.077
1218,Beef and veal,2017-04-01,294.466
1219,Uncooked ground beef(4),2017-04-01,260.834
1220,Uncooked beef roasts(4)(5),2017-04-01,220.266
1221,Uncooked beef steaks(5),2017-04-01,200.534
1222,Uncooked other beef and veal(4)(5),2017-04-01,226.118
1223,Pork,2017-04-01,208.028
1224,"Bacon, breakfast sausage, and related products(5)",2017-04-01,159.024
1225,Bacon and related products(6),2017-04-01,301.45
1226,Breakfast sausage and related products(5)(6),2017-04-01,141.194
1227,Ham,2017-04-01,194.338
1228,"Ham, excluding canned(6)",2017-04-01,215.563
1229,Pork chops(4),2017-04-01,180.404
1230,Other pork including roasts and picnics(5),2017-04-01,125.299
1231,Other meats,2017-04-01,222.445
1232,Frankfurters(6),2017-04-01,224.031
1233,Lunchmeats(5)(6),2017-04-01,144.802
1234,Lamb and organ meats(4)(6),2017-04-01,306.92
1235,Lamb and mutton(4)(5)(6),2017-04-01,159.219
1236,Poultry(4),2017-04-01,230.537
1237,Chicken(4)(5),2017-04-01,147.576
1238,Fresh whole chicken(4)(6),2017-04-01,240.551
1239,Fresh and frozen chicken parts(4)(6),2017-04-01,220.066
1240,Other poultry including turkey(5),2017-04-01,153.688
1241,Fish and seafood,2017-04-01,283.879
1242,Fresh fish and seafood(5),2017-04-01,176.624
1243,Processed fish and seafood(5),2017-04-01,141.309
1244,Shelf stable fish and seafood(4)(6),2017-04-01,194.342
1245,Frozen fish and seafood(6),2017-04-01,301.313
1246,Eggs,2017-04-01,202.723
1247,Dairy and related products,2017-04-01,217.827
1248,Milk(4)(5),2017-04-01,139.406
1249,Fresh whole milk(6),2017-04-01,201.315
1250,Fresh milk other than whole(5)(6),2017-04-01,142.248
1251,Cheese and related products,2017-04-01,228.19
1252,Ice cream and related products,2017-04-01,221.502
1253,Other dairy and related products(4)(5),2017-04-01,148.116
1254,Fruits and vegetables,2017-04-01,298.164
1255,Fresh fruits and vegetables,2017-04-01,345.636
1256,Fresh fruits,2017-04-01,362.473
1257,Apples,2017-04-01,335.668
1258,Bananas(4),2017-04-01,197.638
1259,Citrus fruits(5),2017-04-01,235.296
1260,"Oranges, including tangerines(6)",2017-04-01,466.869
1261,Other fresh fruits(5),2017-04-01,126.345
1262,Fresh vegetables,2017-04-01,326.701
1263,Potatoes,2017-04-01,332.868
1264,Lettuce,2017-04-01,331.262
1265,Tomatoes(4),2017-04-01,320.142
1266,Other fresh vegetables,2017-04-01,329.885
1267,Processed fruits and vegetables(5),2017-04-01,156.042
1268,Canned fruits and vegetables(5),2017-04-01,158.996
1269,Canned fruits(5)(6),2017-04-01,157.901
1270,Canned vegetables(5)(6),2017-04-01,165.12
1271,Frozen fruits and vegetables(5),2017-04-01,149.478
1272,Frozen vegetables(6),2017-04-01,204.247
1273,Other processed fruits and vegetables including dried(5),2017-04-01,157.55
1274,"Dried beans, peas, and lentils(4)(5)(6)",2017-04-01,196.7
1275,Nonalcoholic beverages and beverage materials,2017-04-01,168.354
1276,Juices and nonalcoholic drinks(5),2017-04-01,129.447
1277,Carbonated drinks,2017-04-01,162.356
1278,Frozen noncarbonated juices and drinks(4)(5),2017-04-01,180.277
1279,Nonfrozen noncarbonated juices and drinks(5),2017-04-01,118.014
1280,Beverage materials including coffee and tea(5),2017-04-01,119.167
1281,Coffee,2017-04-01,201.394
1282,Roasted coffee(6),2017-04-01,209.857
1283,Instant coffee(4)(6),2017-04-01,202.802
1284,Other beverage materials including tea(4)(5),2017-04-01,128.674
1285,Other food at home,2017-04-01,210.668
1286,Sugar and sweets(4),2017-04-01,214.014
1287,Sugar and artificial sweeteners,2017-04-01,184.111
1288,Candy and chewing gum(4)(5),2017-04-01,143.741
1289,Other sweets(5),2017-04-01,156.111
1290,Fats and oils,2017-04-01,226.858
1291,Butter and margarine(5),2017-04-01,202.037
1292,Butter(6),2017-04-01,233.797
1293,Margarine(6),2017-04-01,305.0
1294,Salad dressing(5),2017-04-01,127.58
1295,Other fats and oils including peanut butter(5),2017-04-01,159.343
1296,Peanut butter(4)(5)(6),2017-04-01,156.482
1297,Other foods,2017-04-01,225.88
1298,Soups,2017-04-01,247.59
1299,Frozen and freeze dried prepared foods(4),2017-04-01,169.533
1300,Snacks(4),2017-04-01,254.475
1301,"Spices, seasonings, condiments, sauces",2017-04-01,240.292
1302,Salt and other seasonings and spices(5)(6),2017-04-01,152.548
1303,"Olives, pickles, relishes(4)(5)(6)",2017-04-01,134.758
1304,Sauces and gravies(5)(6),2017-04-01,136.956
1305,Other condiments(6),2017-04-01,279.845
1306,Baby food(4)(5),2017-04-01,158.718
1307,Other miscellaneous foods(4)(5),2017-04-01,132.607
1308,Prepared salads(4)(7)(6),2017-04-01,127.928
1309,Food away from home(4),2017-04-01,267.652
1310,Full service meals and snacks(4)(5),2017-04-01,166.343
1311,Limited service meals and snacks(4)(5),2017-04-01,170.972
1312,Food at employee sites and schools(5),2017-04-01,173.023
1313,Food at elementary and secondary schools(4)(8)(6),2017-04-01,143.819
1314,Food from vending machines and mobile vendors(4)(5),2017-04-01,153.802
1315,Other food away from home(4)(5),2017-04-01,183.544
1316,,2017-04-01,
1317,Energy,2017-04-01,202.869
1318,Energy commodities,2017-04-01,216.791
1319,Fuel oil and other fuels,2017-04-01,253.523
1320,Fuel oil(4),2017-04-01,239.822
1321,"Propane, kerosene, and firewood(9)",2017-04-01,322.578
1322,Motor fuel,2017-04-01,213.288
1323,Gasoline (all types),2017-04-01,212.424
1324,"Gasoline, unleaded regular(6)",2017-04-01,208.363
1325,"Gasoline, unleaded midgrade(10)(6)",2017-04-01,227.883
1326,"Gasoline, unleaded premium(6)",2017-04-01,223.065
1327,Other motor fuels(5),2017-04-01,186.166
1328,Energy services(11),2017-04-01,198.915
1329,Electricity(11),2017-04-01,206.671
1330,Utility (piped) gas service(11),2017-04-01,172.597
1331,,2017-04-01,
1332,All items less food and energy,2017-04-01,251.642
1333,Commodities less food and energy commodities,2017-04-01,145.665
1334,Household furnishings and supplies(12),2017-04-01,91.024
1335,Window and floor coverings and other linens(4)(5),2017-04-01,59.384
1336,Floor coverings(4)(5),2017-04-01,109.868
1337,Window coverings(4)(5),2017-04-01,68.671
1338,Other linens(4)(5),2017-04-01,45.889
1339,Furniture and bedding,2017-04-01,111.305
1340,Bedroom furniture(4),2017-04-01,127.544
1341,"Living room, kitchen, and dining room furniture(4)(5)",2017-04-01,84.914
1342,Other furniture(5),2017-04-01,70.5
1343,Infants' furniture(4)(8)(6),2017-04-01,95.006
1344,Appliances(5),2017-04-01,75.339
1345,Major appliances(5),2017-04-01,80.839
1346,Laundry equipment(6),2017-04-01,91.678
1347,Other appliances(4)(5),2017-04-01,65.537
1348,Other household equipment and furnishings(5),2017-04-01,55.274
1349,"Clocks, lamps, and decorator items(4)",2017-04-01,41.847
1350,Indoor plants and flowers(13),2017-04-01,129.608
1351,Dishes and flatware(4)(5),2017-04-01,54.478
1352,Nonelectric cookware and tableware(5),2017-04-01,87.653
1353,"Tools, hardware, outdoor equipment and supplies(5)",2017-04-01,90.15
1354,"Tools, hardware and supplies(4)(5)",2017-04-01,97.849
1355,Outdoor equipment and supplies(5),2017-04-01,86.469
1356,Housekeeping supplies(4),2017-04-01,186.287
1357,Household cleaning products(5),2017-04-01,119.924
1358,Household paper products(4)(5),2017-04-01,169.572
1359,Miscellaneous household products(4)(5),2017-04-01,116.658
1360,Apparel,2017-04-01,128.349
1361,Men's and boys' apparel,2017-04-01,116.969
1362,Men's apparel,2017-04-01,120.874
1363,"Men's suits, sport coats, and outerwear",2017-04-01,106.021
1364,Men's furnishings,2017-04-01,153.949
1365,Men's shirts and sweaters(5),2017-04-01,78.418
1366,Men's pants and shorts,2017-04-01,118.949
1367,Boys' apparel,2017-04-01,101.655
1368,Women's and girls' apparel,2017-04-01,115.374
1369,Women's apparel,2017-04-01,119.079
1370,Women's outerwear,2017-04-01,112.344
1371,Women's dresses,2017-04-01,131.247
1372,Women's suits and separates(5),2017-04-01,84.096
1373,"Women's underwear, nightwear, sportswear and accessories(5)",2017-04-01,109.751
1374,Girls' apparel,2017-04-01,98.055
1375,Footwear,2017-04-01,139.703
1376,Men's footwear(4),2017-04-01,141.741
1377,Boys' and girls' footwear,2017-04-01,154.881
1378,Women's footwear,2017-04-01,130.526
1379,Infants' and toddlers' apparel,2017-04-01,115.446
1380,Jewelry and watches(9),2017-04-01,177.112
1381,Watches(4)(9),2017-04-01,136.659
1382,Jewelry(9),2017-04-01,183.497
1383,Transportation commodities less motor fuel(12),2017-04-01,105.551
1384,New vehicles,2017-04-01,148.457
1385,New cars and trucks(5)(6),2017-04-01,102.881
1386,New cars(6),2017-04-01,144.457
1387,New trucks(14)(6),2017-04-01,157.779
1388,Used cars and trucks,2017-04-01,140.654
1389,Motor vehicle parts and equipment(4),2017-04-01,143.915
1390,Tires(4),2017-04-01,125.592
1391,Vehicle accessories other than tires(4)(5),2017-04-01,167.074
1392,Vehicle parts and equipment other than tires(4)(6),2017-04-01,157.722
1393,"Motor oil, coolant, and fluids(4)(6)",2017-04-01,373.741
1394,Medical care commodities,2017-04-01,373.231
1395,Medicinal drugs(4)(12),2017-04-01,122.144
1396,Prescription drugs(11),2017-04-01,512.738
1397,Nonprescription drugs(4)(12),2017-04-01,97.459
1398,Medical equipment and supplies(4)(12),2017-04-01,99.908
1399,Recreation commodities(12),2017-04-01,83.796
1400,Video and audio products(12),2017-04-01,50.758
1401,Televisions,2017-04-01,2.39
1402,Other video equipment(5),2017-04-01,9.972
1403,Audio equipment(4),2017-04-01,33.197
1404,Recorded music and music subscriptions(4)(5),2017-04-01,90.243
1405,Pets and pet products(4),2017-04-01,197.805
1406,Pet food(4)(5)(6),2017-04-01,151.053
1407,"Purchase of pets, pet supplies, accessories(4)(5)(6)",2017-04-01,113.706
1408,Sporting goods,2017-04-01,111.374
1409,Sports vehicles including bicycles(4),2017-04-01,145.603
1410,Sports equipment,2017-04-01,82.046
1411,Photographic equipment and supplies,2017-04-01,55.688
1412,Film and photographic supplies(4)(5)(6),2017-04-01,
1413,Photographic equipment(5)(6),2017-04-01,22.877
1414,Recreational reading materials(4),2017-04-01,243.004
1415,Newspapers and magazines(4)(5),2017-04-01,172.344
1416,Recreational books(4)(5),2017-04-01,96.152
1417,Other recreational goods(5),2017-04-01,41.379
1418,Toys,2017-04-01,38.316
1419,"Toys, games, hobbies and playground equipment(5)(6)",2017-04-01,46.723
1420,"Sewing machines, fabric and supplies(4)(5)",2017-04-01,89.185
1421,Music instruments and accessories(4)(5),2017-04-01,100.904
1422,Education and communication commodities(12),2017-04-01,77.934
1423,Educational books and supplies,2017-04-01,688.56
1424,College textbooks(4)(15)(6),2017-04-01,240.503
1425,Information technology commodities(12),2017-04-01,57.518
1426,Personal computers and peripheral equipment(7),2017-04-01,42.896
1427,Computer software and accessories(4)(5),2017-04-01,32.243
1428,"Telephone hardware, calculators, and other consumer information items(4)(5)",2017-04-01,20.657
1429,Alcoholic beverages,2017-04-01,245.5
1430,Alcoholic beverages at home,2017-04-01,200.996
1431,"Beer, ale, and other malt beverages at home",2017-04-01,223.493
1432,Distilled spirits at home,2017-04-01,193.433
1433,Whiskey at home(4)(6),2017-04-01,209.496
1434,"Distilled spirits, excluding whiskey, at home(6)",2017-04-01,187.058
1435,Wine at home,2017-04-01,168.605
1436,Alcoholic beverages away from home(4),2017-04-01,341.854
1437,"Beer, ale, and other malt beverages away from home(4)(5)(6)",2017-04-01,170.009
1438,Wine away from home(4)(5)(6),2017-04-01,182.789
1439,Distilled spirits away from home(4)(5)(6),2017-04-01,184.595
1440,Other goods(12),2017-04-01,111.168
1441,Tobacco and smoking products,2017-04-01,1025.961
1442,Cigarettes(5),2017-04-01,420.029
1443,Tobacco products other than cigarettes(4)(5),2017-04-01,258.239
1444,Personal care products(4),2017-04-01,161.915
1445,"Hair, dental, shaving, and miscellaneous personal care products(4)(5)",2017-04-01,102.267
1446,"Cosmetics, perfume, bath, nail preparations and implements(4)",2017-04-01,187.727
1447,Miscellaneous personal goods(5),2017-04-01,76.964
1448,"Stationery, stationery supplies, gift wrap(6)",2017-04-01,150.041
1449,Infants' equipment(4)(8)(6),2017-04-01,76.973
1450,Services less energy services,2017-04-01,316.971
1451,Shelter,2017-04-01,295.706
1452,Rent of shelter(16),2017-04-01,308.121
1453,Rent of primary residence(11),2017-04-01,305.477
1454,Lodging away from home(5),2017-04-01,162.509
1455,"Housing at school, excluding board(11)(16)",2017-04-01,533.113
1456,Other lodging away from home including hotels and motels,2017-04-01,334.89
1457,Owners' equivalent rent of residences(11)(16),2017-04-01,302.767
1458,Owners' equivalent rent of primary residence(11)(16),2017-04-01,302.753
1459,Tenants' and household insurance(4)(5),2017-04-01,149.125
1460,Water and sewer and trash collection services(5),2017-04-01,228.133
1461,Water and sewerage maintenance(11),2017-04-01,530.602
1462,Garbage and trash collection(4)(14),2017-04-01,447.129
1463,Household operations(4)(5),2017-04-01,174.714
1464,Domestic services(4)(5),2017-04-01,159.795
1465,Gardening and lawncare services(4)(5),2017-04-01,178.69
1466,"Moving, storage, freight expense(5)",2017-04-01,152.719
1467,Repair of household items(4)(5),2017-04-01,237.093
1468,Medical care services,2017-04-01,505.855
1469,Professional services,2017-04-01,374.672
1470,Physicians' services(11),2017-04-01,379.886
1471,Dental services(11),2017-04-01,471.081
1472,Eyeglasses and eye care(4)(9),2017-04-01,187.283
1473,Services by other medical professionals(4)(11)(9),2017-04-01,236.293
1474,Hospital and related services,2017-04-01,828.828
1475,Hospital services(11)(17),2017-04-01,317.053
1476,Inpatient hospital services(11)(17)(6),2017-04-01,311.323
1477,Outpatient hospital services(11)(9)(6),2017-04-01,705.346
1478,Nursing homes and adult day services(11)(17),2017-04-01,219.119
1479,Care of invalids and elderly at home(4)(8),2017-04-01,119.981
1480,Health insurance(4)(8),2017-04-01,133.972
1481,Transportation services,2017-04-01,308.908
1482,Leased cars and trucks(15),2017-04-01,84.69
1483,Car and truck rental(5),2017-04-01,121.871
1484,Motor vehicle maintenance and repair(4),2017-04-01,280.17
1485,Motor vehicle body work(4),2017-04-01,294.511
1486,Motor vehicle maintenance and servicing(4),2017-04-01,250.716
1487,Motor vehicle repair(4)(5),2017-04-01,174.693
1488,Motor vehicle insurance,2017-04-01,516.203
1489,Motor vehicle fees(4)(5),2017-04-01,184.623
1490,State motor vehicle registration and license fees(4)(11)(5),2017-04-01,175.632
1491,Parking and other fees(4)(5),2017-04-01,199.556
1492,Parking fees and tolls(4)(5)(6),2017-04-01,225.389
1493,Automobile service clubs(4)(5)(6),2017-04-01,116.209
1494,Public transportation,2017-04-01,273.206
1495,Airline fares,2017-04-01,294.034
1496,Other intercity transportation,2017-04-01,159.562
1497,Intercity bus fare(4)(7)(6),2017-04-01,132.229
1498,Intercity train fare(4)(7)(6),2017-04-01,113.832
1499,Ship fare(4)(5)(6),2017-04-01,67.163
1500,Intracity transportation(4),2017-04-01,313.977
1501,Intracity mass transit(4)(12)(6),2017-04-01,124.654
1502,Recreation services(12),2017-04-01,118.82
1503,Video and audio services(12),2017-04-01,122.902
1504,Cable and satellite television service(14),2017-04-01,461.112
1505,"Video discs and other media, including rental of video(4)(5)",2017-04-01,72.593
1506,Video discs and other media(4)(5)(6),2017-04-01,39.405
1507,Rental of video discs and other media(4)(5)(6),2017-04-01,125.632
1508,Pet services including veterinary(5),2017-04-01,237.841
1509,Pet services(4)(5)(6),2017-04-01,186.747
1510,Veterinarian services(5)(6),2017-04-01,249.252
1511,Photographers and film processing(4)(5),2017-04-01,123.804
1512,Photographer fees(4)(5)(6),2017-04-01,127.135
1513,Film processing(4)(5)(6),2017-04-01,121.692
1514,Other recreation services(5),2017-04-01,163.456
1515,"Club membership for shopping clubs, fraternal, or other organizations, or participant sports fees(4)(5)",2017-04-01,133.96
1516,Admissions,2017-04-01,375.633
1517,"Admission to movies, theaters, and concerts(4)(5)(6)",2017-04-01,177.536
1518,Admission to sporting events(4)(5)(6),2017-04-01,220.854
1519,Fees for lessons or instructions(4)(9),2017-04-01,303.136
1520,Education and communication services(12),2017-04-01,108.367
1521,"Tuition, other school fees, and childcare",2017-04-01,718.043
1522,College tuition and fees,2017-04-01,814.222
1523,Elementary and high school tuition and fees,2017-04-01,792.881
1524,Child care and nursery school(13),2017-04-01,289.529
1525,Technical and business school tuition and fees(5),2017-04-01,244.609
1526,Postage and delivery services(5),2017-04-01,180.677
1527,Postage,2017-04-01,284.32
1528,Delivery services(5),2017-04-01,289.841
1529,Telephone services(4)(5),2017-04-01,90.935
1530,Wireless telephone services(4)(5),2017-04-01,48.153
1531,Land-line telephone services(4)(12),2017-04-01,116.37
1532,Internet services and electronic information providers(5),2017-04-01,77.616
1533,Other personal services(4)(12),2017-04-01,117.872
1534,Personal care services(4),2017-04-01,256.648
1535,Haircuts and other personal care services(4)(5),2017-04-01,156.597
1536,Miscellaneous personal services(4),2017-04-01,422.836
1537,Legal services(4)(9),2017-04-01,345.865
1538,Funeral expenses(4)(9),2017-04-01,324.773
1539,Laundry and dry cleaning services(4)(5),2017-04-01,164.202
1540,Apparel services other than laundry and dry cleaning(4)(5),2017-04-01,187.217
1541,Financial services(9),2017-04-01,340.512
1542,Checking account and other bank services(4)(5)(6),2017-04-01,156.539
1543,Tax return preparation and other accounting fees(5)(6),2017-04-01,236.228
1544,,2017-04-01,
1545,Special aggregate indexes,2017-04-01,
1546,,2017-04-01,
1547,All items less food,2017-04-01,243.708
1548,All items less shelter,2017-04-01,227.223
1549,All items less food and shelter,2017-04-01,221.301
1550,"All items less food, shelter, and energy",2017-04-01,227.133
1551,"All items less food, shelter, energy, and used cars and trucks",2017-04-01,232.396
1552,All items less medical care,2017-04-01,233.531
1553,All items less energy,2017-04-01,250.662
1554,Commodities,2017-04-01,182.041
1555,"Commodities less food, energy, and used cars and trucks",2017-04-01,146.909
1556,Commodities less food,2017-04-01,151.688
1557,Commodities less food and beverages,2017-04-01,148.439
1558,Services,2017-04-01,306.142
