,Expenditure category,Date,Unadjusted CPI Index
992,Tires(4),2020-03-01,125.377
993,Vehicle accessories other than tires(4)(5),2020-03-01,180.216
994,Vehicle parts and equipment other than tires(4)(6),2020-03-01,170.771
995,"Motor oil, coolant, and fluids(4)(6)",2020-03-01,396.931
996,Medical care commodities,2020-03-01,384.498
997,Medicinal drugs(11),2020-03-01,125.914
998,Prescription drugs,2020-03-01,533.885
999,Nonprescription drugs(4)(11),2020-03-01,96.565
1000,Medical equipment and supplies(4)(11),2020-03-01,101.093
1001,Recreation commodities(11),2020-03-01,79.206
1002,Video and audio products(11),2020-03-01,37.08
1003,Televisions,2020-03-01,1.384
1004,Other video equipment(5),2020-03-01,9.656
1005,Audio equipment(4),2020-03-01,26.999
1006,Recorded music and music subscriptions(4)(5),2020-03-01,79.764
1007,Pets and pet products(4),2020-03-01,205.207
1008,Pet food(4)(5)(6),2020-03-01,156.25
1009,"Purchase of pets, pet supplies, accessories(4)(5)(6)",2020-03-01,118.424
1010,Sporting goods,2020-03-01,112.053
1011,Sports vehicles including bicycles(4),2020-03-01,153.566
1012,Sports equipment,2020-03-01,77.527
1013,Photographic equipment and supplies,2020-03-01,57.384
1014,Film and photographic supplies(4)(5)(6),2020-03-01,
1015,Photographic equipment(5)(6),2020-03-01,23.875
1016,Recreational reading materials(4),2020-03-01,263.738
1017,Newspapers and magazines(4)(5),2020-03-01,195.683
1018,Recreational books(4)(5),2020-03-01,97.037
1019,Other recreational goods(5),2020-03-01,33.918
1020,Toys,2020-03-01,29.664
1021,"Toys, games, hobbies and playground equipment(5)(6)",2020-03-01,37.121
1022,"Sewing machines, fabric and supplies(4)(5)",2020-03-01,94.722
1023,Music instruments and accessories(4)(5),2020-03-01,105.216
1024,Education and communication commodities(11),2020-03-01,69.475
1025,Educational books and supplies,2020-03-01,671.048
1026,College textbooks(4)(14)(6),2020-03-01,231.129
1027,Information technology commodities(11),2020-03-01,49.722
1028,"Computers, peripherals, and smart home assistants(7)",2020-03-01,38.706
1029,Computer software and accessories(4)(5),2020-03-01,27.477
1030,"Telephone hardware, calculators, and other consumer information items(5)",2020-03-01,14.565
1031,Alcoholic beverages,2020-03-01,255.66
1032,Alcoholic beverages at home,2020-03-01,208.219
1033,"Beer, ale, and other malt beverages at home",2020-03-01,236.893
1034,Distilled spirits at home,2020-03-01,194.605
1035,Whiskey at home(4)(6),2020-03-01,207.491
1036,"Distilled spirits, excluding whiskey, at home(4)(6)",2020-03-01,190.477
1037,Wine at home,2020-03-01,171.972
1038,Alcoholic beverages away from home(4),2020-03-01,359.743
1039,"Beer, ale, and other malt beverages away from home(4)(5)(6)",2020-03-01,176.064
1040,Wine away from home(4)(5)(6),2020-03-01,193.479
1041,Distilled spirits away from home(4)(5)(6),2020-03-01,195.015
1042,Other goods(11),2020-03-01,116.967
1043,Tobacco and smoking products,2020-03-01,1162.66
1044,Cigarettes(5),2020-03-01,477.891
1045,Tobacco products other than cigarettes(4)(5),2020-03-01,283.696
1046,Personal care products(4),2020-03-01,161.018
1047,"Hair, dental, shaving, and miscellaneous personal care products(4)(5)",2020-03-01,103.852
1048,"Cosmetics, perfume, bath, nail preparations and implements(4)",2020-03-01,181.669
1049,Miscellaneous personal goods(5),2020-03-01,77.002
1050,"Stationery, stationery supplies, gift wrap(6)",2020-03-01,157.643
1051,Infants' equipment(4)(8)(6),2020-03-01,78.282
1052,Services less energy services,2020-03-01,343.99
1053,Shelter,2020-03-01,324.615
1054,Rent of shelter(15),2020-03-01,338.549
1055,Rent of primary residence,2020-03-01,339.519
1056,Lodging away from home(5),2020-03-01,157.565
1057,"Housing at school, excluding board(15)",2020-03-01,570.643
1058,Other lodging away from home including hotels and motels,2020-03-01,319.437
1059,Owners' equivalent rent of residences(15),2020-03-01,332.864
1060,Owners' equivalent rent of primary residence(15),2020-03-01,332.904
1061,Tenants' and household insurance(4)(5),2020-03-01,150.753
1062,Water and sewer and trash collection services(5),2020-03-01,250.359
1063,Water and sewerage maintenance,2020-03-01,580.394
1064,Garbage and trash collection(4)(13),2020-03-01,495.288
1065,Household operations(4)(5),2020-03-01,199.308
1066,Domestic services(4)(5),2020-03-01,172.336
1067,Gardening and lawncare services(4)(5),2020-03-01,
1068,"Moving, storage, freight expense(4)(5)",2020-03-01,173.819
1069,Repair of household items(4)(5),2020-03-01,271.169
1070,Medical care services,2020-03-01,557.889
1071,Professional services,2020-03-01,386.691
1072,Physicians' services,2020-03-01,386.483
1073,Dental services,2020-03-01,506.285
1074,Eyeglasses and eye care(4)(9),2020-03-01,192.006
1075,Services by other medical professionals(4)(9),2020-03-01,240.707
1076,Hospital and related services,2020-03-01,916.649
1077,Hospital services(16),2020-03-01,351.35
1078,Inpatient hospital services(16)(6),2020-03-01,340.909
1079,Outpatient hospital services(9)(6),2020-03-01,772.073
1080,Nursing homes and adult day services(16),2020-03-01,240.157
1081,Care of invalids and elderly at home(4)(8),2020-03-01,127.609
1082,Health insurance(4)(8),2020-03-01,176.799
1083,Transportation services,2020-03-01,321.61
1084,Leased cars and trucks(4)(14),2020-03-01,84.83
1085,Car and truck rental(5),2020-03-01,122.708
1086,Motor vehicle maintenance and repair(4),2020-03-01,304.131
1087,Motor vehicle body work(4),2020-03-01,319.578
1088,Motor vehicle maintenance and servicing(4),2020-03-01,276.441
1089,Motor vehicle repair(4)(5),2020-03-01,184.825
1090,Motor vehicle insurance,2020-03-01,579.462
1091,Motor vehicle fees(4)(5),2020-03-01,196.743
1092,State motor vehicle registration and license fees(4)(5),2020-03-01,184.576
1093,Parking and other fees(4)(5),2020-03-01,216.153
1094,Parking fees and tolls(5)(6),2020-03-01,243.289
1095,Automobile service clubs(4)(5)(6),2020-03-01,122.599
1096,Public transportation,2020-03-01,237.553
1097,Airline fares,2020-03-01,232.113
1098,Other intercity transportation,2020-03-01,150.147
1099,Intercity bus fare(4)(7)(6),2020-03-01,139.797
1100,Intercity train fare(4)(7)(6),2020-03-01,
1101,Ship fare(4)(5)(6),2020-03-01,61.143
1102,Intracity transportation(4),2020-03-01,325.612
1103,Intracity mass transit(4)(11)(6),2020-03-01,130.941
1104,Recreation services(11),2020-03-01,127.441
1105,Video and audio services(11),2020-03-01,131.204
1106,Cable and satellite television service(13),2020-03-01,495.647
1107,"Video discs and other media, including rental of video(4)(5)",2020-03-01,69.544
1108,Video discs and other media(4)(5)(6),2020-03-01,33.84
1109,Rental of video discs and other media(4)(5)(6),2020-03-01,136.147
1110,Pet services including veterinary(5),2020-03-01,259.258
1111,Pet services(4)(5)(6),2020-03-01,200.489
1112,Veterinarian services(5)(6),2020-03-01,273.358
1113,Photographers and photo processing(4)(5),2020-03-01,122.544
1114,Photographer fees(4)(5)(6),2020-03-01,125.485
1115,Photo processing(4)(5)(6),2020-03-01,113.962
1116,Other recreation services(5),2020-03-01,175.805
1117,"Club membership for shopping clubs, fraternal, or other organizations, or participant sports fees(4)(5)",2020-03-01,147.256
1118,Admissions,2020-03-01,397.663
1119,"Admission to movies, theaters, and concerts(4)(5)(6)",2020-03-01,190.094
1120,Admission to sporting events(4)(5)(6),2020-03-01,232.141
1121,Fees for lessons or instructions(4)(9),2020-03-01,321.432
1122,Education and communication services(11),2020-03-01,112.478
1123,"Tuition, other school fees, and childcare",2020-03-01,774.185
1124,College tuition and fees,2020-03-01,874.617
1125,Elementary and high school tuition and fees,2020-03-01,882.049
1126,Day care and preschool(12),2020-03-01,310.546
1127,Technical and business school tuition and fees(5),2020-03-01,256.245
1128,Postage and delivery services(5),2020-03-01,203.278
1129,Postage,2020-03-01,320.396
1130,Delivery services(5),2020-03-01,322.28
1131,Telephone services(4)(5),2020-03-01,90.416
1132,Wireless telephone services(4)(5),2020-03-01,46.295
1133,Land-line telephone services(4)(11),2020-03-01,127.995
1134,Internet services and electronic information providers(5),2020-03-01,78.061
1135,Other personal services(4)(11),2020-03-01,127.687
1136,Personal care services(4),2020-03-01,278.442
1137,Haircuts and other personal care services(4)(5),2020-03-01,169.895
1138,Miscellaneous personal services,2020-03-01,457.608
1139,Legal services(4)(9),2020-03-01,369.233
1140,Funeral expenses(4)(9),2020-03-01,341.245
1141,Laundry and dry cleaning services(4)(5),2020-03-01,179.985
1142,Apparel services other than laundry and dry cleaning(4)(5),2020-03-01,207.22
1143,Financial services(9),2020-03-01,373.578
1144,Checking account and other bank services(4)(5)(6),2020-03-01,176.076
1145,Tax return preparation and other accounting fees(4)(5)(6),2020-03-01,262.909
1146,,2020-03-01,
1147,Special aggregate indexes,2020-03-01,
1148,,2020-03-01,
1149,All items less food,2020-03-01,257.382
1150,All items less shelter,2020-03-01,235.184
1151,All items less food and shelter,2020-03-01,228.099
1152,"All items less food, shelter, and energy",2020-03-01,235.539
1153,"All items less food, shelter, energy, and used cars and trucks",2020-03-01,241.387
1154,All items less medical care,2020-03-01,245.778
1155,All items less energy,2020-03-01,265.896
1156,Commodities,2020-03-01,184.364
1157,"Commodities less food, energy, and used cars and trucks",2020-03-01,145.767
1158,Commodities less food,2020-03-01,150.257
1159,Commodities less food and beverages,2020-03-01,146.714
1160,Services,2020-03-01,331.021
1161,Services less rent of shelter(15),2020-03-01,347.979
1162,Services less medical care services,2020-03-01,313.845
1163,Durables,2020-03-01,104.703
1164,Nondurables,2020-03-01,225.113
1165,Nondurables less food,2020-03-01,193.597
1166,Nondurables less food and beverages,2020-03-01,189.714
1167,"Nondurables less food, beverages, and apparel",2020-03-01,234.822
1168,Nondurables less food and apparel,2020-03-01,235.665
1169,Housing,2020-03-01,270.273
1170,Education and communication(5),2020-03-01,139.199
1171,Education(5),2020-03-01,269.45
1172,Communication(5),2020-03-01,73.719
1173,Information and information processing(5),2020-03-01,69.622
1174,"Information technology, hardware and services(17)",2020-03-01,7.354
1175,Recreation(5),2020-03-01,122.265
1176,Video and audio(5),2020-03-01,106.466
1177,"Pets, pet products and services(5)",2020-03-01,180.452
1178,Photography(5),2020-03-01,76.305
1179,Food and beverages,2020-03-01,262.32
1180,Domestically produced farm food,2020-03-01,252.974
1181,Other services,2020-03-01,365.516
1182,Apparel less footwear,2020-03-01,116.39
1183,Fuels and utilities,2020-03-01,241.16
1184,Household energy,2020-03-01,196.998
1185,Medical care,2020-03-01,515.605
1186,Transportation,2020-03-01,203.854
1187,Private transportation,2020-03-01,200.626
1188,New and used motor vehicles(5),2020-03-01,99.527
1189,Utilities and public transportation,2020-03-01,216.968
1190,Household furnishings and operations,2020-03-01,124.469
1191,Other goods and services,2020-03-01,461.495
1192,Personal care(4),2020-03-01,238.175
1193,,2020-03-01,
1194,All items,2020-04-01,256.389
1195,Food,2020-04-01,266.757
1196,Food at home,2020-04-01,251.717
1197,Cereals and bakery products,2020-04-01,285.16
1198,Cereals and cereal products,2020-04-01,232.267
1199,Flour and prepared flour mixes,2020-04-01,238.985
1200,Breakfast cereal(4),2020-04-01,224.844
1201,"Rice, pasta, cornmeal(4)",2020-04-01,244.852
1202,Rice(4)(5)(6),2020-04-01,165.218
1203,Bakery products(4),2020-04-01,315.786
1204,Bread(4)(5),2020-04-01,194.227
1205,White bread(4)(6),2020-04-01,355.262
1206,Bread other than white(4)(6),2020-04-01,374.51
1207,"Fresh biscuits, rolls, muffins(5)",2020-04-01,186.219
1208,"Cakes, cupcakes, and cookies",2020-04-01,296.846
1209,Cookies(4)(6),2020-04-01,286.192
1210,Fresh cakes and cupcakes(4)(6),2020-04-01,308.843
1211,Other bakery products,2020-04-01,278.737
1212,"Fresh sweetrolls, coffeecakes, doughnuts(4)(6)",2020-04-01,322.216
1213,"Crackers, bread, and cracker products(6)",2020-04-01,321.13
1214,"Frozen and refrigerated bakery products, pies, tarts, turnovers(6)",2020-04-01,272.966
1215,"Meats, poultry, fish, and eggs",2020-04-01,266.263
1216,"Meats, poultry, and fish",2020-04-01,267.876
1217,Meats,2020-04-01,270.149
1218,Beef and veal,2020-04-01,329.503
1219,Uncooked ground beef(4),2020-04-01,293.69
1220,Uncooked beef roasts(4)(5),2020-04-01,253.826
1221,Uncooked beef steaks(5),2020-04-01,218.764
1222,Uncooked other beef and veal(4)(5),2020-04-01,260.944
1223,Pork,2020-04-01,223.007
1224,"Bacon, breakfast sausage, and related products(5)",2020-04-01,162.428
1225,Bacon and related products(6),2020-04-01,298.948
1226,Breakfast sausage and related products(5)(6),2020-04-01,151.529
1227,Ham,2020-04-01,210.336
1228,"Ham, excluding canned(6)",2020-04-01,233.472
1229,Pork chops(4),2020-04-01,204.752
1230,"Other pork including roasts, steaks, and ribs(5)",2020-04-01,139.949
1231,Other meats,2020-04-01,234.515
1232,Frankfurters(6),2020-04-01,251.006
1233,Lunchmeats(5)(6),2020-04-01,149.934
1234,Lamb and organ meats(4)(6),2020-04-01,
1235,Lamb and mutton(4)(5)(6),2020-04-01,
1236,Poultry(4),2020-04-01,246.991
1237,Chicken(4)(5),2020-04-01,160.175
1238,Fresh whole chicken(4)(6),2020-04-01,267.535
1239,Fresh and frozen chicken parts(4)(6),2020-04-01,237.339
1240,Other uncooked poultry including turkey(5),2020-04-01,155.424
1241,Fish and seafood,2020-04-01,311.987
1242,Fresh fish and seafood(5),2020-04-01,197.665
1243,Processed fish and seafood(5),2020-04-01,152.777
1244,Shelf stable fish and seafood(4)(6),2020-04-01,219.757
1245,Frozen fish and seafood(6),2020-04-01,319.781
1246,Eggs,2020-04-01,244.826
1247,Dairy and related products,2020-04-01,228.755
1248,Milk(5),2020-04-01,147.742
1249,Fresh whole milk(6),2020-04-01,209.286
1250,Fresh milk other than whole(5)(6),2020-04-01,152.919
1251,Cheese and related products(4),2020-04-01,240.897
1252,Ice cream and related products,2020-04-01,233.015
1253,Other dairy and related products(4)(5),2020-04-01,152.772
1254,Fruits and vegetables,2020-04-01,304.809
1255,Fresh fruits and vegetables,2020-04-01,351.845
1256,Fresh fruits,2020-04-01,360.185
1257,Apples,2020-04-01,328.641
1258,Bananas(4),2020-04-01,195.89
1259,Citrus fruits(5),2020-04-01,245.671
1260,"Oranges, including tangerines(6)",2020-04-01,475.288
1261,Other fresh fruits(5),2020-04-01,122.442
1262,Fresh vegetables,2020-04-01,341.69
1263,Potatoes,2020-04-01,380.959
1264,Lettuce(4),2020-04-01,323.722
1265,Tomatoes,2020-04-01,351.82
1266,Other fresh vegetables,2020-04-01,336.517
1267,Processed fruits and vegetables(5),2020-04-01,162.084
1268,Canned fruits and vegetables(5),2020-04-01,169.917
1269,Canned fruits(5)(6),2020-04-01,163.007
1270,Canned vegetables(5)(6),2020-04-01,181.206
1271,Frozen fruits and vegetables(5),2020-04-01,150.468
1272,Frozen vegetables(6),2020-04-01,207.732
1273,Other processed fruits and vegetables including dried(5),2020-04-01,157.358
1274,"Dried beans, peas, and lentils(4)(5)(6)",2020-04-01,185.376
1275,Nonalcoholic beverages and beverage materials,2020-04-01,179.235
1276,Juices and nonalcoholic drinks(5),2020-04-01,141.51
1277,Carbonated drinks,2020-04-01,181.539
1278,Frozen noncarbonated juices and drinks(4)(5),2020-04-01,181.406
1279,Nonfrozen noncarbonated juices and drinks(5),2020-04-01,127.064
1280,Beverage materials including coffee and tea(5),2020-04-01,118.908
1281,Coffee,2020-04-01,196.12
1282,Roasted coffee(6),2020-04-01,204.638
1283,Instant coffee(4)(6),2020-04-01,187.835
1284,Other beverage materials including tea(4)(5),2020-04-01,133.88
1285,Other food at home,2020-04-01,219.233
1286,Sugar and sweets(4),2020-04-01,227.387
1287,Sugar and sugar substitutes,2020-04-01,201.562
1288,Candy and chewing gum(4)(5),2020-04-01,154.955
1289,Other sweets(5),2020-04-01,154.98
1290,Fats and oils,2020-04-01,230.824
1291,Butter and margarine(5),2020-04-01,207.287
1292,Butter(6),2020-04-01,247.899
1293,Margarine(6),2020-04-01,304.458
1294,Salad dressing(5),2020-04-01,132.73
1295,Other fats and oils including peanut butter(5),2020-04-01,159.482
1296,Peanut butter(4)(5)(6),2020-04-01,
1297,Other foods,2020-04-01,234.825
1298,Soups,2020-04-01,259.71
1299,Frozen and freeze dried prepared foods,2020-04-01,172.642
1300,Snacks(4),2020-04-01,263.338
1301,"Spices, seasonings, condiments, sauces",2020-04-01,251.238
1302,Salt and other seasonings and spices(5)(6),2020-04-01,156.671
1303,"Olives, pickles, relishes(4)(5)(6)",2020-04-01,149.349
1304,Sauces and gravies(5)(6),2020-04-01,146.336
1305,Other condiments(6),2020-04-01,283.89
1306,Baby food(4)(5),2020-04-01,176.949
1307,Other miscellaneous foods(5),2020-04-01,138.257
1308,Prepared salads(4)(7)(6),2020-04-01,128.687
1309,Food away from home(4),2020-04-01,290.639
1310,Full service meals and snacks(4)(5),2020-04-01,179.359
1311,Limited service meals and snacks(4)(5),2020-04-01,187.311
1312,Food at employee sites and schools(5),2020-04-01,183.714
1313,Food at elementary and secondary schools(4)(8)(6),2020-04-01,
1314,Food from vending machines and mobile vendors(4)(5),2020-04-01,169.64
1315,Other food away from home(4)(5),2020-04-01,199.425
1316,,2020-04-01,
1317,Energy,2020-04-01,183.081
1318,Energy commodities,2020-04-01,174.001
1319,Fuel oil and other fuels,2020-04-01,221.341
1320,Fuel oil,2020-04-01,194.716
1321,"Propane, kerosene, and firewood(9)",2020-04-01,314.372
1322,Motor fuel,2020-04-01,170.378
1323,Gasoline (all types),2020-04-01,168.891
1324,"Gasoline, unleaded regular(6)",2020-04-01,162.959
1325,"Gasoline, unleaded midgrade(10)(6)",2020-04-01,194.611
1326,"Gasoline, unleaded premium(6)",2020-04-01,195.907
1327,Other motor fuels(5),2020-04-01,186.26
1328,Energy services,2020-04-01,200.899
1329,Electricity,2020-04-01,211.04
1330,Utility (piped) gas service,2020-04-01,167.751
1331,,2020-04-01,
1332,All items less food and energy,2020-04-01,266.089
1333,Commodities less food and energy commodities,2020-04-01,143.613
1334,Household furnishings and supplies(11),2020-04-01,91.224
1335,Window and floor coverings and other linens(4)(5),2020-04-01,57.421
1336,Floor coverings(4)(5),2020-04-01,112.365
1337,Window coverings(4)(5),2020-04-01,67.984
1338,Other linens(4)(5),2020-04-01,43.143
1339,Furniture and bedding(4),2020-04-01,111.007
1340,Bedroom furniture(4),2020-04-01,124.797
1341,"Living room, kitchen, and dining room furniture(4)(5)",2020-04-01,86.589
1342,Other furniture(4)(5),2020-04-01,68.203
1343,Infants' furniture(4)(8)(6),2020-04-01,104.824
1344,Appliances(5),2020-04-01,78.492
1345,Major appliances(5),2020-04-01,85.931
1346,Laundry equipment(6),2020-04-01,93.848
1347,Other appliances(5),2020-04-01,67.683
1348,Other household equipment and furnishings(5),2020-04-01,50.461
1349,"Clocks, lamps, and decorator items(4)",2020-04-01,37.053
1350,Indoor plants and flowers(12),2020-04-01,132.803
1351,Dishes and flatware(4)(5),2020-04-01,47.719
1352,Nonelectric cookware and tableware(5),2020-04-01,78.284
1353,"Tools, hardware, outdoor equipment and supplies(5)",2020-04-01,92.062
1354,"Tools, hardware and supplies(4)(5)",2020-04-01,100.068
1355,Outdoor equipment and supplies(5),2020-04-01,88.391
1356,Housekeeping supplies(4),2020-04-01,195.194
1357,Household cleaning products(4)(5),2020-04-01,122.61
1358,Household paper products(4)(5),2020-04-01,185.841
1359,Miscellaneous household products(4)(5),2020-04-01,121.416
1360,Apparel,2020-04-01,118.394
1361,Men's and boys' apparel,2020-04-01,112.671
1362,Men's apparel,2020-04-01,115.466
1363,"Men's suits, sport coats, and outerwear",2020-04-01,92.602
1364,"Men's underwear, nightwear, swimwear, and accessories(4)",2020-04-01,158.653
1365,Men's shirts and sweaters(5),2020-04-01,71.867
1366,Men's pants and shorts,2020-04-01,116.89
1367,Boys' apparel,2020-04-01,100.054
1368,Women's and girls' apparel,2020-04-01,101.651
1369,Women's apparel,2020-04-01,102.578
1370,Women's outerwear,2020-04-01,89.92
1371,Women's dresses,2020-04-01,102.499
1372,Women's suits and separates(5),2020-04-01,71.066
1373,"Women's underwear, nightwear, swimwear, and accessories(5)",2020-04-01,102.046
1374,Girls' apparel,2020-04-01,96.745
1375,Footwear,2020-04-01,132.288
1376,Men's footwear(4),2020-04-01,136.513
1377,Boys' and girls' footwear,2020-04-01,152.674
1378,Women's footwear,2020-04-01,119.264
1379,Infants' and toddlers' apparel,2020-04-01,108.793
1380,Jewelry and watches(9),2020-04-01,167.097
1381,Watches(4)(9),2020-04-01,141.765
1382,Jewelry(9),2020-04-01,163.276
1383,Transportation commodities less motor fuel(11),2020-04-01,104.85
1384,New vehicles,2020-04-01,147.007
1385,New cars and trucks(5)(6),2020-04-01,101.877
1386,New cars(6),2020-04-01,143.116
1387,New trucks(13)(6),2020-04-01,156.598
1388,Used cars and trucks,2020-04-01,139.411
1389,Motor vehicle parts and equipment(4),2020-04-01,147.403
1390,Tires(4),2020-04-01,124.59
1391,Vehicle accessories other than tires(4)(5),2020-04-01,179.557
1392,Vehicle parts and equipment other than tires(4)(6),2020-04-01,170.077
1393,"Motor oil, coolant, and fluids(4)(6)",2020-04-01,399.661
1394,Medical care commodities,2020-04-01,383.911
1395,Medicinal drugs(11),2020-04-01,125.751
1396,Prescription drugs,2020-04-01,533.767
1397,Nonprescription drugs(4)(11),2020-04-01,96.121
1398,Medical equipment and supplies(4)(11),2020-04-01,100.438
1399,Recreation commodities(11),2020-04-01,78.464
1400,Video and audio products(11),2020-04-01,36.849
1401,Televisions,2020-04-01,1.372
1402,Other video equipment(5),2020-04-01,9.741
1403,Audio equipment(4),2020-04-01,26.793
1404,Recorded music and music subscriptions(4)(5),2020-04-01,78.618
1405,Pets and pet products(4),2020-04-01,202.746
1406,Pet food(4)(5)(6),2020-04-01,155.792
1407,"Purchase of pets, pet supplies, accessories(4)(5)(6)",2020-04-01,115.184
1408,Sporting goods,2020-04-01,111.084
1409,Sports vehicles including bicycles(4),2020-04-01,152.322
1410,Sports equipment,2020-04-01,76.797
1411,Photographic equipment and supplies,2020-04-01,57.483
1412,Film and photographic supplies(4)(5)(6),2020-04-01,
1413,Photographic equipment(5)(6),2020-04-01,23.931
1414,Recreational reading materials(4),2020-04-01,261.502
1415,Newspapers and magazines(4)(5),2020-04-01,194.63
1416,Recreational books(4)(5),2020-04-01,95.811
1417,Other recreational goods(5),2020-04-01,33.6
1418,Toys,2020-04-01,29.284
1419,"Toys, games, hobbies and playground equipment(5)(6)",2020-04-01,36.801
1420,"Sewing machines, fabric and supplies(4)(5)",2020-04-01,93.505
1421,Music instruments and accessories(4)(5),2020-04-01,106.458
1422,Education and communication commodities(11),2020-04-01,69.709
1423,Educational books and supplies,2020-04-01,677.144
1424,College textbooks(4)(14)(6),2020-04-01,233.493
1425,Information technology commodities(11),2020-04-01,49.816
1426,"Computers, peripherals, and smart home assistants(7)",2020-04-01,39.015
1427,Computer software and accessories(4)(5),2020-04-01,26.42
1428,"Telephone hardware, calculators, and other consumer information items(5)",2020-04-01,14.417
1429,Alcoholic beverages,2020-04-01,256.423
1430,Alcoholic beverages at home,2020-04-01,209.282
1431,"Beer, ale, and other malt beverages at home",2020-04-01,240.502
1432,Distilled spirits at home,2020-04-01,195.435
1433,Whiskey at home(4)(6),2020-04-01,206.391
1434,"Distilled spirits, excluding whiskey, at home(4)(6)",2020-04-01,192.102
1435,Wine at home,2020-04-01,171.425
1436,Alcoholic beverages away from home(4),2020-04-01,359.839
1437,"Beer, ale, and other malt beverages away from home(4)(5)(6)",2020-04-01,175.799
1438,Wine away from home(4)(5)(6),2020-04-01,194.611
1439,Distilled spirits away from home(4)(5)(6),2020-04-01,
1440,Other goods(11),2020-04-01,116.997
1441,Tobacco and smoking products,2020-04-01,1159.847
1442,Cigarettes(5),2020-04-01,476.534
1443,Tobacco products other than cigarettes(4)(5),2020-04-01,283.993
1444,Personal care products(4),2020-04-01,160.797
1445,"Hair, dental, shaving, and miscellaneous personal care products(4)(5)",2020-04-01,103.935
1446,"Cosmetics, perfume, bath, nail preparations and implements(4)",2020-04-01,180.95
1447,Miscellaneous personal goods(5),2020-04-01,78.044
1448,"Stationery, stationery supplies, gift wrap(6)",2020-04-01,161.343
1449,Infants' equipment(4)(8)(6),2020-04-01,78.813
1450,Services less energy services,2020-04-01,342.776
1451,Shelter,2020-04-01,324.522
1452,Rent of shelter(15),2020-04-01,338.441
1453,Rent of primary residence,2020-04-01,340.135
1454,Lodging away from home(5),2020-04-01,147.847
1455,"Housing at school, excluding board(15)",2020-04-01,570.643
1456,Other lodging away from home including hotels and motels,2020-04-01,297.071
1457,Owners' equivalent rent of residences(15),2020-04-01,333.358
1458,Owners' equivalent rent of primary residence(15),2020-04-01,333.392
1459,Tenants' and household insurance(4)(5),2020-04-01,151.161
1460,Water and sewer and trash collection services(5),2020-04-01,250.673
1461,Water and sewerage maintenance,2020-04-01,581.757
1462,Garbage and trash collection(4)(13),2020-04-01,494.432
1463,Household operations(4)(5),2020-04-01,199.331
1464,Domestic services(4)(5),2020-04-01,173.064
1465,Gardening and lawncare services(4)(5),2020-04-01,214.153
1466,"Moving, storage, freight expense(4)(5)",2020-04-01,173.604
1467,Repair of household items(4)(5),2020-04-01,271.813
1468,Medical care services,2020-04-01,559.994
1469,Professional services,2020-04-01,387.309
1470,Physicians' services,2020-04-01,386.862
1471,Dental services,2020-04-01,507.924
1472,Eyeglasses and eye care(4)(9),2020-04-01,192.051
1473,Services by other medical professionals(4)(9),2020-04-01,241.085
1474,Hospital and related services,2020-04-01,919.94
1475,Hospital services(16),2020-04-01,352.676
1476,Inpatient hospital services(16)(6),2020-04-01,342.044
1477,Outpatient hospital services(9)(6),2020-04-01,771.403
1478,Nursing homes and adult day services(16),2020-04-01,240.858
1479,Care of invalids and elderly at home(4)(8),2020-04-01,127.476
1480,Health insurance(4)(8),2020-04-01,178.683
1481,Transportation services,2020-04-01,307.25
1482,Leased cars and trucks(4)(14),2020-04-01,
1483,Car and truck rental(5),2020-04-01,101.088
1484,Motor vehicle maintenance and repair(4),2020-04-01,304.376
1485,Motor vehicle body work(4),2020-04-01,323.973
1486,Motor vehicle maintenance and servicing(4),2020-04-01,276.105
1487,Motor vehicle repair(4)(5),2020-04-01,185.235
1488,Motor vehicle insurance,2020-04-01,534.842
1489,Motor vehicle fees(4)(5),2020-04-01,194.649
1490,State motor vehicle registration and license fees(4)(5),2020-04-01,184.536
1491,Parking and other fees(4)(5),2020-04-01,211.297
1492,Parking fees and tolls(5)(6),2020-04-01,238.982
1493,Automobile service clubs(4)(5)(6),2020-04-01,117.372
1494,Public transportation,2020-04-01,219.993
1495,Airline fares,2020-04-01,203.342
1496,Other intercity transportation,2020-04-01,150.724
1497,Intercity bus fare(4)(7)(6),2020-04-01,141.882
1498,Intercity train fare(4)(7)(6),2020-04-01,
1499,Ship fare(4)(5)(6),2020-04-01,60.806
1500,Intracity transportation(4),2020-04-01,325.612
1501,Intracity mass transit(4)(11)(6),2020-04-01,130.941
1502,Recreation services(11),2020-04-01,127.551
1503,Video and audio services(11),2020-04-01,131.449
1504,Cable and satellite television service(13),2020-04-01,496.543
1505,"Video discs and other media, including rental of video(4)(5)",2020-04-01,69.734
1506,Video discs and other media(4)(5)(6),2020-04-01,34.153
1507,Rental of video discs and other media(4)(5)(6),2020-04-01,136.301
1508,Pet services including veterinary(5),2020-04-01,260.112
1509,Pet services(4)(5)(6),2020-04-01,200.294
1510,Veterinarian services(5)(6),2020-04-01,274.089
1511,Photographers and photo processing(4)(5),2020-04-01,120.201
1512,Photographer fees(4)(5)(6),2020-04-01,
1513,Photo processing(4)(5)(6),2020-04-01,113.944
1514,Other recreation services(5),2020-04-01,175.805
1515,"Club membership for shopping clubs, fraternal, or other organizations, or participant sports fees(4)(5)",2020-04-01,147.657
1516,Admissions,2020-04-01,396.562
1517,"Admission to movies, theaters, and concerts(4)(5)(6)",2020-04-01,188.129
1518,Admission to sporting events(4)(5)(6),2020-04-01,238.247
