,Expenditure category,Date,Unadjusted CPI Index
1215,Dairy and related products,2023-04-01,271.102
1216,Milk(5),2023-04-01,175.86
1217,Fresh whole milk(6),2023-04-01,251.997
1218,Fresh milk other than whole(5)(6),2023-04-01,182.314
1219,Cheese and related products(4),2023-04-01,271.312
1220,Ice cream and related products,2023-04-01,274.415
1221,Other dairy and related products(5),2023-04-01,191.091
1222,Fruits and vegetables,2023-04-01,346.269
1223,Fresh fruits and vegetables,2023-04-01,390.265
1224,Fresh fruits,2023-04-01,407.008
1225,Apples,2023-04-01,380.371
1226,Bananas(4),2023-04-01,209.66
1227,Citrus fruits(5),2023-04-01,297.207
1228,"Oranges, including tangerines(6)",2023-04-01,559.333
1229,Other fresh fruits(5),2023-04-01,133.491
1230,Fresh vegetables,2023-04-01,371.298
1231,Potatoes,2023-04-01,430.341
1232,Lettuce,2023-04-01,398.562
1233,Tomatoes,2023-04-01,342.056
1234,Other fresh vegetables,2023-04-01,364.561
1235,Processed fruits and vegetables(5),2023-04-01,198.194
1236,Canned fruits and vegetables(5),2023-04-01,209.815
1237,Canned fruits(5)(6),2023-04-01,200.391
1238,Canned vegetables(5)(6),2023-04-01,222.954
1239,Frozen fruits and vegetables(5),2023-04-01,185.55
1240,Frozen vegetables(6),2023-04-01,263.951
1241,Other processed fruits and vegetables including dried(5),2023-04-01,185.414
1242,"Dried beans, peas, and lentils(4)(5)(6)",2023-04-01,216.599
1243,Nonalcoholic beverages and beverage materials,2023-04-01,215.833
1244,Juices and nonalcoholic drinks(5),2023-04-01,171.162
1245,Carbonated drinks,2023-04-01,222.687
1246,Frozen noncarbonated juices and drinks(4)(5),2023-04-01,205.675
1247,Nonfrozen noncarbonated juices and drinks(5),2023-04-01,152.266
1248,Beverage materials including coffee and tea(5),2023-04-01,141.613
1249,Coffee,2023-04-01,237.183
1250,Roasted coffee(6),2023-04-01,248.998
1251,Instant coffee(4)(6),2023-04-01,219.488
1252,Other beverage materials including tea(4)(5),2023-04-01,154.96
1253,Other food at home,2023-04-01,269.657
1254,Sugar and sweets(4),2023-04-01,276.858
1255,Sugar and sugar substitutes,2023-04-01,252.124
1256,Candy and chewing gum(4)(5),2023-04-01,187.326
1257,Other sweets(5),2023-04-01,189.408
1258,Fats and oils,2023-04-01,308.073
1259,Butter and margarine(5),2023-04-01,274.425
1260,Butter(6),2023-04-01,299.94
1261,Margarine(4)(6),2023-04-01,473.619
1262,Salad dressing(5),2023-04-01,173.041
1263,Other fats and oils including peanut butter(5),2023-04-01,216.558
1264,Peanut butter(4)(5)(6),2023-04-01,188.993
1265,Other foods,2023-04-01,285.872
1266,Soups,2023-04-01,316.55
1267,Frozen and freeze dried prepared foods,2023-04-01,215.21
1268,Snacks,2023-04-01,316.614
1269,"Spices, seasonings, condiments, sauces",2023-04-01,303.01
1270,Salt and other seasonings and spices(5)(6),2023-04-01,185.177
1271,"Olives, pickles, relishes(4)(5)(6)",2023-04-01,187.276
1272,Sauces and gravies(5)(6),2023-04-01,179.364
1273,Other condiments(6),2023-04-01,340.53
1274,Baby food and formula(4)(5),2023-04-01,213.793
1275,Other miscellaneous foods(5),2023-04-01,168.839
1276,Prepared salads(6)(7),2023-04-01,158.044
1277,Food away from home(4),2023-04-01,351.237
1278,Full service meals and snacks(4)(5),2023-04-01,216.852
1279,Limited service meals and snacks(4)(5),2023-04-01,230.419
1280,Food at employee sites and schools(4)(5),2023-04-01,192.554
1281,Food at elementary and secondary schools(4)(6)(8),2023-04-01,192.28
1282,Food from vending machines and mobile vendors(4)(5),2023-04-01,213.92
1283,Other food away from home(4)(5),2023-04-01,230.117
1284,,2023-04-01,
1285,Energy,2023-04-01,283.352
1286,Energy commodities,2023-04-01,325.269
1287,Fuel oil and other fuels,2023-04-01,382.076
1288,Fuel oil(4),2023-04-01,384.903
1289,"Propane, kerosene, and firewood(9)",2023-04-01,449.857
1290,Motor fuel,2023-04-01,319.843
1291,Gasoline (all types),2023-04-01,318.482
1292,"Gasoline, unleaded regular(6)",2023-04-01,312.514
1293,"Gasoline, unleaded midgrade(6)(10)",2023-04-01,343.467
1294,"Gasoline, unleaded premium(6)",2023-04-01,334.494
1295,Other motor fuels(4)(5),2023-04-01,307.755
1296,Energy services,2023-04-01,255.185
1297,Electricity,2023-04-01,263.216
1298,Utility (piped) gas service,2023-04-01,226.062
1299,,2023-04-01,
1300,All items less food and energy,2023-04-01,306.899
1301,Commodities less food and energy commodities,2023-04-01,167.833
1302,Household furnishings and supplies(11),2023-04-01,109.071
1303,Window and floor coverings and other linens(5),2023-04-01,62.116
1304,Floor coverings(4)(5),2023-04-01,135.604
1305,Window coverings(4)(5),2023-04-01,74.475
1306,Other linens(5),2023-04-01,44.339
1307,Furniture and bedding(4),2023-04-01,137.709
1308,Bedroom furniture(4),2023-04-01,148.768
1309,"Living room, kitchen, and dining room furniture(4)(5)",2023-04-01,110.392
1310,Other furniture(5),2023-04-01,84.793
1311,Appliances(5),2023-04-01,89.729
1312,Major appliances(5),2023-04-01,96.946
1313,Laundry equipment(4)(6),2023-04-01,118.606
1314,Other appliances(4)(5),2023-04-01,78.07
1315,Other household equipment and furnishings(5),2023-04-01,55.742
1316,"Clocks, lamps, and decorator items(4)",2023-04-01,41.424
1317,Indoor plants and flowers(12),2023-04-01,151.84
1318,Dishes and flatware(4)(5),2023-04-01,49.282
1319,Nonelectric cookware and tableware(5),2023-04-01,83.621
1320,"Tools, hardware, outdoor equipment and supplies(5)",2023-04-01,115.183
1321,"Tools, hardware and supplies(5)",2023-04-01,123.619
1322,Outdoor equipment and supplies(5),2023-04-01,111.948
1323,Housekeeping supplies(4),2023-04-01,234.581
1324,Household cleaning products(4)(5),2023-04-01,147.232
1325,Household paper products(4)(5),2023-04-01,231.591
1326,Miscellaneous household products(4)(5),2023-04-01,141.538
1327,Apparel,2023-04-01,131.762
1328,Men's and boys' apparel,2023-04-01,127.441
1329,Men's apparel,2023-04-01,130.604
1330,"Men's suits, sport coats, and outerwear",2023-04-01,104.788
1331,"Men's underwear, nightwear, swimwear, and accessories(4)",2023-04-01,179.363
1332,Men's shirts and sweaters(5),2023-04-01,78.397
1333,Men's pants and shorts,2023-04-01,138.081
1334,Boys' apparel,2023-04-01,114.274
1335,Women's and girls' apparel,2023-04-01,111.052
1336,Women's apparel,2023-04-01,111.671
1337,Women's outerwear,2023-04-01,104.336
1338,Women's dresses,2023-04-01,109.656
1339,Women's suits and separates(5),2023-04-01,76.156
1340,"Women's underwear, nightwear, swimwear, and accessories(5)",2023-04-01,113.138
1341,Girls' apparel,2023-04-01,107.624
1342,Footwear,2023-04-01,144.949
1343,Men's footwear(4),2023-04-01,146.128
1344,Boys' and girls' footwear,2023-04-01,170.107
1345,Women's footwear,2023-04-01,132.399
1346,Infants' and toddlers' apparel,2023-04-01,126.622
1347,Jewelry and watches(9),2023-04-01,198.596
1348,Watches(4)(9),2023-04-01,153.21
1349,Jewelry(9),2023-04-01,198.021
1350,Transportation commodities less motor fuel(11),2023-04-01,133.849
1351,New vehicles,2023-04-01,178.892
1352,New cars(6),2023-04-01,174.923
1353,New trucks(6)(13),2023-04-01,190.703
1354,Used cars and trucks,2023-04-01,193.394
1355,Motor vehicle parts and equipment(4),2023-04-01,182.321
1356,Tires(4),2023-04-01,153.661
1357,Vehicle accessories other than tires(4)(5),2023-04-01,223.59
1358,Vehicle parts and equipment other than tires(4)(6),2023-04-01,205.492
1359,"Motor oil, coolant, and fluids(4)(6)",2023-04-01,514.397
1360,Medical care commodities(4),2023-04-01,400.755
1361,Medicinal drugs(4)(11),2023-04-01,130.894
1362,Prescription drugs(4),2023-04-01,548.51
1363,Nonprescription drugs(4)(11),2023-04-01,103.863
1364,Medical equipment and supplies(4)(11),2023-04-01,108.365
1365,Recreation commodities(11),2023-04-01,86.399
1366,Video and audio products(11),2023-04-01,34.04
1367,Televisions,2023-04-01,1.167
1368,Other video equipment(5),2023-04-01,9.392
1369,Audio equipment(4),2023-04-01,26.5
1370,Recorded music and music subscriptions(4)(5),2023-04-01,81.935
1371,Pets and pet products(4),2023-04-01,241.168
1372,Pet food(4)(5)(6),2023-04-01,191.055
1373,"Purchase of pets, pet supplies, accessories(4)(5)(6)",2023-04-01,130.458
1374,Sporting goods(4),2023-04-01,127.802
1375,Sports vehicles including bicycles(4),2023-04-01,177.422
1376,Sports equipment(4),2023-04-01,86.614
1377,Photographic equipment and supplies,2023-04-01,62.903
1378,Photographic equipment(5)(6),2023-04-01,26.147
1379,Recreational reading materials(4),2023-04-01,285.777
1380,Newspapers and magazines(4)(5),2023-04-01,219.429
1381,Recreational books(4)(5),2023-04-01,100.091
1382,Other recreational goods(5),2023-04-01,35.211
1383,Toys,2023-04-01,30.147
1384,"Toys, games, hobbies and playground equipment(5)(6)",2023-04-01,40.269
1385,"Sewing machines, fabric and supplies(4)(5)",2023-04-01,107.682
1386,Music instruments and accessories(4)(5),2023-04-01,119.361
1387,Education and communication commodities(11),2023-04-01,60.009
1388,Educational books and supplies(4),2023-04-01,704.119
1389,College textbooks(4)(6)(14),2023-04-01,243.45
1390,Information technology commodities(11),2023-04-01,41.655
1391,"Computers, peripherals, and smart home assistants(4)(7)",2023-04-01,37.449
1392,Computer software and accessories(4)(5),2023-04-01,24.563
1393,"Telephone hardware, calculators, and other consumer information items(4)(5)",2023-04-01,9.115
1394,Smartphones(4)(6)(15),2023-04-01,50.862
1395,Alcoholic beverages,2023-04-01,283.961
1396,Alcoholic beverages at home,2023-04-01,225.46
1397,"Beer, ale, and other malt beverages at home",2023-04-01,266.491
1398,Distilled spirits at home(4),2023-04-01,207.386
1399,Whiskey at home(4)(6),2023-04-01,219.851
1400,"Distilled spirits, excluding whiskey, at home(4)(6)",2023-04-01,202.371
1401,Wine at home(4),2023-04-01,181.513
1402,Alcoholic beverages away from home(4),2023-04-01,414.514
1403,"Beer, ale, and other malt beverages away from home(4)(5)(6)",2023-04-01,200.789
1404,Wine away from home(4)(5)(6),2023-04-01,224.122
1405,Distilled spirits away from home(4)(5)(6),2023-04-01,229.754
1406,Other goods(11),2023-04-01,134.46
1407,Tobacco and smoking products(4),2023-04-01,1414.924
1408,Cigarettes(4)(5),2023-04-01,583.911
1409,Tobacco products other than cigarettes(4)(5),2023-04-01,331.94
1410,Personal care products(4),2023-04-01,174.724
1411,"Hair, dental, shaving, and miscellaneous personal care products(4)(5)",2023-04-01,117.146
1412,"Cosmetics, perfume, bath, nail preparations and implements(4)",2023-04-01,188.647
1413,Miscellaneous personal goods(4)(5),2023-04-01,89.79
1414,"Stationery, stationery supplies, gift wrap(6)",2023-04-01,199.422
1415,Services less energy services,2023-04-01,393.769
1416,Shelter,2023-04-01,376.636
1417,Rent of shelter(16),2023-04-01,393.418
1418,Rent of primary residence,2023-04-01,394.898
1419,Lodging away from home(5),2023-04-01,196.239
1420,"Housing at school, excluding board(16)",2023-04-01,609.85
1421,Other lodging away from home including hotels and motels,2023-04-01,407.751
1422,Owners' equivalent rent of residences(16),2023-04-01,385.366
1423,Owners' equivalent rent of primary residence(16),2023-04-01,385.453
1424,Tenants' and household insurance(4)(5),2023-04-01,151.966
1425,Water and sewer and trash collection services(5),2023-04-01,285.052
1426,Water and sewerage maintenance,2023-04-01,653.74
1427,Garbage and trash collection(4)(13),2023-04-01,580.124
1428,Household operations(4)(5),2023-04-01,240.416
1429,Domestic services(4)(5),2023-04-01,217.796
1430,Gardening and lawncare services(4)(5),2023-04-01,247.558
1431,"Moving, storage, freight expense(4)(5)",2023-04-01,199.206
1432,Repair of household items(4)(5),2023-04-01,
1433,Medical care services,2023-04-01,594.346
1434,Professional services,2023-04-01,416.998
1435,Physicians' services(4),2023-04-01,411.951
1436,Dental services,2023-04-01,568.403
1437,Eyeglasses and eye care(4)(9),2023-04-01,199.64
1438,Services by other medical professionals(4)(9),2023-04-01,257.98
1439,Hospital and related services(4),2023-04-01,1011.879
1440,Hospital services(4)(17),2023-04-01,385.355
1441,Inpatient hospital services(4)(6)(17),2023-04-01,371.811
1442,Outpatient hospital services(4)(6)(9),2023-04-01,845.666
1443,Nursing homes and adult day services(17),2023-04-01,272.209
1444,Care of invalids and elderly at home(4)(8),2023-04-01,151.372
1445,Health insurance(4)(8),2023-04-01,161.226
1446,Transportation services,2023-04-01,390.805
1447,Leased cars and trucks(4)(14),2023-04-01,116.765
1448,Car and truck rental(5),2023-04-01,180.66
1449,Motor vehicle maintenance and repair(4),2023-04-01,375.89
1450,Motor vehicle body work(4),2023-04-01,413.218
1451,Motor vehicle maintenance and servicing(4),2023-04-01,324.758
1452,Motor vehicle repair(4)(5),2023-04-01,244.384
1453,Motor vehicle insurance,2023-04-01,684.166
1454,Motor vehicle fees(4)(5),2023-04-01,205.629
1455,State motor vehicle registration and license fees(4)(5),2023-04-01,193.708
1456,Parking and other fees(4)(5),2023-04-01,224.342
1457,Parking fees and tolls(5)(6),2023-04-01,259.834
1458,Public transportation,2023-04-01,287.398
1459,Airline fares,2023-04-01,294.55
1460,Other intercity transportation,2023-04-01,160.678
1461,Ship fare(4)(5)(6),2023-04-01,62.504
1462,Intracity transportation(4),2023-04-01,336.034
1463,Intracity mass transit(4)(6)(11),2023-04-01,128.419
1464,Recreation services(11),2023-04-01,144.199
1465,Video and audio services(11),2023-04-01,149.952
1466,"Cable, satellite, and live streaming television service(13)",2023-04-01,571.894
1467,"Purchase, subscription, and rental of video(4)(5)",2023-04-01,70.721
1468,Video discs and other media(4)(5)(6),2023-04-01,34.162
1469,Subscription and rental of video and video games(4)(5)(6),2023-04-01,155.798
1470,Pet services including veterinary(5),2023-04-01,327.938
1471,Pet services(4)(5)(6),2023-04-01,237.508
1472,Veterinarian services(5)(6),2023-04-01,346.352
1473,Photographers and photo processing(4)(5),2023-04-01,135.592
1474,Other recreation services(5),2023-04-01,190.929
1475,"Club membership for shopping clubs, fraternal, or other organizations, or participant sports fees(4)(5)",2023-04-01,156.862
1476,Admissions(4),2023-04-01,424.303
1477,"Admission to movies, theaters, and concerts(4)(5)(6)",2023-04-01,218.441
1478,Admission to sporting events(4)(5)(6),2023-04-01,212.824
1479,Fees for lessons or instructions(4)(9),2023-04-01,388.049
1480,Education and communication services(11),2023-04-01,120.456
1481,"Tuition, other school fees, and childcare",2023-04-01,830.083
1482,College tuition and fees,2023-04-01,916.096
1483,Elementary and high school tuition and fees,2023-04-01,957.938
1484,Day care and preschool(12),2023-04-01,348.006
1485,Technical and business school tuition and fees(4)(5),2023-04-01,269.635
1486,Postage and delivery services(5),2023-04-01,232.738
1487,Postage,2023-04-01,361.992
1488,Delivery services(5),2023-04-01,411.304
1489,Telephone services(4)(5),2023-04-01,96.283
1490,Wireless telephone services(4)(5),2023-04-01,48.363
1491,Residential telephone services(4)(11),2023-04-01,150.279
1492,Internet services and electronic information providers(4)(5),2023-04-01,83.341
1493,Other personal services(4)(11),2023-04-01,148.314
1494,Personal care services(4),2023-04-01,326.322
1495,Haircuts and other personal care services(4)(5),2023-04-01,199.11
1496,Miscellaneous personal services(4),2023-04-01,528.701
1497,Legal services(4)(9),2023-04-01,
1498,Funeral expenses(4)(9),2023-04-01,375.691
1499,Laundry and dry cleaning services(4)(5),2023-04-01,215.774
1500,Apparel services other than laundry and dry cleaning(4)(5),2023-04-01,253.779
1501,Financial services(4)(9),2023-04-01,430.464
1502,Checking account and other bank services(4)(5)(6),2023-04-01,175.492
1503,Tax return preparation and other accounting fees(4)(5)(6),2023-04-01,336.575
1504,,2023-04-01,
1505,Special aggregate indexes,2023-04-01,
1506,,2023-04-01,
1507,All items less food,2023-04-01,300.552
1508,All items less shelter,2023-04-01,278.101
1509,All items less food and shelter,2023-04-01,267.358
1510,"All items less food, shelter, and energy",2023-04-01,268.292
1511,"All items less food, shelter, energy, and used cars and trucks",2023-04-01,272.145
1512,All items less medical care,2023-04-01,291.585
1513,All items less energy,2023-04-01,308.189
1514,Commodities,2023-04-01,224.216
1515,"Commodities less food, energy, and used cars and trucks",2023-04-01,165.056
1516,Commodities less food,2023-04-01,182.309
1517,Commodities less food and beverages,2023-04-01,178.713
1518,Services,2023-04-01,380.99
1519,Services less rent of shelter(16),2023-04-01,395.889
1520,Services less medical care services,2023-04-01,364.698
1521,Durables,2023-04-01,127.406
1522,Nondurables,2023-04-01,274.743
1523,Nondurables less food,2023-04-01,235.504
1524,Nondurables less food and beverages,2023-04-01,232.501
1525,"Nondurables less food, beverages, and apparel",2023-04-01,300.265
1526,Nondurables less food and apparel,2023-04-01,297.25
1527,Housing,2023-04-01,317.278
1528,Education and communication(5),2023-04-01,145.449
1529,Education(5),2023-04-01,288.606
1530,Communication(5),2023-04-01,75.662
1531,Information and information processing(5),2023-04-01,71.256
1532,"Information technology, hardware and services(18)",2023-04-01,7.13
1533,Recreation(5),2023-04-01,136.375
1534,Video and audio(5),2023-04-01,116.545
1535,"Pets, pet products and services(5)",2023-04-01,219.264
1536,Photography(5),2023-04-01,84.137
1537,Food and beverages,2023-04-01,319.085
1538,Domestically produced farm food(4),2023-04-01,312.634
1539,Other services,2023-04-01,403.162
1540,Apparel less footwear,2023-04-01,123.785
1541,Fuels and utilities,2023-04-01,299.962
1542,Household energy,2023-04-01,251.991
1543,Medical care,2023-04-01,547.219
1544,Transportation,2023-04-01,267.402
1545,Private transportation,2023-04-01,265.893
1546,New and used motor vehicles(5),2023-04-01,128.294
1547,Utilities and public transportation,2023-04-01,254.346
1548,Household furnishings and operations,2023-04-01,149.65
1549,Other goods and services,2023-04-01,533.706
1550,Personal care(4),2023-04-01,272.037
1551,,2023-04-01,
1552,All items,2023-05-01,304.127
1553,Food,2023-05-01,322.249
1554,Food at home,2023-05-01,302.535
1555,Cereals and bakery products,2023-05-01,354.195
1556,Cereals and cereal products,2023-05-01,288.225
1557,Flour and prepared flour mixes,2023-05-01,321.222
1558,Breakfast cereal(4),2023-05-01,277.736
1559,"Rice, pasta, cornmeal",2023-05-01,294.931
1560,Rice(4)(5)(6),2023-05-01,196.595
1561,Bakery products(4),2023-05-01,392.471
1562,Bread(4)(5),2023-05-01,236.574
1563,White bread(4)(6),2023-05-01,429.988
1564,Bread other than white(4)(6),2023-05-01,458.584
1565,"Fresh biscuits, rolls, muffins(5)",2023-05-01,229.439
1566,"Cakes, cupcakes, and cookies(4)",2023-05-01,371.758
1567,Cookies(4)(6),2023-05-01,348.753
1568,Fresh cakes and cupcakes(4)(6),2023-05-01,392.12
1569,Other bakery products,2023-05-01,352.132
1570,"Fresh sweetrolls, coffeecakes, doughnuts(4)(6)",2023-05-01,382.052
1571,"Crackers, bread, and cracker products(6)",2023-05-01,422.102
1572,"Frozen and refrigerated bakery products, pies, tarts, turnovers(6)",2023-05-01,346.372
1573,"Meats, poultry, fish, and eggs",2023-05-01,315.968
1574,"Meats, poultry, and fish",2023-05-01,318.511
1575,Meats,2023-05-01,322.462
1576,Beef and veal,2023-05-01,396.327
1577,Uncooked ground beef(4),2023-05-01,340.629
1578,Uncooked beef roasts(5),2023-05-01,317.137
1579,Uncooked beef steaks(5),2023-05-01,267.699
1580,Uncooked other beef and veal(4)(5),2023-05-01,315.623
1581,Pork,2023-05-01,260.347
1582,"Bacon, breakfast sausage, and related products(5)",2023-05-01,193.428
1583,Bacon and related products(6),2023-05-01,349.822
1584,Breakfast sausage and related products(5)(6),2023-05-01,185.878
1585,Ham,2023-05-01,257.632
1586,"Ham, excluding canned(6)",2023-05-01,287.708
1587,Pork chops(4),2023-05-01,232.533
1588,"Other pork including roasts, steaks, and ribs(5)",2023-05-01,154.537
1589,Other meats,2023-05-01,286.944
1590,Frankfurters(6),2023-05-01,276.191
1591,Lunchmeats(4)(5)(6),2023-05-01,188.498
1592,Poultry(4),2023-05-01,301.812
1593,Chicken(4)(5),2023-05-01,193.066
1594,Fresh whole chicken(4)(6),2023-05-01,321.946
1595,Fresh and frozen chicken parts(4)(6),2023-05-01,287.435
1596,Other uncooked poultry including turkey(5),2023-05-01,200.862
1597,Fish and seafood,2023-05-01,354.525
1598,Fresh fish and seafood(4)(5),2023-05-01,224.813
1599,Processed fish and seafood(5),2023-05-01,173.558
1600,Shelf stable fish and seafood(6),2023-05-01,242.024
1601,Frozen fish and seafood(6),2023-05-01,370.258
1602,Eggs(4),2023-05-01,286.21
1603,Dairy and related products,2023-05-01,269.573
1604,Milk(5),2023-05-01,176.564
1605,Fresh whole milk(6),2023-05-01,252.174
1606,Fresh milk other than whole(5)(6),2023-05-01,183.101
1607,Cheese and related products(4),2023-05-01,270.145
1608,Ice cream and related products,2023-05-01,269.037
1609,Other dairy and related products(5),2023-05-01,189.602
1610,Fruits and vegetables,2023-05-01,350.986
1611,Fresh fruits and vegetables,2023-05-01,395.219
1612,Fresh fruits,2023-05-01,412.308
1613,Apples,2023-05-01,387.719
1614,Bananas(4),2023-05-01,209.503
1615,Citrus fruits(5),2023-05-01,299.477
1616,"Oranges, including tangerines(6)",2023-05-01,571.166
1617,Other fresh fruits(5),2023-05-01,136.161
1618,Fresh vegetables,2023-05-01,375.87
1619,Potatoes,2023-05-01,437.938
1620,Lettuce,2023-05-01,411.932
1621,Tomatoes,2023-05-01,335.461
1622,Other fresh vegetables,2023-05-01,369.777
1623,Processed fruits and vegetables(5),2023-05-01,201.428
1624,Canned fruits and vegetables(5),2023-05-01,211.946
1625,Canned fruits(5)(6),2023-05-01,202.958
1626,Canned vegetables(5)(6),2023-05-01,224.883
1627,Frozen fruits and vegetables(5),2023-05-01,189.457
1628,Frozen vegetables(6),2023-05-01,268.798
1629,Other processed fruits and vegetables including dried(5),2023-05-01,190.079
1630,"Dried beans, peas, and lentils(4)(5)(6)",2023-05-01,221.659
1631,Nonalcoholic beverages and beverage materials,2023-05-01,216.46
1632,Juices and nonalcoholic drinks(5),2023-05-01,171.635
1633,Carbonated drinks,2023-05-01,221.116
1634,Frozen noncarbonated juices and drinks(4)(5),2023-05-01,220.915
1635,Nonfrozen noncarbonated juices and drinks(5),2023-05-01,153.581
1636,Beverage materials including coffee and tea(5),2023-05-01,142.074
1637,Coffee,2023-05-01,238.576
1638,Roasted coffee(6),2023-05-01,250.465
1639,Instant coffee(4)(6),2023-05-01,220.773
1640,Other beverage materials including tea(4)(5),2023-05-01,154.743
1641,Other food at home,2023-05-01,269.999
1642,Sugar and sweets(4),2023-05-01,277.906
1643,Sugar and sugar substitutes,2023-05-01,254.136
1644,Candy and chewing gum(4)(5),2023-05-01,187.949
1645,Other sweets(5),2023-05-01,189.9
1646,Fats and oils,2023-05-01,309.98
1647,Butter and margarine(5),2023-05-01,278.29
1648,Butter(6),2023-05-01,302.859
1649,Margarine(4)(6),2023-05-01,483.588
1650,Salad dressing(5),2023-05-01,173.31
1651,Other fats and oils including peanut butter(5),2023-05-01,217.222
1652,Peanut butter(4)(5)(6),2023-05-01,187.344
1653,Other foods,2023-05-01,285.912
1654,Soups,2023-05-01,321.022
1655,Frozen and freeze dried prepared foods,2023-05-01,215.438
1656,Snacks,2023-05-01,315.683
1657,"Spices, seasonings, condiments, sauces",2023-05-01,305.094
1658,Salt and other seasonings and spices(5)(6),2023-05-01,187.003
1659,"Olives, pickles, relishes(4)(5)(6)",2023-05-01,186.467
1660,Sauces and gravies(5)(6),2023-05-01,180.844
1661,Other condiments(6),2023-05-01,354.428
1662,Baby food and formula(4)(5),2023-05-01,216.328
1663,Other miscellaneous foods(5),2023-05-01,167.947
1664,Prepared salads(6)(7),2023-05-01,153.161
1665,Food away from home(4),2023-05-01,352.892
1666,Full service meals and snacks(4)(5),2023-05-01,217.744
1667,Limited service meals and snacks(4)(5),2023-05-01,231.665
1668,Food at employee sites and schools(4)(5),2023-05-01,193.125
1669,Food at elementary and secondary schools(4)(6)(8),2023-05-01,191.786
1670,Food from vending machines and mobile vendors(4)(5),2023-05-01,219.253
1671,Other food away from home(4)(5),2023-05-01,230.426
1672,,2023-05-01,
1673,Energy,2023-05-01,279.816
1674,Energy commodities,2023-05-01,319.876
1675,Fuel oil and other fuels,2023-05-01,358.143
1676,Fuel oil(4),2023-05-01,355.185
1677,"Propane, kerosene, and firewood(9)",2023-05-01,434.59
1678,Motor fuel,2023-05-01,315.31
1679,Gasoline (all types),2023-05-01,314.116
1680,"Gasoline, unleaded regular(6)",2023-05-01,307.757
1681,"Gasoline, unleaded midgrade(6)(10)",2023-05-01,340.295
1682,"Gasoline, unleaded premium(6)",2023-05-01,333.036
1683,Other motor fuels(4)(5),2023-05-01,297.692
1684,Energy services,2023-05-01,253.204
1685,Electricity,2023-05-01,262.135
1686,Utility (piped) gas service,2023-05-01,221.484
1687,,2023-05-01,
1688,All items less food and energy,2023-05-01,308.096
1689,Commodities less food and energy commodities,2023-05-01,168.499
1690,Household furnishings and supplies(11),2023-05-01,108.473
1691,Window and floor coverings and other linens(5),2023-05-01,61.896
1692,Floor coverings(4)(5),2023-05-01,135.798
1693,Window coverings(4)(5),2023-05-01,74.884
1694,Other linens(5),2023-05-01,43.869
1695,Furniture and bedding(4),2023-05-01,136.692
1696,Bedroom furniture(4),2023-05-01,148.832
1697,"Living room, kitchen, and dining room furniture(4)(5)",2023-05-01,108.995
1698,Other furniture(5),2023-05-01,84.185
1699,Appliances(5),2023-05-01,89.175
1700,Major appliances(5),2023-05-01,95.136
1701,Laundry equipment(4)(6),2023-05-01,116.224
1702,Other appliances(4)(5),2023-05-01,78.149
1703,Other household equipment and furnishings(5),2023-05-01,55.135
1704,"Clocks, lamps, and decorator items(4)",2023-05-01,40.965
1705,Indoor plants and flowers(12),2023-05-01,149.814
1706,Dishes and flatware(4)(5),2023-05-01,48.51
1707,Nonelectric cookware and tableware(5),2023-05-01,83.281
1708,"Tools, hardware, outdoor equipment and supplies(5)",2023-05-01,114.653
1709,"Tools, hardware and supplies(5)",2023-05-01,122.659
1710,Outdoor equipment and supplies(5),2023-05-01,111.606
1711,Housekeeping supplies(4),2023-05-01,234.244
1712,Household cleaning products(4)(5),2023-05-01,147.882
1713,Household paper products(4)(5),2023-05-01,232.412
1714,Miscellaneous household products(4)(5),2023-05-01,140.489
1715,Apparel,2023-05-01,131.382
1716,Men's and boys' apparel,2023-05-01,127.355
1717,Men's apparel,2023-05-01,131.262
1718,"Men's suits, sport coats, and outerwear",2023-05-01,105.682
1719,"Men's underwear, nightwear, swimwear, and accessories(4)",2023-05-01,181.619
1720,Men's shirts and sweaters(5),2023-05-01,77.495
1721,Men's pants and shorts,2023-05-01,139.187
1722,Boys' apparel,2023-05-01,112.329
1723,Women's and girls' apparel,2023-05-01,110.371
1724,Women's apparel,2023-05-01,111.181
1725,Women's outerwear,2023-05-01,107.391
1726,Women's dresses,2023-05-01,109.592
1727,Women's suits and separates(5),2023-05-01,75.956
1728,"Women's underwear, nightwear, swimwear, and accessories(5)",2023-05-01,111.709
1729,Girls' apparel,2023-05-01,106.039
1730,Footwear,2023-05-01,144.829
1731,Men's footwear(4),2023-05-01,148.079
1732,Boys' and girls' footwear,2023-05-01,167.134
1733,Women's footwear,2023-05-01,131.976
1734,Infants' and toddlers' apparel,2023-05-01,127.225
1735,Jewelry and watches(9),2023-05-01,198.119
1736,Watches(4)(9),2023-05-01,154.989
1737,Jewelry(9),2023-05-01,197.025
1738,Transportation commodities less motor fuel(11),2023-05-01,135.557
1739,New vehicles,2023-05-01,179.329
1740,New cars(6),2023-05-01,175.094
1741,New trucks(6)(13),2023-05-01,191.234
1742,Used cars and trucks,2023-05-01,199.576
1743,Motor vehicle parts and equipment(4),2023-05-01,182.357
1744,Tires(4),2023-05-01,154.632
1745,Vehicle accessories other than tires(4)(5),2023-05-01,220.749
1746,Vehicle parts and equipment other than tires(4)(6),2023-05-01,202.874
1747,"Motor oil, coolant, and fluids(4)(6)",2023-05-01,509.272
1748,Medical care commodities(4),2023-05-01,403.358
