,Expenditure category,Date,Unadjusted CPI Index
1191,Other goods and services,2018-03-01,439.269
1192,Personal care(4),2018-03-01,230.011
1193,,2018-03-01,
1194,All items,2018-04-01,250.546
1195,Food,2018-04-01,253.209
1196,Food at home,2018-04-01,240.129
1197,Cereals and bakery products,2018-04-01,271.766
1198,Cereals and cereal products,2018-04-01,227.229
1199,Flour and prepared flour mixes,2018-04-01,240.692
1200,Breakfast cereal(4),2018-04-01,220.762
1201,"Rice, pasta, cornmeal(4)",2018-04-01,236.631
1202,Rice(4)(5)(6),2018-04-01,161.687
1203,Bakery products(4),2018-04-01,297.276
1204,Bread(4)(5),2018-04-01,177.41
1205,White bread(4)(6),2018-04-01,319.621
1206,Bread other than white(4)(6),2018-04-01,344.757
1207,"Fresh biscuits, rolls, muffins(5)",2018-04-01,176.991
1208,"Cakes, cupcakes, and cookies",2018-04-01,285.077
1209,Cookies(6),2018-04-01,265.448
1210,Fresh cakes and cupcakes(4)(6),2018-04-01,309.714
1211,Other bakery products,2018-04-01,264.524
1212,"Fresh sweetrolls, coffeecakes, doughnuts(4)(6)",2018-04-01,298.539
1213,"Crackers, bread, and cracker products(6)",2018-04-01,299.958
1214,"Frozen and refrigerated bakery products, pies, tarts, turnovers(6)",2018-04-01,269.759
1215,"Meats, poultry, fish, and eggs",2018-04-01,251.922
1216,"Meats, poultry, and fish",2018-04-01,252.304
1217,Meats,2018-04-01,254.103
1218,Beef and veal,2018-04-01,306.338
1219,Uncooked ground beef(4),2018-04-01,273.149
1220,Uncooked beef roasts(4)(5),2018-04-01,228.441
1221,Uncooked beef steaks(5),2018-04-01,206.024
1222,Uncooked other beef and veal(4)(5),2018-04-01,240.246
1223,Pork,2018-04-01,209.714
1224,"Bacon, breakfast sausage, and related products(5)",2018-04-01,158.816
1225,Bacon and related products(6),2018-04-01,296.124
1226,Breakfast sausage and related products(5)(6),2018-04-01,145.138
1227,Ham,2018-04-01,194.568
1228,"Ham, excluding canned(6)",2018-04-01,216.168
1229,Pork chops(4),2018-04-01,190.688
1230,"Other pork including roasts, steaks, and ribs(5)",2018-04-01,125.267
1231,Other meats,2018-04-01,225.862
1232,Frankfurters(6),2018-04-01,239.275
1233,Lunchmeats(5)(6),2018-04-01,144.135
1234,Lamb and organ meats(4)(6),2018-04-01,
1235,Lamb and mutton(4)(5)(6),2018-04-01,
1236,Poultry(4),2018-04-01,233.085
1237,Chicken(4)(5),2018-04-01,151.21
1238,Fresh whole chicken(4)(6),2018-04-01,248.892
1239,Fresh and frozen chicken parts(4)(6),2018-04-01,225.83
1240,Other uncooked poultry including turkey(5),2018-04-01,146.435
1241,Fish and seafood,2018-04-01,294.618
1242,Fresh fish and seafood(5),2018-04-01,183.506
1243,Processed fish and seafood(5),2018-04-01,146.832
1244,Shelf stable fish and seafood(4)(6),2018-04-01,205.539
1245,Frozen fish and seafood(6),2018-04-01,305.217
1246,Eggs,2018-04-01,249.78
1247,Dairy and related products,2018-04-01,216.906
1248,Milk(4)(5),2018-04-01,136.255
1249,Fresh whole milk(6),2018-04-01,194.861
1250,Fresh milk other than whole(5)(6),2018-04-01,140.684
1251,Cheese and related products,2018-04-01,230.234
1252,Ice cream and related products,2018-04-01,221.776
1253,Other dairy and related products(4)(5),2018-04-01,147.494
1254,Fruits and vegetables,2018-04-01,296.863
1255,Fresh fruits and vegetables,2018-04-01,344.087
1256,Fresh fruits,2018-04-01,367.381
1257,Apples,2018-04-01,339.091
1258,Bananas(4),2018-04-01,197.638
1259,Citrus fruits(5),2018-04-01,257.776
1260,"Oranges, including tangerines(6)",2018-04-01,495.031
1261,Other fresh fruits(5),2018-04-01,122.817
1262,Fresh vegetables,2018-04-01,318.451
1263,Potatoes,2018-04-01,333.525
1264,Lettuce,2018-04-01,284.883
1265,Tomatoes(4),2018-04-01,325.654
1266,Other fresh vegetables,2018-04-01,324.68
1267,Processed fruits and vegetables(5),2018-04-01,155.488
1268,Canned fruits and vegetables(5),2018-04-01,158.884
1269,Canned fruits(5)(6),2018-04-01,155.534
1270,Canned vegetables(5)(6),2018-04-01,166.843
1271,Frozen fruits and vegetables(5),2018-04-01,147.71
1272,Frozen vegetables(6),2018-04-01,200.143
1273,Other processed fruits and vegetables including dried(5),2018-04-01,157.524
1274,"Dried beans, peas, and lentils(4)(5)(6)",2018-04-01,192.404
1275,Nonalcoholic beverages and beverage materials,2018-04-01,167.041
1276,Juices and nonalcoholic drinks(5),2018-04-01,129.121
1277,Carbonated drinks,2018-04-01,162.408
1278,Frozen noncarbonated juices and drinks(4)(5),2018-04-01,181.126
1279,Nonfrozen noncarbonated juices and drinks(5),2018-04-01,117.385
1280,Beverage materials including coffee and tea(5),2018-04-01,116.756
1281,Coffee,2018-04-01,194.768
1282,Roasted coffee(6),2018-04-01,202.942
1283,Instant coffee(4)(6),2018-04-01,190.645
1284,Other beverage materials including tea(4)(5),2018-04-01,128.895
1285,Other food at home,2018-04-01,210.632
1286,Sugar and sweets(4),2018-04-01,215.453
1287,Sugar and artificial sweeteners,2018-04-01,187.637
1288,Candy and chewing gum(4)(5),2018-04-01,144.381
1289,Other sweets(5),2018-04-01,157.014
1290,Fats and oils,2018-04-01,229.133
1291,Butter and margarine(5),2018-04-01,205.787
1292,Butter(6),2018-04-01,244.122
1293,Margarine(6),2018-04-01,299.051
1294,Salad dressing(5),2018-04-01,127.772
1295,Other fats and oils including peanut butter(5),2018-04-01,160.816
1296,Peanut butter(4)(5)(6),2018-04-01,158.215
1297,Other foods,2018-04-01,225.182
1298,Soups,2018-04-01,246.257
1299,Frozen and freeze dried prepared foods(4),2018-04-01,167.523
1300,Snacks(4),2018-04-01,253.824
1301,"Spices, seasonings, condiments, sauces",2018-04-01,240.715
1302,Salt and other seasonings and spices(5)(6),2018-04-01,152.085
1303,"Olives, pickles, relishes(4)(5)(6)",2018-04-01,136.855
1304,Sauces and gravies(5)(6),2018-04-01,139.302
1305,Other condiments(6),2018-04-01,275.703
1306,Baby food(4)(5),2018-04-01,158.91
1307,Other miscellaneous foods(4)(5),2018-04-01,132.367
1308,Prepared salads(4)(7)(6),2018-04-01,128.747
1309,Food away from home(4),2018-04-01,274.393
1310,Full service meals and snacks(4)(5),2018-04-01,170.071
1311,Limited service meals and snacks(4)(5),2018-04-01,175.604
1312,Food at employee sites and schools(5),2018-04-01,176.305
1313,Food at elementary and secondary schools(4)(8)(6),2018-04-01,146.001
1314,Food from vending machines and mobile vendors(4)(5),2018-04-01,157.461
1315,Other food away from home(4)(5),2018-04-01,192.251
1316,,2018-04-01,
1317,Energy,2018-04-01,218.83
1318,Energy commodities,2018-04-01,246.387
1319,Fuel oil and other fuels,2018-04-01,292.663
1320,Fuel oil,2018-04-01,293.991
1321,"Propane, kerosene, and firewood(9)",2018-04-01,343.647
1322,Motor fuel,2018-04-01,242.056
1323,Gasoline (all types),2018-04-01,240.962
1324,"Gasoline, unleaded regular(6)",2018-04-01,236.575
1325,"Gasoline, unleaded midgrade(10)(6)",2018-04-01,256.267
1326,"Gasoline, unleaded premium(6)",2018-04-01,251.377
1327,Other motor fuels(5),2018-04-01,221.695
1328,Energy services,2018-04-01,201.245
1329,Electricity,2018-04-01,209.215
1330,Utility (piped) gas service,2018-04-01,174.318
1331,,2018-04-01,
1332,All items less food and energy,2018-04-01,257.025
1333,Commodities less food and energy commodities,2018-04-01,145.131
1334,Household furnishings and supplies(11),2018-04-01,90.345
1335,Window and floor coverings and other linens(4)(5),2018-04-01,58.404
1336,Floor coverings(4)(5),2018-04-01,114.587
1337,Window coverings(4)(5),2018-04-01,66.175
1338,Other linens(4)(5),2018-04-01,44.441
1339,Furniture and bedding,2018-04-01,111.418
1340,Bedroom furniture(4),2018-04-01,127.582
1341,"Living room, kitchen, and dining room furniture(4)(5)",2018-04-01,85.509
1342,Other furniture(5),2018-04-01,69.463
1343,Infants' furniture(4)(8)(6),2018-04-01,
1344,Appliances(5),2018-04-01,75.525
1345,Major appliances(5),2018-04-01,82.131
1346,Laundry equipment(6),2018-04-01,94.18
1347,Other appliances(5),2018-04-01,65.166
1348,Other household equipment and furnishings(5),2018-04-01,52.709
1349,"Clocks, lamps, and decorator items(4)",2018-04-01,38.579
1350,Indoor plants and flowers(12),2018-04-01,131.279
1351,Dishes and flatware(4)(5),2018-04-01,51.459
1352,Nonelectric cookware and tableware(5),2018-04-01,86.42
1353,"Tools, hardware, outdoor equipment and supplies(5)",2018-04-01,90.313
1354,"Tools, hardware and supplies(4)(5)",2018-04-01,99.195
1355,Outdoor equipment and supplies(5),2018-04-01,86.144
1356,Housekeeping supplies(4),2018-04-01,186.245
1357,Household cleaning products(5),2018-04-01,118.461
1358,Household paper products(4)(5),2018-04-01,168.527
1359,Miscellaneous household products(4)(5),2018-04-01,118.821
1360,Apparel,2018-04-01,129.365
1361,Men's and boys' apparel,2018-04-01,119.362
1362,Men's apparel,2018-04-01,122.155
1363,"Men's suits, sport coats, and outerwear",2018-04-01,106.508
1364,Men's furnishings,2018-04-01,152.224
1365,Men's shirts and sweaters(5),2018-04-01,81.443
1366,Men's pants and shorts,2018-04-01,119.365
1367,Boys' apparel,2018-04-01,107.455
1368,Women's and girls' apparel,2018-04-01,116.016
1369,Women's apparel,2018-04-01,119.306
1370,Women's outerwear,2018-04-01,109.294
1371,Women's dresses,2018-04-01,140.066
1372,Women's suits and separates(5),2018-04-01,83.671
1373,"Women's underwear, nightwear, sportswear and accessories(5)",2018-04-01,107.141
1374,Girls' apparel,2018-04-01,99.543
1375,Footwear,2018-04-01,139.101
1376,Men's footwear(4),2018-04-01,141.355
1377,Boys' and girls' footwear,2018-04-01,157.136
1378,Women's footwear,2018-04-01,128.332
1379,Infants' and toddlers' apparel,2018-04-01,120.858
1380,Jewelry and watches(9),2018-04-01,175.07
1381,Watches(4)(9),2018-04-01,138.534
1382,Jewelry(9),2018-04-01,178.772
1383,Transportation commodities less motor fuel(11),2018-04-01,104.261
1384,New vehicles,2018-04-01,146.069
1385,New cars and trucks(5)(6),2018-04-01,101.211
1386,New cars(6),2018-04-01,141.465
1387,New trucks(13)(6),2018-04-01,155.791
1388,Used cars and trucks,2018-04-01,139.368
1389,Motor vehicle parts and equipment(4),2018-04-01,142.847
1390,Tires(4),2018-04-01,122.614
1391,Vehicle accessories other than tires(4)(5),2018-04-01,169.922
1392,Vehicle parts and equipment other than tires(4)(6),2018-04-01,160.146
1393,"Motor oil, coolant, and fluids(4)(6)",2018-04-01,385.844
1394,Medical care commodities,2018-04-01,380.479
1395,Medicinal drugs(4)(11),2018-04-01,124.672
1396,Prescription drugs,2018-04-01,526.345
1397,Nonprescription drugs(4)(11),2018-04-01,97.225
1398,Medical equipment and supplies(4)(11),2018-04-01,98.077
1399,Recreation commodities(11),2018-04-01,81.422
1400,Video and audio products(11),2018-04-01,44.315
1401,Televisions,2018-04-01,2.017
1402,Other video equipment(5),2018-04-01,9.865
1403,Audio equipment(4),2018-04-01,27.088
1404,Recorded music and music subscriptions(4)(5),2018-04-01,87.573
1405,Pets and pet products(4),2018-04-01,197.607
1406,Pet food(4)(5)(6),2018-04-01,150.766
1407,"Purchase of pets, pet supplies, accessories(4)(5)(6)",2018-04-01,113.814
1408,Sporting goods,2018-04-01,112.198
1409,Sports vehicles including bicycles(4),2018-04-01,149.979
1410,Sports equipment,2018-04-01,80.307
1411,Photographic equipment and supplies,2018-04-01,56.363
1412,Film and photographic supplies(4)(5)(6),2018-04-01,
1413,Photographic equipment(5)(6),2018-04-01,23.384
1414,Recreational reading materials(4),2018-04-01,245.985
1415,Newspapers and magazines(4)(5),2018-04-01,174.731
1416,Recreational books(4)(5),2018-04-01,97.061
1417,Other recreational goods(5),2018-04-01,38.439
1418,Toys,2018-04-01,34.871
1419,"Toys, games, hobbies and playground equipment(5)(6)",2018-04-01,42.732
1420,"Sewing machines, fabric and supplies(4)(5)",2018-04-01,96.548
1421,Music instruments and accessories(4)(5),2018-04-01,99.871
1422,Education and communication commodities(11),2018-04-01,76.297
1423,Educational books and supplies,2018-04-01,691.264
1424,College textbooks(4)(14)(6),2018-04-01,239.751
1425,Information technology commodities(11),2018-04-01,55.804
1426,Personal computers and peripheral equipment(7),2018-04-01,41.424
1427,Computer software and accessories(4)(5),2018-04-01,32.084
1428,"Telephone hardware, calculators, and other consumer information items(4)(5)",2018-04-01,19.624
1429,Alcoholic beverages,2018-04-01,248.818
1430,Alcoholic beverages at home,2018-04-01,202.683
1431,"Beer, ale, and other malt beverages at home",2018-04-01,225.377
1432,Distilled spirits at home,2018-04-01,191.303
1433,Whiskey at home(4)(6),2018-04-01,202.473
1434,"Distilled spirits, excluding whiskey, at home(4)(6)",2018-04-01,187.349
1435,Wine at home,2018-04-01,170.925
1436,Alcoholic beverages away from home(4),2018-04-01,349.289
1437,"Beer, ale, and other malt beverages away from home(4)(5)(6)",2018-04-01,172.69
1438,Wine away from home(4)(5)(6),2018-04-01,186.595
1439,Distilled spirits away from home(4)(5)(6),2018-04-01,189.6
1440,Other goods(11),2018-04-01,112.702
1441,Tobacco and smoking products,2018-04-01,1056.874
1442,Cigarettes(5),2018-04-01,432.032
1443,Tobacco products other than cigarettes(4)(5),2018-04-01,271.219
1444,Personal care products(4),2018-04-01,161.929
1445,"Hair, dental, shaving, and miscellaneous personal care products(4)(5)",2018-04-01,101.98
1446,"Cosmetics, perfume, bath, nail preparations and implements(4)",2018-04-01,188.364
1447,Miscellaneous personal goods(5),2018-04-01,77.444
1448,"Stationery, stationery supplies, gift wrap(6)",2018-04-01,151.226
1449,Infants' equipment(4)(8)(6),2018-04-01,78.735
1450,Services less energy services,2018-04-01,326.252
1451,Shelter,2018-04-01,305.716
1452,Rent of shelter(15),2018-04-01,318.657
1453,Rent of primary residence,2018-04-01,316.763
1454,Lodging away from home(5),2018-04-01,165.05
1455,"Housing at school, excluding board(15)",2018-04-01,544.136
1456,Other lodging away from home including hotels and motels,2018-04-01,339.004
1457,Owners' equivalent rent of residences(15),2018-04-01,312.935
1458,Owners' equivalent rent of primary residence(15),2018-04-01,312.945
1459,Tenants' and household insurance(4)(5),2018-04-01,149.393
1460,Water and sewer and trash collection services(5),2018-04-01,235.141
1461,Water and sewerage maintenance,2018-04-01,547.718
1462,Garbage and trash collection(4)(13),2018-04-01,458.722
1463,Household operations(4)(5),2018-04-01,184.655
1464,Domestic services(4)(5),2018-04-01,164.779
1465,Gardening and lawncare services(4)(5),2018-04-01,191.117
1466,"Moving, storage, freight expense(5)",2018-04-01,163.15
1467,Repair of household items(4)(5),2018-04-01,256.069
1468,Medical care services,2018-04-01,517.228
1469,Professional services,2018-04-01,379.555
1470,Physicians' services,2018-04-01,381.076
1471,Dental services,2018-04-01,490.192
1472,Eyeglasses and eye care(4)(9),2018-04-01,189.464
1473,Services by other medical professionals(4)(9),2018-04-01,237.43
1474,Hospital and related services,2018-04-01,864.05
1475,Hospital services(16),2018-04-01,331.289
1476,Inpatient hospital services(16)(6),2018-04-01,323.694
1477,Outpatient hospital services(9)(6),2018-04-01,733.791
1478,Nursing homes and adult day services(16),2018-04-01,226.18
1479,Care of invalids and elderly at home(4)(8),2018-04-01,119.871
1480,Health insurance(4)(8),2018-04-01,134.269
1481,Transportation services,2018-04-01,321.437
1482,Leased cars and trucks(4)(14),2018-04-01,87.743
1483,Car and truck rental(5),2018-04-01,124.738
1484,Motor vehicle maintenance and repair(4),2018-04-01,284.367
1485,Motor vehicle body work(4),2018-04-01,301.049
1486,Motor vehicle maintenance and servicing(4),2018-04-01,256.393
1487,Motor vehicle repair(4)(5),2018-04-01,174.88
1488,Motor vehicle insurance,2018-04-01,562.749
1489,Motor vehicle fees(4)(5),2018-04-01,188.218
1490,State motor vehicle registration and license fees(4)(5),2018-04-01,178.045
1491,Parking and other fees(4)(5),2018-04-01,204.81
1492,Parking fees and tolls(5)(6),2018-04-01,231.443
1493,Automobile service clubs(4)(5)(6),2018-04-01,119.864
1494,Public transportation,2018-04-01,264.99
1495,Airline fares,2018-04-01,273.817
1496,Other intercity transportation,2018-04-01,163.253
1497,Intercity bus fare(4)(7)(6),2018-04-01,136.62
1498,Intercity train fare(4)(7)(6),2018-04-01,
1499,Ship fare(4)(5)(6),2018-04-01,67.365
1500,Intracity transportation(4),2018-04-01,320.602
1501,Intracity mass transit(4)(11)(6),2018-04-01,127.848
1502,Recreation services(11),2018-04-01,120.811
1503,Video and audio services(11),2018-04-01,125.19
1504,Cable and satellite television service(13),2018-04-01,470.069
1505,"Video discs and other media, including rental of video(4)(5)",2018-04-01,73.175
1506,Video discs and other media(4)(5)(6),2018-04-01,38.322
1507,Rental of video discs and other media(4)(5)(6),2018-04-01,130.45
1508,Pet services including veterinary(5),2018-04-01,242.918
1509,Pet services(4)(5)(6),2018-04-01,188.139
1510,Veterinarian services(5)(6),2018-04-01,255.203
1511,Photographers and photo processing(4)(5),2018-04-01,120.744
1512,Photographer fees(4)(5)(6),2018-04-01,
1513,Photo processing(4)(5)(6),2018-04-01,111.08
1514,Other recreation services(5),2018-04-01,165.947
1515,"Club membership for shopping clubs, fraternal, or other organizations, or participant sports fees(4)(5)",2018-04-01,137.973
1516,Admissions,2018-04-01,375.696
1517,"Admission to movies, theaters, and concerts(4)(5)(6)",2018-04-01,180.992
1518,Admission to sporting events(4)(5)(6),2018-04-01,215.476
1519,Fees for lessons or instructions(4)(9),2018-04-01,310.588
1520,Education and communication services(11),2018-04-01,108.733
1521,"Tuition, other school fees, and childcare",2018-04-01,731.689
1522,College tuition and fees,2018-04-01,828.112
1523,Elementary and high school tuition and fees,2018-04-01,823.252
1524,Child care and nursery school(12),2018-04-01,293.443
1525,Technical and business school tuition and fees(5),2018-04-01,248.488
1526,Postage and delivery services(5),2018-04-01,184.914
1527,Postage,2018-04-01,289.966
1528,Delivery services(5),2018-04-01,306.822
1529,Telephone services(4)(5),2018-04-01,90.579
1530,Wireless telephone services(4)(5),2018-04-01,47.835
1531,Land-line telephone services(4)(11),2018-04-01,116.52
1532,Internet services and electronic information providers(5),2018-04-01,74.56
1533,Other personal services(4)(11),2018-04-01,121.876
1534,Personal care services(4),2018-04-01,262.575
1535,Haircuts and other personal care services(4)(5),2018-04-01,160.214
1536,Miscellaneous personal services,2018-04-01,440.076
1537,Legal services(4)(9),2018-04-01,360.832
1538,Funeral expenses(4)(9),2018-04-01,330.243
1539,Laundry and dry cleaning services(4)(5),2018-04-01,168.845
1540,Apparel services other than laundry and dry cleaning(4)(5),2018-04-01,186.199
1541,Financial services(9),2018-04-01,362.704
1542,Checking account and other bank services(4)(5)(6),2018-04-01,171.993
1543,Tax return preparation and other accounting fees(5)(6),2018-04-01,251.774
1544,,2018-04-01,
1545,Special aggregate indexes,2018-04-01,
1546,,2018-04-01,
1547,All items less food,2018-04-01,250.117
1548,All items less shelter,2018-04-01,231.735
1549,All items less food and shelter,2018-04-01,226.011
1550,"All items less food, shelter, and energy",2018-04-01,229.888
1551,"All items less food, shelter, energy, and used cars and trucks",2018-04-01,235.421
1552,All items less medical care,2018-04-01,239.339
1553,All items less energy,2018-04-01,255.75
1554,Commodities,2018-04-01,185.271
1555,"Commodities less food, energy, and used cars and trucks",2018-04-01,146.444
1556,Commodities less food,2018-04-01,154.606
1557,Commodities less food and beverages,2018-04-01,151.325
1558,Services,2018-04-01,314.807
1559,Services less rent of shelter(15),2018-04-01,334.681
1560,Services less medical care services,2018-04-01,299.443
1561,Durables,2018-04-01,104.891
1562,Nondurables,2018-04-01,226.564
1563,Nondurables less food,2018-04-01,203.427
1564,Nondurables less food and beverages,2018-04-01,200.568
1565,"Nondurables less food, beverages, and apparel",2018-04-01,249.354
1566,Nondurables less food and apparel,2018-04-01,248.132
1567,Housing,2018-04-01,256.969
1568,Education and communication(5),2018-04-01,135.943
1569,Education(5),2018-04-01,255.564
1570,Communication(5),2018-04-01,73.808
1571,Information and information processing(5),2018-04-01,69.916
1572,"Information technology, hardware and services(17)",2018-04-01,7.42
1573,Recreation(5),2018-04-01,118.966
1574,Video and audio(5),2018-04-01,104.412
1575,"Pets, pet products and services(5)",2018-04-01,171.781
1576,Photography(5),2018-04-01,75.392
1577,Food and beverages,2018-04-01,252.999
1578,Domestically produced farm food,2018-04-01,248.373
1579,Other services,2018-04-01,350.431
1580,Apparel less footwear,2018-04-01,122.435
1581,Fuels and utilities,2018-04-01,238.857
1582,Household energy,2018-04-01,198.418
1583,Medical care,2018-04-01,484.034
1584,Transportation,2018-04-01,210.734
1585,Private transportation,2018-04-01,206.149
1586,New and used motor vehicles(5),2018-04-01,99.117
1587,Utilities and public transportation,2018-04-01,216.712
1588,Household furnishings and operations,2018-04-01,122.031
1589,Other goods and services,2018-04-01,442.553
1590,Personal care(4),2018-04-01,231.585
1591,,2018-04-01,
1592,All items,2018-05-01,251.588
1593,Food,2018-05-01,253.098
1594,Food at home,2018-05-01,239.287
1595,Cereals and bakery products,2018-05-01,271.91
1596,Cereals and cereal products,2018-05-01,226.927
1597,Flour and prepared flour mixes,2018-05-01,242.503
1598,Breakfast cereal(4),2018-05-01,220.894
1599,"Rice, pasta, cornmeal(4)",2018-05-01,235.021
1600,Rice(4)(5)(6),2018-05-01,160.386
1601,Bakery products(4),2018-05-01,297.702
1602,Bread(4)(5),2018-05-01,180.051
1603,White bread(4)(6),2018-05-01,325.194
1604,Bread other than white(4)(6),2018-05-01,348.903
1605,"Fresh biscuits, rolls, muffins(5)",2018-05-01,176.382
1606,"Cakes, cupcakes, and cookies",2018-05-01,283.254
1607,Cookies(6),2018-05-01,262.8
1608,Fresh cakes and cupcakes(4)(6),2018-05-01,308.918
1609,Other bakery products,2018-05-01,263.822
1610,"Fresh sweetrolls, coffeecakes, doughnuts(4)(6)",2018-05-01,297.075
1611,"Crackers, bread, and cracker products(6)",2018-05-01,296.363
1612,"Frozen and refrigerated bakery products, pies, tarts, turnovers(6)",2018-05-01,270.719
1613,"Meats, poultry, fish, and eggs",2018-05-01,249.449
1614,"Meats, poultry, and fish",2018-05-01,250.679
1615,Meats,2018-05-01,252.029
1616,Beef and veal,2018-05-01,302.881
1617,Uncooked ground beef(4),2018-05-01,267.388
1618,Uncooked beef roasts(4)(5),2018-05-01,229.04
1619,Uncooked beef steaks(5),2018-05-01,204.05
1620,Uncooked other beef and veal(4)(5),2018-05-01,241.302
1621,Pork,2018-05-01,209.507
1622,"Bacon, breakfast sausage, and related products(5)",2018-05-01,158.053
1623,Bacon and related products(6),2018-05-01,293.74
1624,Breakfast sausage and related products(5)(6),2018-05-01,144.747
1625,Ham,2018-05-01,199.927
1626,"Ham, excluding canned(6)",2018-05-01,224.579
1627,Pork chops(4),2018-05-01,187.872
1628,"Other pork including roasts, steaks, and ribs(5)",2018-05-01,124.443
1629,Other meats,2018-05-01,223.243
1630,Frankfurters(6),2018-05-01,224.841
1631,Lunchmeats(5)(6),2018-05-01,144.598
1632,Lamb and organ meats(4)(6),2018-05-01,
1633,Lamb and mutton(4)(5)(6),2018-05-01,
1634,Poultry(4),2018-05-01,232.971
1635,Chicken(4)(5),2018-05-01,150.688
1636,Fresh whole chicken(4)(6),2018-05-01,250.138
1637,Fresh and frozen chicken parts(4)(6),2018-05-01,224.074
1638,Other uncooked poultry including turkey(5),2018-05-01,148.368
1639,Fish and seafood,2018-05-01,292.439
1640,Fresh fish and seafood(5),2018-05-01,181.193
1641,Processed fish and seafood(5),2018-05-01,146.558
1642,Shelf stable fish and seafood(4)(6),2018-05-01,206.655
1643,Frozen fish and seafood(6),2018-05-01,305.572
1644,Eggs,2018-05-01,235.201
1645,Dairy and related products,2018-05-01,215.659
1646,Milk(4)(5),2018-05-01,136.015
1647,Fresh whole milk(6),2018-05-01,193.963
1648,Fresh milk other than whole(5)(6),2018-05-01,140.326
1649,Cheese and related products,2018-05-01,229.57
1650,Ice cream and related products,2018-05-01,217.138
1651,Other dairy and related products(4)(5),2018-05-01,146.734
1652,Fruits and vegetables,2018-05-01,297.211
1653,Fresh fruits and vegetables,2018-05-01,344.657
1654,Fresh fruits,2018-05-01,367.904
1655,Apples,2018-05-01,337.13
1656,Bananas(4),2018-05-01,197.286
1657,Citrus fruits(5),2018-05-01,265.287
1658,"Oranges, including tangerines(6)",2018-05-01,525.466
1659,Other fresh fruits(5),2018-05-01,121.208
1660,Fresh vegetables,2018-05-01,319.066
1661,Potatoes,2018-05-01,342.435
1662,Lettuce,2018-05-01,288.686
1663,Tomatoes(4),2018-05-01,312.341
1664,Other fresh vegetables,2018-05-01,326.325
1665,Processed fruits and vegetables(5),2018-05-01,155.393
1666,Canned fruits and vegetables(5),2018-05-01,160.16
1667,Canned fruits(5)(6),2018-05-01,157.693
1668,Canned vegetables(5)(6),2018-05-01,167.866
1669,Frozen fruits and vegetables(5),2018-05-01,145.385
1670,Frozen vegetables(6),2018-05-01,198.576
1671,Other processed fruits and vegetables including dried(5),2018-05-01,157.183
1672,"Dried beans, peas, and lentils(4)(5)(6)",2018-05-01,192.784
1673,Nonalcoholic beverages and beverage materials,2018-05-01,166.401
1674,Juices and nonalcoholic drinks(5),2018-05-01,128.289
1675,Carbonated drinks,2018-05-01,161.847
1676,Frozen noncarbonated juices and drinks(4)(5),2018-05-01,181.676
1677,Nonfrozen noncarbonated juices and drinks(5),2018-05-01,116.346
1678,Beverage materials including coffee and tea(5),2018-05-01,117.04
1679,Coffee,2018-05-01,196.21
1680,Roasted coffee(6),2018-05-01,204.778
1681,Instant coffee(4)(6),2018-05-01,188.558
1682,Other beverage materials including tea(4)(5),2018-05-01,128.056
1683,Other food at home,2018-05-01,210.159
1684,Sugar and sweets(4),2018-05-01,215.44
1685,Sugar and artificial sweeteners,2018-05-01,188.865
1686,Candy and chewing gum(4)(5),2018-05-01,145.12
1687,Other sweets(5),2018-05-01,153.52
1688,Fats and oils,2018-05-01,228.072
1689,Butter and margarine(5),2018-05-01,204.367
1690,Butter(6),2018-05-01,243.587
1691,Margarine(6),2018-05-01,296.261
1692,Salad dressing(5),2018-05-01,127.125
1693,Other fats and oils including peanut butter(5),2018-05-01,160.319
1694,Peanut butter(4)(5)(6),2018-05-01,158.316
1695,Other foods,2018-05-01,224.66
1696,Soups,2018-05-01,251.057
1697,Frozen and freeze dried prepared foods(4),2018-05-01,167.498
1698,Snacks(4),2018-05-01,252.203
1699,"Spices, seasonings, condiments, sauces",2018-05-01,241.403
1700,Salt and other seasonings and spices(5)(6),2018-05-01,152.04
1701,"Olives, pickles, relishes(4)(5)(6)",2018-05-01,137.756
1702,Sauces and gravies(5)(6),2018-05-01,138.835
1703,Other condiments(6),2018-05-01,279.555
1704,Baby food(4)(5),2018-05-01,160.732
1705,Other miscellaneous foods(4)(5),2018-05-01,131.028
1706,Prepared salads(4)(7)(6),2018-05-01,125.224
1707,Food away from home(4),2018-05-01,275.307
1708,Full service meals and snacks(4)(5),2018-05-01,170.705
1709,Limited service meals and snacks(4)(5),2018-05-01,176.143
1710,Food at employee sites and schools(5),2018-05-01,177.397
1711,Food at elementary and secondary schools(4)(8)(6),2018-05-01,146.348
1712,Food from vending machines and mobile vendors(4)(5),2018-05-01,157.132
1713,Other food away from home(4)(5),2018-05-01,192.364
1714,,2018-05-01,
1715,Energy,2018-05-01,226.81
1716,Energy commodities,2018-05-01,260.02
1717,Fuel oil and other fuels,2018-05-01,289.407
1718,Fuel oil,2018-05-01,292.165
1719,"Propane, kerosene, and firewood(9)",2018-05-01,337.212
1720,Motor fuel,2018-05-01,256.175
1721,Gasoline (all types),2018-05-01,255.096
1722,"Gasoline, unleaded regular(6)",2018-05-01,250.74
1723,"Gasoline, unleaded midgrade(10)(6)",2018-05-01,270.418
1724,"Gasoline, unleaded premium(6)",2018-05-01,264.017
1725,Other motor fuels(5),2018-05-01,231.157
1726,Energy services,2018-05-01,203.553
1727,Electricity,2018-05-01,212.646
