,Expenditure category,Date,Unadjusted CPI Index
1268,Snacks(4),2021-04-01,262.018
1269,"Spices, seasonings, condiments, sauces",2021-04-01,253.19
1270,Salt and other seasonings and spices(5)(6),2021-04-01,160.591
1271,"Olives, pickles, relishes(4)(5)(6)",2021-04-01,150.634
1272,Sauces and gravies(5)(6),2021-04-01,145.985
1273,Other condiments(6),2021-04-01,285.761
1274,Baby food(4)(5),2021-04-01,173.891
1275,Other miscellaneous foods(5),2021-04-01,138.192
1276,Prepared salads(7)(6),2021-04-01,132.451
1277,Food away from home(4),2021-04-01,301.819
1278,Full service meals and snacks(4)(5),2021-04-01,186.076
1279,Limited service meals and snacks(4)(5),2021-04-01,198.99
1280,Food at employee sites and schools(4)(5),2021-04-01,119.129
1281,Food at elementary and secondary schools(4)(8)(6),2021-04-01,85.045
1282,Food from vending machines and mobile vendors(4)(5),2021-04-01,173.986
1283,Other food away from home(4)(5),2021-04-01,202.9
1284,,2021-04-01,
1285,Energy,2021-04-01,229.116
1286,Energy commodities,2021-04-01,257.289
1287,Fuel oil and other fuels,2021-04-01,283.824
1288,Fuel oil(4),2021-04-01,267.262
1289,"Propane, kerosene, and firewood(9)",2021-04-01,368.431
1290,Motor fuel,2021-04-01,253.648
1291,Gasoline (all types),2021-04-01,252.603
1292,"Gasoline, unleaded regular(6)",2021-04-01,247.49
1293,"Gasoline, unleaded midgrade(10)(6)",2021-04-01,272.925
1294,"Gasoline, unleaded premium(6)",2021-04-01,267.22
1295,Other motor fuels(4)(5),2021-04-01,228.499
1296,Energy services,2021-04-01,211.838
1297,Electricity,2021-04-01,218.627
1298,Utility (piped) gas service,2021-04-01,188.129
1299,,2021-04-01,
1300,All items less food and energy,2021-04-01,273.968
1301,Commodities less food and energy commodities,2021-04-01,149.915
1302,Household furnishings and supplies(11),2021-04-01,94.101
1303,Window and floor coverings and other linens(4)(5),2021-04-01,56.234
1304,Floor coverings(4)(5),2021-04-01,110.77
1305,Window coverings(4)(5),2021-04-01,61.62
1306,Other linens(4)(5),2021-04-01,43.334
1307,Furniture and bedding(4),2021-04-01,119.675
1308,Bedroom furniture(4),2021-04-01,130.64
1309,"Living room, kitchen, and dining room furniture(4)(5)",2021-04-01,94.389
1310,Other furniture(5),2021-04-01,75.804
1311,Appliances(5),2021-04-01,83.584
1312,Major appliances(5),2021-04-01,96.533
1313,Laundry equipment(4)(6),2021-04-01,115.967
1314,Other appliances(4)(5),2021-04-01,70.008
1315,Other household equipment and furnishings(4)(5),2021-04-01,51.828
1316,"Clocks, lamps, and decorator items(4)",2021-04-01,37.922
1317,Indoor plants and flowers(12),2021-04-01,138.977
1318,Dishes and flatware(4)(5),2021-04-01,47.268
1319,Nonelectric cookware and tableware(4)(5),2021-04-01,81.764
1320,"Tools, hardware, outdoor equipment and supplies(5)",2021-04-01,93.601
1321,"Tools, hardware and supplies(4)(5)",2021-04-01,102.811
1322,Outdoor equipment and supplies(5),2021-04-01,89.259
1323,Housekeeping supplies(4),2021-04-01,197.266
1324,Household cleaning products(4)(5),2021-04-01,126.442
1325,Household paper products(4)(5),2021-04-01,191.563
1326,Miscellaneous household products(4)(5),2021-04-01,118.273
1327,Apparel,2021-04-01,120.656
1328,Men's and boys' apparel,2021-04-01,115.006
1329,Men's apparel,2021-04-01,116.578
1330,"Men's suits, sport coats, and outerwear",2021-04-01,85.788
1331,"Men's underwear, nightwear, swimwear, and accessories(4)",2021-04-01,161.924
1332,Men's shirts and sweaters(5),2021-04-01,69.596
1333,Men's pants and shorts,2021-04-01,129.009
1334,Boys' apparel,2021-04-01,106.748
1335,Women's and girls' apparel,2021-04-01,101.321
1336,Women's apparel,2021-04-01,102.048
1337,Women's outerwear,2021-04-01,90.855
1338,Women's dresses,2021-04-01,101.292
1339,Women's suits and separates(5),2021-04-01,70.107
1340,"Women's underwear, nightwear, swimwear, and accessories(5)",2021-04-01,102.892
1341,Girls' apparel,2021-04-01,97.308
1342,Footwear,2021-04-01,137.479
1343,Men's footwear(4),2021-04-01,144.842
1344,Boys' and girls' footwear,2021-04-01,155.786
1345,Women's footwear,2021-04-01,122.947
1346,Infants' and toddlers' apparel,2021-04-01,110.591
1347,Jewelry and watches(9),2021-04-01,182.968
1348,Watches(4)(9),2021-04-01,153.38
1349,Jewelry(9),2021-04-01,179.488
1350,Transportation commodities less motor fuel(11),2021-04-01,114.538
1351,New vehicles,2021-04-01,149.892
1352,New cars and trucks(5)(6),2021-04-01,103.888
1353,New cars(6),2021-04-01,145.466
1354,New trucks(13)(6),2021-04-01,160.137
1355,Used cars and trucks,2021-04-01,168.647
1356,Motor vehicle parts and equipment(4),2021-04-01,150.454
1357,Tires(4),2021-04-01,127.971
1358,Vehicle accessories other than tires(4)(5),2021-04-01,181.294
1359,Vehicle parts and equipment other than tires(4)(6),2021-04-01,172.714
1360,"Motor oil, coolant, and fluids(4)(6)",2021-04-01,388.419
1361,Medical care commodities(4),2021-04-01,377.284
1362,Medicinal drugs(11),2021-04-01,123.804
1363,Prescription drugs,2021-04-01,523.876
1364,Nonprescription drugs(4)(11),2021-04-01,95.538
1365,Medical equipment and supplies(4)(11),2021-04-01,94.864
1366,Recreation commodities(11),2021-04-01,80.709
1367,Video and audio products(11),2021-04-01,37.094
1368,Televisions,2021-04-01,1.407
1369,Other video equipment(5),2021-04-01,10.015
1370,Audio equipment(4),2021-04-01,25.947
1371,Recorded music and music subscriptions(4)(5),2021-04-01,79.29
1372,Pets and pet products(4),2021-04-01,203.299
1373,Pet food(4)(5)(6),2021-04-01,155.767
1374,"Purchase of pets, pet supplies, accessories(4)(5)(6)",2021-04-01,116.174
1375,Sporting goods(4),2021-04-01,118.879
1376,Sports vehicles including bicycles(4),2021-04-01,163.224
1377,Sports equipment(4),2021-04-01,81.909
1378,Photographic equipment and supplies,2021-04-01,57.38
1379,Photographic equipment(5)(6),2021-04-01,24.165
1380,Recreational reading materials(4),2021-04-01,275.956
1381,Newspapers and magazines(4)(5),2021-04-01,209.125
1382,Recreational books(4)(5),2021-04-01,98.641
1383,Other recreational goods(5),2021-04-01,34.21
1384,Toys,2021-04-01,29.789
1385,"Toys, games, hobbies and playground equipment(5)(6)",2021-04-01,38.552
1386,"Sewing machines, fabric and supplies(4)(5)",2021-04-01,101.855
1387,Music instruments and accessories(4)(5),2021-04-01,105.651
1388,Education and communication commodities(11),2021-04-01,68.167
1389,Educational books and supplies(4),2021-04-01,686.521
1390,College textbooks(4)(14)(6),2021-04-01,235.133
1391,Information technology commodities(11),2021-04-01,48.241
1392,"Computers, peripherals, and smart home assistants(4)(7)",2021-04-01,39.358
1393,Computer software and accessories(4)(5),2021-04-01,26.131
1394,"Telephone hardware, calculators, and other consumer information items(5)",2021-04-01,11.913
1395,Smartphones(4)(6)(15),2021-04-01,75.802
1396,Alcoholic beverages,2021-04-01,261.265
1397,Alcoholic beverages at home,2021-04-01,211.526
1398,"Beer, ale, and other malt beverages at home",2021-04-01,239.532
1399,Distilled spirits at home(4),2021-04-01,200.91
1400,Whiskey at home(4)(6),2021-04-01,210.728
1401,"Distilled spirits, excluding whiskey, at home(4)(6)",2021-04-01,198.695
1402,Wine at home,2021-04-01,174.389
1403,Alcoholic beverages away from home(4),2021-04-01,370.416
1404,"Beer, ale, and other malt beverages away from home(4)(5)(6)",2021-04-01,181.963
1405,Wine away from home(4)(5)(6),2021-04-01,199.381
1406,Distilled spirits away from home(4)(5)(6),2021-04-01,204.538
1407,Other goods(11),2021-04-01,119.706
1408,Tobacco and smoking products(4),2021-04-01,1238.348
1409,Cigarettes(4)(5),2021-04-01,509.948
1410,Tobacco products other than cigarettes(4)(5),2021-04-01,297.791
1411,Personal care products(4),2021-04-01,160.308
1412,"Hair, dental, shaving, and miscellaneous personal care products(4)(5)",2021-04-01,103.675
1413,"Cosmetics, perfume, bath, nail preparations and implements(4)",2021-04-01,180.289
1414,Miscellaneous personal goods(4)(5),2021-04-01,76.739
1415,"Stationery, stationery supplies, gift wrap(6)",2021-04-01,160.702
1416,Services less energy services,2021-04-01,351.265
1417,Shelter,2021-04-01,331.354
1418,Rent of shelter(16),2021-04-01,345.661
1419,Rent of primary residence,2021-04-01,346.267
1420,Lodging away from home(5),2021-04-01,158.737
1421,"Housing at school, excluding board(16)",2021-04-01,582.742
1422,Other lodging away from home including hotels and motels,2021-04-01,321.218
1423,Owners' equivalent rent of residences(16),2021-04-01,340.162
1424,Owners' equivalent rent of primary residence(16),2021-04-01,340.184
1425,Tenants' and household insurance(4)(5),2021-04-01,150.559
1426,Water and sewer and trash collection services(5),2021-04-01,259.581
1427,Water and sewerage maintenance,2021-04-01,599.614
1428,Garbage and trash collection(4)(13),2021-04-01,518.579
1429,Household operations(4)(5),2021-04-01,209.136
1430,Domestic services(4)(5),2021-04-01,185.429
1431,Gardening and lawncare services(4)(5),2021-04-01,219.432
1432,"Moving, storage, freight expense(4)(5)",2021-04-01,186.531
1433,Repair of household items(4)(5),2021-04-01,282.25
1434,Medical care services,2021-04-01,572.108
1435,Professional services,2021-04-01,400.834
1436,Physicians' services(4),2021-04-01,405.869
1437,Dental services,2021-04-01,520.273
1438,Eyeglasses and eye care(4)(9),2021-04-01,193.166
1439,Services by other medical professionals(4)(9),2021-04-01,247.246
1440,Hospital and related services,2021-04-01,945.329
1441,Hospital services(17),2021-04-01,361.585
1442,Inpatient hospital services(17)(6),2021-04-01,349.651
1443,Outpatient hospital services(9)(6),2021-04-01,785.951
1444,Nursing homes and adult day services(17),2021-04-01,248.938
1445,Care of invalids and elderly at home(4)(8),2021-04-01,139.128
1446,Health insurance(4)(8),2021-04-01,173.396
1447,Transportation services,2021-04-01,324.519
1448,Leased cars and trucks(4)(14),2021-04-01,
1449,Car and truck rental(5),2021-04-01,184.21
1450,Motor vehicle maintenance and repair(4),2021-04-01,315.177
1451,Motor vehicle body work(4),2021-04-01,336.014
1452,Motor vehicle maintenance and servicing(4),2021-04-01,284.623
1453,Motor vehicle repair(4)(5),2021-04-01,193.512
1454,Motor vehicle insurance,2021-04-01,567.509
1455,Motor vehicle fees(4)(5),2021-04-01,197.187
1456,State motor vehicle registration and license fees(4)(5),2021-04-01,186.164
1457,Parking and other fees(4)(5),2021-04-01,215.16
1458,Parking fees and tolls(5)(6),2021-04-01,245.292
1459,Public transportation,2021-04-01,235.401
1460,Airline fares,2021-04-01,222.953
1461,Other intercity transportation,2021-04-01,163.933
1462,Ship fare(4)(5)(6),2021-04-01,65.486
1463,Intracity transportation(4),2021-04-01,327.319
1464,Intracity mass transit(4)(11)(6),2021-04-01,125.807
1465,Recreation services(11),2021-04-01,129.797
1466,Video and audio services(11),2021-04-01,135.922
1467,Cable and satellite television service(13),2021-04-01,516.709
1468,"Video discs and other media, including rental of video(4)(5)",2021-04-01,65.51
1469,Video discs and other media(4)(5)(6),2021-04-01,31.956
1470,Rental of video discs and other media(4)(5)(6),2021-04-01,138.812
1471,Pet services including veterinary(5),2021-04-01,272.507
1472,Veterinarian services(5)(6),2021-04-01,286.369
1473,Photographers and photo processing(4)(5),2021-04-01,123.257
1474,Other recreation services(5),2021-04-01,175.527
1475,"Club membership for shopping clubs, fraternal, or other organizations, or participant sports fees(4)(5)",2021-04-01,146.026
1476,Admissions(4),2021-04-01,394.708
1477,"Admission to movies, theaters, and concerts(4)(5)(6)",2021-04-01,193.202
1478,Admission to sporting events(4)(5)(6),2021-04-01,225.058
1479,Fees for lessons or instructions(4)(9),2021-04-01,335.978
1480,Education and communication services(11),2021-04-01,114.88
1481,"Tuition, other school fees, and childcare",2021-04-01,780.614
1482,College tuition and fees,2021-04-01,876.996
1483,Elementary and high school tuition and fees,2021-04-01,903.166
1484,Day care and preschool(12),2021-04-01,313.787
1485,Technical and business school tuition and fees(5),2021-04-01,261.641
1486,Postage and delivery services(5),2021-04-01,209.232
1487,Postage,2021-04-01,329.355
1488,Delivery services(5),2021-04-01,336.157
1489,Telephone services(4)(5),2021-04-01,94.046
1490,Wireless telephone services(4)(5),2021-04-01,48.111
1491,Land-line telephone services(4)(11),2021-04-01,133.687
1492,Internet services and electronic information providers(5),2021-04-01,79.231
1493,Other personal services(4)(11),2021-04-01,131.385
1494,Personal care services(4),2021-04-01,294.971
1495,Haircuts and other personal care services(4)(5),2021-04-01,179.98
1496,Miscellaneous personal services(4),2021-04-01,461.446
1497,Legal services(4)(9),2021-04-01,371.157
1498,Funeral expenses(4)(9),2021-04-01,347.504
1499,Laundry and dry cleaning services(4)(5),2021-04-01,183.798
1500,Apparel services other than laundry and dry cleaning(4)(5),2021-04-01,210.288
1501,Financial services(9),2021-04-01,371.628
1502,Checking account and other bank services(4)(5)(6),2021-04-01,170.273
1503,Tax return preparation and other accounting fees(4)(5)(6),2021-04-01,
1504,,2021-04-01,
1505,Special aggregate indexes,2021-04-01,
1506,,2021-04-01,
1507,All items less food,2021-04-01,266.093
1508,All items less shelter,2021-04-01,244.958
1509,All items less food and shelter,2021-04-01,237.7
1510,"All items less food, shelter, and energy",2021-04-01,242.101
1511,"All items less food, shelter, energy, and used cars and trucks",2021-04-01,245.687
1512,All items less medical care,2021-04-01,254.703
1513,All items less energy,2021-04-01,273.092
1514,Commodities,2021-04-01,194.456
1515,"Commodities less food, energy, and used cars and trucks",2021-04-01,147.536
1516,Commodities less food,2021-04-01,159.832
1517,Commodities less food and beverages,2021-04-01,156.346
1518,Services,2021-04-01,338.518
1519,Services less rent of shelter(16),2021-04-01,356.494
1520,Services less medical care services,2021-04-01,320.837
1521,Durables,2021-04-01,111.983
1522,Nondurables,2021-04-01,236.092
1523,Nondurables less food,2021-04-01,204.988
1524,Nondurables less food and beverages,2021-04-01,201.493
1525,"Nondurables less food, beverages, and apparel",2021-04-01,256.202
1526,Nondurables less food and apparel,2021-04-01,255.411
1527,Housing,2021-04-01,277.258
1528,Education and communication(5),2021-04-01,141.742
1529,Education(5),2021-04-01,271.829
1530,Communication(5),2021-04-01,75.63
1531,Information and information processing(5),2021-04-01,71.42
1532,"Information technology, hardware and services(18)",2021-04-01,7.361
1533,Recreation(5),2021-04-01,124.546
1534,Video and audio(5),2021-04-01,109.612
1535,"Pets, pet products and services(5)",2021-04-01,183.781
1536,Photography(5),2021-04-01,76.591
1537,Food and beverages,2021-04-01,272.367
1538,Domestically produced farm food(4),2021-04-01,263.207
1539,Other services,2021-04-01,373.376
1540,Apparel less footwear,2021-04-01,112.301
1541,Fuels and utilities,2021-04-01,253.46
1542,Household energy,2021-04-01,207.988
1543,Medical care,2021-04-01,524.585
1544,Transportation,2021-04-01,222.547
1545,Private transportation,2021-04-01,220.742
1546,New and used motor vehicles(5),2021-04-01,108.477
1547,Utilities and public transportation,2021-04-01,225.076
1548,Household furnishings and operations,2021-04-01,129.321
1549,Other goods and services,2021-04-01,473.649
1550,Personal care(4),2021-04-01,242.303
1551,,2021-04-01,
1552,All items,2021-05-01,269.195
1553,Food,2021-05-01,274.212
1554,Food at home,2021-05-01,255.516
1555,Cereals and bakery products,2021-05-01,286.649
1556,Cereals and cereal products,2021-05-01,233.894
1557,Flour and prepared flour mixes,2021-05-01,241.371
1558,Breakfast cereal(4),2021-05-01,228.209
1559,"Rice, pasta, cornmeal",2021-05-01,244.122
1560,Rice(4)(5)(6),2021-05-01,165.131
1561,Bakery products(4),2021-05-01,317.187
1562,Bread(4)(5),2021-05-01,193.564
1563,White bread(4)(6),2021-05-01,350.866
1564,Bread other than white(4)(6),2021-05-01,377.717
1565,"Fresh biscuits, rolls, muffins(5)",2021-05-01,187.304
1566,"Cakes, cupcakes, and cookies(4)",2021-05-01,299.796
1567,Cookies(4)(6),2021-05-01,279.246
1568,Fresh cakes and cupcakes(4)(6),2021-05-01,319.21
1569,Other bakery products,2021-05-01,280.559
1570,"Fresh sweetrolls, coffeecakes, doughnuts(4)(6)",2021-05-01,326.641
1571,"Crackers, bread, and cracker products(6)",2021-05-01,327.639
1572,"Frozen and refrigerated bakery products, pies, tarts, turnovers(4)(6)",2021-05-01,269.573
1573,"Meats, poultry, fish, and eggs",2021-05-01,275.776
1574,"Meats, poultry, and fish",2021-05-01,280.239
1575,Meats,2021-05-01,285.991
1576,Beef and veal,2021-05-01,355.918
1577,Uncooked ground beef(4),2021-05-01,298.089
1578,Uncooked beef roasts(4)(5),2021-05-01,285.682
1579,Uncooked beef steaks(5),2021-05-01,244.853
1580,Uncooked other beef and veal(4)(5),2021-05-01,288.623
1581,Pork,2021-05-01,236.751
1582,"Bacon, breakfast sausage, and related products(5)",2021-05-01,177.278
1583,Bacon and related products(6),2021-05-01,336.43
1584,Breakfast sausage and related products(5)(6),2021-05-01,156.989
1585,Ham,2021-05-01,214.351
1586,"Ham, excluding canned(6)",2021-05-01,239.281
1587,Pork chops(4),2021-05-01,214.056
1588,"Other pork including roasts, steaks, and ribs(5)",2021-05-01,148.105
1589,Other meats,2021-05-01,236.945
1590,Frankfurters(6),2021-05-01,247.524
1591,Lunchmeats(4)(5)(6),2021-05-01,151.955
1592,Poultry(4),2021-05-01,253.544
1593,Chicken(4)(5),2021-05-01,162.973
1594,Fresh whole chicken(4)(6),2021-05-01,268.738
1595,Fresh and frozen chicken parts(4)(6),2021-05-01,242.774
1596,Other uncooked poultry including turkey(5),2021-05-01,166.015
1597,Fish and seafood,2021-05-01,319.479
1598,Fresh fish and seafood(5),2021-05-01,202.711
1599,Processed fish and seafood(5),2021-05-01,156.205
1600,Shelf stable fish and seafood(6),2021-05-01,227.413
1601,Frozen fish and seafood(6),2021-05-01,323.844
1602,Eggs,2021-05-01,217.353
1603,Dairy and related products,2021-05-01,230.38
1604,Milk(5),2021-05-01,153.593
1605,Fresh whole milk(6),2021-05-01,223.276
1606,Fresh milk other than whole(5)(6),2021-05-01,157.196
1607,Cheese and related products(4),2021-05-01,239.858
1608,Ice cream and related products,2021-05-01,227.303
1609,Other dairy and related products(4)(5),2021-05-01,153.61
1610,Fruits and vegetables,2021-05-01,315.748
1611,Fresh fruits and vegetables,2021-05-01,365.13
1612,Fresh fruits,2021-05-01,382.112
1613,Apples,2021-05-01,338.874
1614,Bananas(4),2021-05-01,195.818
1615,Citrus fruits(5),2021-05-01,272.299
1616,"Oranges, including tangerines(6)",2021-05-01,523.343
1617,Other fresh fruits(5),2021-05-01,130.169
1618,Fresh vegetables,2021-05-01,346.131
1619,Potatoes,2021-05-01,376.478
1620,Lettuce(4),2021-05-01,337.942
1621,Tomatoes,2021-05-01,340.697
1622,Other fresh vegetables,2021-05-01,345.473
1623,Processed fruits and vegetables(5),2021-05-01,166.799
1624,Canned fruits and vegetables(5),2021-05-01,175.53
1625,Canned fruits(5)(6),2021-05-01,166.312
1626,Canned vegetables(5)(6),2021-05-01,188.324
1627,Frozen fruits and vegetables(5),2021-05-01,153.741
1628,Frozen vegetables(6),2021-05-01,208.814
1629,Other processed fruits and vegetables including dried(5),2021-05-01,162.072
1630,"Dried beans, peas, and lentils(4)(5)(6)",2021-05-01,196.76
1631,Nonalcoholic beverages and beverage materials,2021-05-01,177.814
1632,Juices and nonalcoholic drinks(5),2021-05-01,139.73
1633,Carbonated drinks,2021-05-01,178.359
1634,Frozen noncarbonated juices and drinks(4)(5),2021-05-01,180.464
1635,Nonfrozen noncarbonated juices and drinks(5),2021-05-01,125.915
1636,Beverage materials including coffee and tea(5),2021-05-01,119.356
1637,Coffee,2021-05-01,197.575
1638,Roasted coffee(6),2021-05-01,207.48
1639,Instant coffee(4)(6),2021-05-01,184.858
1640,Other beverage materials including tea(4)(5),2021-05-01,133.502
1641,Other food at home,2021-05-01,219.664
1642,Sugar and sweets(4),2021-05-01,233.269
1643,Sugar and sugar substitutes,2021-05-01,209.344
1644,Candy and chewing gum(4)(5),2021-05-01,158.622
1645,Other sweets(5),2021-05-01,158.741
1646,Fats and oils,2021-05-01,237.089
1647,Butter and margarine(5),2021-05-01,211.912
1648,Butter(6),2021-05-01,253.423
1649,Margarine(6),2021-05-01,315.847
1650,Salad dressing(5),2021-05-01,134.865
1651,Other fats and oils including peanut butter(5),2021-05-01,165.215
1652,Peanut butter(4)(5)(6),2021-05-01,166.882
1653,Other foods,2021-05-01,233.438
1654,Soups,2021-05-01,259.186
1655,Frozen and freeze dried prepared foods,2021-05-01,172.85
1656,Snacks(4),2021-05-01,257.55
1657,"Spices, seasonings, condiments, sauces",2021-05-01,252.98
1658,Salt and other seasonings and spices(5)(6),2021-05-01,161.153
1659,"Olives, pickles, relishes(4)(5)(6)",2021-05-01,147.522
1660,Sauces and gravies(5)(6),2021-05-01,145.396
1661,Other condiments(6),2021-05-01,286.159
1662,Baby food(4)(5),2021-05-01,173.949
1663,Other miscellaneous foods(5),2021-05-01,137.457
1664,Prepared salads(7)(6),2021-05-01,131.813
1665,Food away from home(4),2021-05-01,303.481
1666,Full service meals and snacks(4)(5),2021-05-01,187.156
1667,Limited service meals and snacks(4)(5),2021-05-01,199.889
1668,Food at employee sites and schools(4)(5),2021-05-01,120.565
1669,Food at elementary and secondary schools(4)(8)(6),2021-05-01,86.087
1670,Food from vending machines and mobile vendors(4)(5),2021-05-01,175.993
1671,Other food away from home(4)(5),2021-05-01,204.899
1672,,2021-05-01,
1673,Energy,2021-05-01,235.339
1674,Energy commodities,2021-05-01,267.532
1675,Fuel oil and other fuels,2021-05-01,285.256
1676,Fuel oil(4),2021-05-01,272.99
1677,"Propane, kerosene, and firewood(9)",2021-05-01,361.652
1678,Motor fuel,2021-05-01,264.135
1679,Gasoline (all types),2021-05-01,263.17
1680,"Gasoline, unleaded regular(6)",2021-05-01,258.134
1681,"Gasoline, unleaded midgrade(10)(6)",2021-05-01,283.235
1682,"Gasoline, unleaded premium(6)",2021-05-01,276.355
1683,Other motor fuels(4)(5),2021-05-01,232.801
1684,Energy services,2021-05-01,214.335
1685,Electricity,2021-05-01,220.948
1686,Utility (piped) gas service,2021-05-01,191.083
1687,,2021-05-01,
1688,All items less food and energy,2021-05-01,275.893
1689,Commodities less food and energy commodities,2021-05-01,152.217
1690,Household furnishings and supplies(11),2021-05-01,94.99
1691,Window and floor coverings and other linens(4)(5),2021-05-01,56.516
1692,Floor coverings(4)(5),2021-05-01,113.723
1693,Window coverings(4)(5),2021-05-01,63.258
1694,Other linens(4)(5),2021-05-01,42.875
1695,Furniture and bedding(4),2021-05-01,121.954
1696,Bedroom furniture(4),2021-05-01,132.865
1697,"Living room, kitchen, and dining room furniture(4)(5)",2021-05-01,96.37
1698,Other furniture(5),2021-05-01,77.146
1699,Appliances(5),2021-05-01,83.947
1700,Major appliances(5),2021-05-01,96.51
1701,Laundry equipment(4)(6),2021-05-01,115.088
1702,Other appliances(4)(5),2021-05-01,70.495
1703,Other household equipment and furnishings(4)(5),2021-05-01,51.86
1704,"Clocks, lamps, and decorator items(4)",2021-05-01,37.844
1705,Indoor plants and flowers(12),2021-05-01,140.287
1706,Dishes and flatware(4)(5),2021-05-01,46.977
1707,Nonelectric cookware and tableware(4)(5),2021-05-01,82.218
1708,"Tools, hardware, outdoor equipment and supplies(5)",2021-05-01,94.921
1709,"Tools, hardware and supplies(4)(5)",2021-05-01,103.052
1710,Outdoor equipment and supplies(5),2021-05-01,91.12
1711,Housekeeping supplies(4),2021-05-01,197.781
1712,Household cleaning products(4)(5),2021-05-01,126.961
1713,Household paper products(4)(5),2021-05-01,192.733
1714,Miscellaneous household products(4)(5),2021-05-01,118.071
1715,Apparel,2021-05-01,120.951
1716,Men's and boys' apparel,2021-05-01,114.749
1717,Men's apparel,2021-05-01,116.911
1718,"Men's suits, sport coats, and outerwear",2021-05-01,86.992
1719,"Men's underwear, nightwear, swimwear, and accessories(4)",2021-05-01,163.403
1720,Men's shirts and sweaters(5),2021-05-01,68.169
1721,Men's pants and shorts,2021-05-01,130.741
1722,Boys' apparel,2021-05-01,104.367
1723,Women's and girls' apparel,2021-05-01,101.288
1724,Women's apparel,2021-05-01,101.668
1725,Women's outerwear,2021-05-01,92.265
1726,Women's dresses,2021-05-01,98.632
1727,Women's suits and separates(5),2021-05-01,69.82
1728,"Women's underwear, nightwear, swimwear, and accessories(5)",2021-05-01,102.941
1729,Girls' apparel,2021-05-01,98.827
1730,Footwear,2021-05-01,138.385
1731,Men's footwear(4),2021-05-01,144.981
1732,Boys' and girls' footwear,2021-05-01,158.131
1733,Women's footwear,2021-05-01,123.833
1734,Infants' and toddlers' apparel,2021-05-01,111.481
1735,Jewelry and watches(9),2021-05-01,186.617
1736,Watches(4)(9),2021-05-01,151.157
1737,Jewelry(9),2021-05-01,185.072
1738,Transportation commodities less motor fuel(11),2021-05-01,118.625
1739,New vehicles,2021-05-01,152.143
1740,New cars and trucks(5)(6),2021-05-01,105.447
1741,New cars(6),2021-05-01,147.724
1742,New trucks(13)(6),2021-05-01,162.498
1743,Used cars and trucks,2021-05-01,179.532
1744,Motor vehicle parts and equipment(4),2021-05-01,151.777
1745,Tires(4),2021-05-01,129.326
1746,Vehicle accessories other than tires(4)(5),2021-05-01,182.318
1747,Vehicle parts and equipment other than tires(4)(6),2021-05-01,173.211
1748,"Motor oil, coolant, and fluids(4)(6)",2021-05-01,393.733
1749,Medical care commodities(4),2021-05-01,377.191
1750,Medicinal drugs(11),2021-05-01,123.705
1751,Prescription drugs,2021-05-01,522.116
1752,Nonprescription drugs(4)(11),2021-05-01,96.211
1753,Medical equipment and supplies(4)(11),2021-05-01,96.003
1754,Recreation commodities(11),2021-05-01,81.015
1755,Video and audio products(11),2021-05-01,37.206
1756,Televisions,2021-05-01,1.436
1757,Other video equipment(5),2021-05-01,10.032
1758,Audio equipment(4),2021-05-01,25.484
1759,Recorded music and music subscriptions(4)(5),2021-05-01,79.481
1760,Pets and pet products(4),2021-05-01,203.247
1761,Pet food(4)(5)(6),2021-05-01,155.278
1762,"Purchase of pets, pet supplies, accessories(4)(5)(6)",2021-05-01,116.309
1763,Sporting goods(4),2021-05-01,120.713
1764,Sports vehicles including bicycles(4),2021-05-01,167.891
1765,Sports equipment(4),2021-05-01,81.523
1766,Photographic equipment and supplies,2021-05-01,57.706
1767,Photographic equipment(5)(6),2021-05-01,24.309
1768,Recreational reading materials(4),2021-05-01,274.272
1769,Newspapers and magazines(4)(5),2021-05-01,206.494
1770,Recreational books(4)(5),2021-05-01,98.869
1771,Other recreational goods(5),2021-05-01,34.041
1772,Toys,2021-05-01,29.514
1773,"Toys, games, hobbies and playground equipment(5)(6)",2021-05-01,38.014
1774,"Sewing machines, fabric and supplies(4)(5)",2021-05-01,102.574
1775,Music instruments and accessories(4)(5),2021-05-01,107.266
1776,Education and communication commodities(11),2021-05-01,68.439
1777,Educational books and supplies(4),2021-05-01,691.128
1778,College textbooks(4)(14)(6),2021-05-01,236.375
1779,Information technology commodities(11),2021-05-01,48.397
1780,"Computers, peripherals, and smart home assistants(4)(7)",2021-05-01,39.611
1781,Computer software and accessories(4)(5),2021-05-01,26.386
1782,"Telephone hardware, calculators, and other consumer information items(5)",2021-05-01,11.774
1783,Smartphones(4)(6)(15),2021-05-01,75.43
1784,Alcoholic beverages,2021-05-01,261.711
1785,Alcoholic beverages at home,2021-05-01,212.051
1786,"Beer, ale, and other malt beverages at home",2021-05-01,241.243
1787,Distilled spirits at home(4),2021-05-01,201.658
1788,Whiskey at home(4)(6),2021-05-01,212.232
1789,"Distilled spirits, excluding whiskey, at home(4)(6)",2021-05-01,198.766
1790,Wine at home,2021-05-01,174.056
1791,Alcoholic beverages away from home(4),2021-05-01,370.685
1792,"Beer, ale, and other malt beverages away from home(4)(5)(6)",2021-05-01,182.063
1793,Wine away from home(4)(5)(6),2021-05-01,199.666
1794,Distilled spirits away from home(4)(5)(6),2021-05-01,204.621
1795,Other goods(11),2021-05-01,119.541
1796,Tobacco and smoking products(4),2021-05-01,1240.082
1797,Cigarettes(4)(5),2021-05-01,510.579
