,Expenditure category,Date,Unadjusted CPI Index
1046,Personal care products(4),2016-03-01,163.554
1047,"Hair, dental, shaving, and miscellaneous personal care products(4)(5)",2016-03-01,103.58
1048,"Cosmetics, perfume, bath, nail preparations and implements(4)",2016-03-01,189.048
1049,Miscellaneous personal goods(5),2016-03-01,80.828
1050,"Stationery, stationery supplies, gift wrap(6)",2016-03-01,151.164
1051,Infants' equipment(4)(8)(6),2016-03-01,82.298
1052,Services less energy services,2016-03-01,307.703
1053,Shelter,2016-03-01,285.196
1054,Rent of shelter(16),2016-03-01,297.083
1055,Rent of primary residence(11),2016-03-01,293.489
1056,Lodging away from home(5),2016-03-01,159.114
1057,"Housing at school, excluding board(11)(16)",2016-03-01,517.373
1058,Other lodging away from home including hotels and motels,2016-03-01,328.317
1059,Owners' equivalent rent of residences(11)(16),2016-03-01,292.08
1060,Owners' equivalent rent of primary residence(11)(16),2016-03-01,292.039
1061,Tenants' and household insurance(4)(5),2016-03-01,147.946
1062,Water and sewer and trash collection services(5),2016-03-01,219.649
1063,Water and sewerage maintenance(11),2016-03-01,508.14
1064,Garbage and trash collection(4)(14),2016-03-01,437.699
1065,Household operations(4)(5),2016-03-01,170.33
1066,Domestic services(4)(5),2016-03-01,156.763
1067,Gardening and lawncare services(4)(5),2016-03-01,173.187
1068,"Moving, storage, freight expense(5)",2016-03-01,152.103
1069,Repair of household items(4)(5),2016-03-01,224.991
1070,Medical care services,2016-03-01,489.52
1071,Professional services,2016-03-01,367.647
1072,Physicians' services(11),2016-03-01,372.672
1073,Dental services(11),2016-03-01,462.178
1074,Eyeglasses and eye care(4)(9),2016-03-01,186.572
1075,Services by other medical professionals(11)(9),2016-03-01,228.682
1076,Hospital and related services,2016-03-01,787.678
1077,Hospital services(11)(17),2016-03-01,300.303
1078,Inpatient hospital services(11)(17)(6),2016-03-01,297.042
1079,Outpatient hospital services(11)(9)(6),2016-03-01,665.153
1080,Nursing homes and adult day services(11)(17),2016-03-01,212.136
1081,Care of invalids and elderly at home(4)(8),2016-03-01,120.102
1082,Health insurance(4)(8),2016-03-01,129.929
1083,Transportation services,2016-03-01,296.363
1084,Leased cars and trucks(15),2016-03-01,84.978
1085,Car and truck rental(5),2016-03-01,129.567
1086,Motor vehicle maintenance and repair(4),2016-03-01,273.98
1087,Motor vehicle body work(4),2016-03-01,285.833
1088,Motor vehicle maintenance and servicing(4),2016-03-01,245.456
1089,Motor vehicle repair(4)(5),2016-03-01,170.727
1090,Motor vehicle insurance,2016-03-01,478.644
1091,Motor vehicle fees(4)(5),2016-03-01,181.669
1092,State motor vehicle registration and license fees(4)(11)(5),2016-03-01,172.242
1093,Parking and other fees(5),2016-03-01,197.209
1094,Parking fees and tolls(4)(5)(6),2016-03-01,220.091
1095,Automobile service clubs(4)(5)(6),2016-03-01,126.393
1096,Public transportation,2016-03-01,265.017
1097,Airline fare,2016-03-01,283.584
1098,Other intercity transportation,2016-03-01,155.539
1099,Intercity bus fare(4)(7)(6),2016-03-01,
1100,Intercity train fare(4)(7)(6),2016-03-01,110.69
1101,Ship fare(4)(5)(6),2016-03-01,64.899
1102,Intracity transportation(4),2016-03-01,307.857
1103,Intracity mass transit(4)(12)(6),2016-03-01,121.927
1104,Recreation services(12),2016-03-01,114.646
1105,Video and audio services(12),2016-03-01,117.039
1106,Cable and satellite television and radio service(14),2016-03-01,437.576
1107,"Video discs and other media, including rental of video and audio(4)(5)",2016-03-01,72.871
1108,Video discs and other media(4)(5)(6),2016-03-01,40.535
1109,Rental of video or audio discs and other media(4)(5)(6),2016-03-01,121.007
1110,Pet services including veterinary(5),2016-03-01,232.053
1111,Pet services(4)(5)(6),2016-03-01,184.178
1112,Veterinarian services(5)(6),2016-03-01,242.837
1113,Photographers and film processing(4)(5),2016-03-01,124.732
1114,Photographer fees(4)(5)(6),2016-03-01,130.266
1115,Film processing(4)(5)(6),2016-03-01,122.394
1116,Other recreation services(5),2016-03-01,159.052
1117,Club dues and fees for participant sports and group exercises(4)(5),2016-03-01,131.664
1118,Admissions(4),2016-03-01,362.163
1119,"Admission to movies, theaters, and concerts(4)(5)(6)",2016-03-01,174.62
1120,Admission to sporting events(4)(5)(6),2016-03-01,204.738
1121,Fees for lessons or instructions(4)(9),2016-03-01,292.769
1122,Education and communication services(12),2016-03-01,111.096
1123,"Tuition, other school fees, and childcare",2016-03-01,701.248
1124,College tuition and fees,2016-03-01,799.161
1125,Elementary and high school tuition and fees,2016-03-01,767.125
1126,Child care and nursery school(13),2016-03-01,280.664
1127,Technical and business school tuition and fees(5),2016-03-01,236.617
1128,Postage and delivery services(5),2016-03-01,178.099
1129,Postage(4),2016-03-01,280.656
1130,Delivery services(5),2016-03-01,278.337
1131,Telephone services(4)(5),2016-03-01,99.712
1132,Wireless telephone services(4)(5),2016-03-01,55.28
1133,Land-line telephone services(4)(12),2016-03-01,114.896
1134,Internet services and electronic information providers(5),2016-03-01,78.402
1135,Other personal services(4)(12),2016-03-01,114.069
1136,Personal care services(4),2016-03-01,251.628
1137,Haircuts and other personal care services(4)(5),2016-03-01,153.534
1138,Miscellaneous personal services,2016-03-01,405.997
1139,Legal services(4)(9),2016-03-01,326.714
1140,Funeral expenses(4)(9),2016-03-01,317.778
1141,Laundry and dry cleaning services(4)(5),2016-03-01,159.134
1142,Apparel services other than laundry and dry cleaning(4)(5),2016-03-01,184.055
1143,Financial services(4)(9),2016-03-01,323.949
1144,Checking account and other bank services(4)(5)(6),2016-03-01,150.891
1145,Tax return preparation and other accounting fees(4)(5)(6),2016-03-01,222.329
1146,,2016-03-01,
1147,Special aggregate indexes,2016-03-01,
1148,,2016-03-01,
1149,All items less food,2016-03-01,236.602
1150,All items less shelter,2016-03-01,222.363
1151,All items less food and shelter,2016-03-01,215.747
1152,"All items less food, shelter, and energy",2016-03-01,224.802
1153,"All items less food, shelter, energy, and used cars and trucks",2016-03-01,229.479
1154,All items less medical care,2016-03-01,227.545
1155,All items less energy,2016-03-01,245.913
1156,Commodities,2016-03-01,178.437
1157,"Commodities less food, energy, and used cars and trucks",2016-03-01,147.024
1158,Commodities less food,2016-03-01,147.528
1159,Commodities less food and beverages,2016-03-01,144.277
1160,Services,2016-03-01,297.024
1161,Services less rent of shelter(16),2016-03-01,319.935
1162,Services less medical care services,2016-03-01,282.437
1163,Durables,2016-03-01,108.525
1164,Nondurables,2016-03-01,212.806
1165,Nondurables less food,2016-03-01,183.308
1166,Nondurables less food and beverages,2016-03-01,179.677
1167,"Nondurables less food, beverages, and apparel",2016-03-01,216.383
1168,Nondurables less food and apparel,2016-03-01,217.611
1169,Housing,2016-03-01,241.485
1170,Education and communication(5),2016-03-01,139.279
1171,Education(5),2016-03-01,244.876
1172,Communication(5),2016-03-01,80.088
1173,Information and information processing(5),2016-03-01,76.199
1174,"Information technology, hardware and services(18)",2016-03-01,7.919
1175,Recreation(5),2016-03-01,117.071
1176,Video and audio(5),2016-03-01,101.51
1177,"Pets, pet products and services(5)",2016-03-01,168.942
1178,Photography(5),2016-03-01,74.233
1179,Food and beverages,2016-03-01,247.677
1180,Domestically produced farm food,2016-03-01,248.842
1181,Other services,2016-03-01,345.176
1182,Apparel less footwear,2016-03-01,120.371
1183,Fuels and utilities,2016-03-01,223.918
1184,Household energy,2016-03-01,186.198
1185,Medical care,2016-03-01,458.62
1186,Transportation,2016-03-01,191.257
1187,Private transportation,2016-03-01,185.706
1188,New and used motor vehicles(5),2016-03-01,101.18
1189,Utilities and public transportation,2016-03-01,213.433
1190,Household furnishings and operations,2016-03-01,122.389
1191,Other goods and services,2016-03-01,420.632
1192,Personal care,2016-03-01,223.241
1193,,2016-03-01,
1194,All items,2016-04-01,239.261
1195,Food,2016-04-01,248.413
1196,Food at home,2016-04-01,240.635
1197,Cereals and bakery products,2016-04-01,273.924
1198,Cereals and cereal products,2016-04-01,231.994
1199,Flour and prepared flour mixes,2016-04-01,243.974
1200,Breakfast cereal(4),2016-04-01,226.731
1201,"Rice, pasta, cornmeal(4)",2016-04-01,241.017
1202,Rice(4)(5)(6),2016-04-01,162.623
1203,Bakery products(4),2016-04-01,297.703
1204,Bread(4)(5),2016-04-01,177.728
1205,White bread(4)(6),2016-04-01,320.497
1206,Bread other than white(4)(6),2016-04-01,344.622
1207,"Fresh biscuits, rolls, muffins(5)",2016-04-01,175.933
1208,"Cakes, cupcakes, and cookies",2016-04-01,282.389
1209,Cookies(6),2016-04-01,271.603
1210,Fresh cakes and cupcakes(4)(6),2016-04-01,296.097
1211,Other bakery products,2016-04-01,268.179
1212,"Fresh sweetrolls, coffeecakes, doughnuts(4)(6)",2016-04-01,292.48
1213,"Crackers, bread, and cracker products(6)",2016-04-01,311.097
1214,"Frozen and refrigerated bakery products, pies, tarts, turnovers(6)",2016-04-01,270.068
1215,"Meats, poultry, fish, and eggs",2016-04-01,250.839
1216,"Meats, poultry, and fish",2016-04-01,251.738
1217,Meats,2016-04-01,255.1
1218,Beef and veal,2016-04-01,307.494
1219,Uncooked ground beef(4),2016-04-01,271.059
1220,Uncooked beef roasts(4)(5),2016-04-01,228.866
1221,Uncooked beef steaks(5),2016-04-01,212.252
1222,Uncooked other beef and veal(4)(5),2016-04-01,230.853
1223,Pork,2016-04-01,210.359
1224,"Bacon, breakfast sausage, and related products(5)",2016-04-01,156.997
1225,Bacon and related products(6),2016-04-01,287.903
1226,Breakfast sausage and related products(5)(6),2016-04-01,145.254
1227,Ham,2016-04-01,197.623
1228,"Ham, excluding canned(6)",2016-04-01,219.403
1229,Pork chops(4),2016-04-01,190.269
1230,Other pork including roasts and picnics(5),2016-04-01,128.093
1231,Other meats,2016-04-01,227.119
1232,Frankfurters(6),2016-04-01,230.28
1233,Lunchmeats(5)(6),2016-04-01,147.322
1234,Lamb and organ meats(4)(6),2016-04-01,334.221
1235,Lamb and mutton(4)(5)(6),2016-04-01,179.379
1236,Poultry,2016-04-01,232.688
1237,Chicken(4)(5),2016-04-01,148.674
1238,Fresh whole chicken(4)(6),2016-04-01,254.822
1239,Fresh and frozen chicken parts(4)(6),2016-04-01,218.255
1240,Other poultry including turkey(5),2016-04-01,156.364
1241,Fish and seafood,2016-04-01,286.621
1242,Fresh fish and seafood(5),2016-04-01,176.624
1243,Processed fish and seafood(5),2016-04-01,144.331
1244,Shelf stable fish and seafood(4)(6),2016-04-01,203.909
1245,Frozen fish and seafood(6),2016-04-01,302.048
1246,Eggs,2016-04-01,240.683
1247,Dairy and related products,2016-04-01,218.315
1248,Milk(4)(5),2016-04-01,139.27
1249,Fresh whole milk(6),2016-04-01,201.085
1250,Fresh milk other than whole(5)(6),2016-04-01,142.285
1251,Cheese and related products,2016-04-01,230.003
1252,Ice cream and related products,2016-04-01,222.637
1253,Other dairy and related products(4)(5),2016-04-01,147.663
1254,Fruits and vegetables,2016-04-01,296.217
1255,Fresh fruits and vegetables,2016-04-01,340.76
1256,Fresh fruits,2016-04-01,358.469
1257,Apples,2016-04-01,350.451
1258,Bananas(4),2016-04-01,197.396
1259,Citrus fruits(5),2016-04-01,229.84
1260,"Oranges, including tangerines(6)",2016-04-01,456.212
1261,Other fresh fruits(5),2016-04-01,123.14
1262,Fresh vegetables,2016-04-01,320.934
1263,Potatoes,2016-04-01,327.293
1264,Lettuce,2016-04-01,289.766
1265,Tomatoes(4),2016-04-01,330.271
1266,Other fresh vegetables,2016-04-01,328.673
1267,Processed fruits and vegetables(5),2016-04-01,159.351
1268,Canned fruits and vegetables(5),2016-04-01,162.993
1269,Canned fruits(5)(6),2016-04-01,158.244
1270,Canned vegetables(5)(6),2016-04-01,171.327
1271,Frozen fruits and vegetables(5),2016-04-01,150.471
1272,Frozen vegetables(6),2016-04-01,205.669
1273,Other processed fruits and vegetables including dried(5),2016-04-01,162.87
1274,"Dried beans, peas, and lentils(4)(5)(6)",2016-04-01,203.738
1275,Nonalcoholic beverages and beverage materials,2016-04-01,168.771
1276,Juices and nonalcoholic drinks(5),2016-04-01,129.936
1277,Carbonated drinks,2016-04-01,163.826
1278,Frozen noncarbonated juices and drinks(4)(5),2016-04-01,178.514
1279,Nonfrozen noncarbonated juices and drinks(5),2016-04-01,118.076
1280,Beverage materials including coffee and tea(5),2016-04-01,119.092
1281,Coffee,2016-04-01,200.322
1282,Roasted coffee(6),2016-04-01,210.06
1283,Instant and freeze dried coffee(4)(6),2016-04-01,196.505
1284,Other beverage materials including tea(5),2016-04-01,129.618
1285,Other food at home,2016-04-01,211.009
1286,Sugar and sweets(4),2016-04-01,216.681
1287,Sugar and artificial sweeteners,2016-04-01,192.215
1288,Candy and chewing gum(4)(5),2016-04-01,145.464
1289,Other sweets(5),2016-04-01,154.044
1290,Fats and oils,2016-04-01,227.397
1291,Butter and margarine(5),2016-04-01,200.332
1292,Butter(6),2016-04-01,234.593
1293,Margarine(6),2016-04-01,291.957
1294,Salad dressing(5),2016-04-01,131.232
1295,Other fats and oils including peanut butter(5),2016-04-01,158.673
1296,Peanut butter(4)(5)(6),2016-04-01,157.151
1297,Other foods,2016-04-01,225.742
1298,Soups,2016-04-01,248.76
1299,Frozen and freeze dried prepared foods(4),2016-04-01,170.509
1300,Snacks(4),2016-04-01,254.051
1301,"Spices, seasonings, condiments, sauces",2016-04-01,240.532
1302,Salt and other seasonings and spices(5)(6),2016-04-01,154.118
1303,"Olives, pickles, relishes(4)(5)(6)",2016-04-01,140.161
1304,Sauces and gravies(5)(6),2016-04-01,136.554
1305,Other condiments(6),2016-04-01,281.628
1306,Baby food(4)(5),2016-04-01,154.673
1307,Other miscellaneous foods(4)(5),2016-04-01,132.263
1308,Prepared salads(4)(7)(6),2016-04-01,124.181
1309,Food away from home(4),2016-04-01,261.517
1310,Full service meals and snacks(4)(5),2016-04-01,162.125
1311,Limited service meals and snacks(4)(5),2016-04-01,167.238
1312,Food at employee sites and schools(5),2016-04-01,168.82
1313,Food at elementary and secondary schools(4)(8)(6),2016-04-01,141.173
1314,Food from vending machines and mobile vendors(4)(5),2016-04-01,150.577
1315,Other food away from home(4)(5),2016-04-01,182.554
1316,,2016-04-01,
1317,Energy,2016-04-01,185.652
1318,Energy commodities,2016-04-01,189.322
1319,Fuel oil and other fuels,2016-04-01,217.852
1320,Fuel oil(4),2016-04-01,196.349
1321,"Propane, kerosene, and firewood(9)",2016-04-01,292.242
1322,Motor fuel,2016-04-01,186.428
1323,Gasoline (all types),2016-04-01,185.808
1324,"Gasoline, unleaded regular(6)",2016-04-01,181.882
1325,"Gasoline, unleaded midgrade(10)(6)",2016-04-01,201.413
1326,"Gasoline, unleaded premium(6)",2016-04-01,197.256
1327,Other motor fuels(5),2016-04-01,154.728
1328,Energy services(11),2016-04-01,190.495
1329,Electricity(11),2016-04-01,201.778
1330,Utility (piped) gas service(11),2016-04-01,154.13
1331,,2016-04-01,
1332,All items less food and energy,2016-04-01,246.992
1333,Commodities less food and energy commodities,2016-04-01,146.565
1334,Household furnishings and supplies(12),2016-04-01,92.357
1335,Window and floor coverings and other linens(4)(5),2016-04-01,60.008
1336,Floor coverings(4)(5),2016-04-01,110.144
1337,Window coverings(4)(5),2016-04-01,68.869
1338,Other linens(4)(5),2016-04-01,46.644
1339,Furniture and bedding(4),2016-04-01,113.325
1340,Bedroom furniture(4),2016-04-01,130.286
1341,"Living room, kitchen, and dining room furniture(4)(5)",2016-04-01,86.548
1342,Other furniture(5),2016-04-01,71.106
1343,Infants' furniture(4)(8)(6),2016-04-01,
1344,Appliances(5),2016-04-01,77.497
1345,Major appliances(5),2016-04-01,85.661
1346,Laundry equipment(6),2016-04-01,96.92
1347,Other appliances(4)(5),2016-04-01,66.484
1348,Other household equipment and furnishings(5),2016-04-01,58.026
1349,"Clocks, lamps, and decorator items(4)",2016-04-01,46.019
1350,Indoor plants and flowers(13),2016-04-01,127.609
1351,Dishes and flatware(4)(5),2016-04-01,53.929
1352,Nonelectric cookware and tableware(5),2016-04-01,90.24
1353,"Tools, hardware, outdoor equipment and supplies(5)",2016-04-01,90.348
1354,"Tools, hardware and supplies(4)(5)",2016-04-01,98.432
1355,Outdoor equipment and supplies(5),2016-04-01,86.464
1356,Housekeeping supplies(4),2016-04-01,186.532
1357,Household cleaning products(5),2016-04-01,118.801
1358,Household paper products(4)(5),2016-04-01,169.675
1359,Miscellaneous household products(4)(5),2016-04-01,118.377
1360,Apparel,2016-04-01,127.77
1361,Men's and boys' apparel,2016-04-01,119.482
1362,Men's apparel,2016-04-01,123.248
1363,"Men's suits, sport coats, and outerwear",2016-04-01,110.223
1364,Men's furnishings,2016-04-01,154.217
1365,Men's shirts and sweaters(5),2016-04-01,81.161
1366,Men's pants and shorts,2016-04-01,120.47
1367,Boys' apparel,2016-04-01,104.591
1368,Women's and girls' apparel,2016-04-01,114.226
1369,Women's apparel,2016-04-01,118.128
1370,Women's outerwear,2016-04-01,112.041
1371,Women's dresses,2016-04-01,128.45
1372,Women's suits and separates(5),2016-04-01,85.208
1373,"Women's underwear, nightwear, sportswear and accessories(5)",2016-04-01,106.164
1374,Girls' apparel,2016-04-01,96.077
1375,Footwear,2016-04-01,139.021
1376,Men's footwear(4),2016-04-01,142.075
1377,Boys' and girls' footwear,2016-04-01,152.949
1378,Women's footwear,2016-04-01,129.78
1379,Infants' and toddlers' apparel,2016-04-01,116.049
1380,Jewelry and watches(9),2016-04-01,165.689
1381,Watches(4)(9),2016-04-01,127.11
1382,Jewelry(9),2016-04-01,172.227
1383,Transportation commodities less motor fuel(12),2016-04-01,107.038
1384,New vehicles,2016-04-01,147.895
1385,New cars and trucks(5)(6),2016-04-01,102.499
1386,New cars(6),2016-04-01,144.338
1387,New trucks(14)(6),2016-04-01,157.02
1388,Used cars and trucks,2016-04-01,147.489
1389,Motor vehicle parts and equipment(4),2016-04-01,144.612
1390,Tires(4),2016-04-01,126.672
1391,Vehicle accessories other than tires(4)(5),2016-04-01,166.946
1392,Vehicle parts and equipment other than tires(4)(6),2016-04-01,157.628
1393,"Motor oil, coolant, and fluids(4)(6)",2016-04-01,367.819
1394,Medical care commodities,2016-04-01,363.843
1395,Medicinal drugs(4)(12),2016-04-01,119.022
1396,Prescription drugs,2016-04-01,497.297
1397,Nonprescription drugs(4)(12),2016-04-01,96.729
1398,Medical equipment and supplies(4)(12),2016-04-01,98.614
1399,Recreation commodities(12),2016-04-01,86.954
1400,Video and audio products(12),2016-04-01,56.744
1401,Televisions,2016-04-01,2.912
1402,Other video equipment(5),2016-04-01,10.486
1403,Audio equipment,2016-04-01,34.861
1404,"Audio discs, tapes and other media(4)(5)",2016-04-01,88.453
1405,Pets and pet products(4),2016-04-01,198.786
1406,Pet food(4)(5)(6),2016-04-01,152.957
1407,"Purchase of pets, pet supplies, accessories(4)(5)(6)",2016-04-01,113.837
1408,Sporting goods(4),2016-04-01,114.787
1409,Sports vehicles including bicycles(4),2016-04-01,148.723
1410,Sports equipment,2016-04-01,85.447
1411,Photographic equipment and supplies,2016-04-01,51.468
1412,Film and photographic supplies(4)(5)(6),2016-04-01,125.357
1413,Photographic equipment(5)(6),2016-04-01,20.933
1414,Recreational reading materials(4),2016-04-01,238.298
1415,Newspapers and magazines(4)(5),2016-04-01,164.866
1416,Recreational books(4)(5),2016-04-01,97.654
1417,Other recreational goods(5),2016-04-01,44.993
1418,Toys,2016-04-01,42.046
1419,"Toys, games, hobbies and playground equipment(5)(6)",2016-04-01,50.876
1420,"Sewing machines, fabric and supplies(4)(5)",2016-04-01,97.116
1421,Music instruments and accessories(4)(5),2016-04-01,100.953
1422,Education and communication commodities(12),2016-04-01,81.161
1423,Educational books and supplies,2016-04-01,666.544
1424,College textbooks(4)(15)(6),2016-04-01,229.959
1425,Information technology commodities(12),2016-04-01,61.448
1426,Personal computers and peripheral equipment(7),2016-04-01,45.282
1427,Computer software and accessories(4)(5),2016-04-01,35.749
1428,"Telephone hardware, calculators, and other consumer information items(4)(5)",2016-04-01,22.08
1429,Alcoholic beverages,2016-04-01,242.407
1430,Alcoholic beverages at home,2016-04-01,199.411
1431,"Beer, ale, and other malt beverages at home",2016-04-01,219.183
1432,Distilled spirits at home,2016-04-01,194.367
1433,Whiskey at home(4)(6),2016-04-01,210.014
1434,"Distilled spirits, excluding whiskey, at home(6)",2016-04-01,187.166
1435,Wine at home,2016-04-01,168.778
1436,Alcoholic beverages away from home(4),2016-04-01,334.97
1437,"Beer, ale, and other malt beverages away from home(4)(5)(6)",2016-04-01,165.471
1438,Wine away from home(4)(5)(6),2016-04-01,179.845
1439,Distilled spirits away from home(4)(5)(6),2016-04-01,181.534
1440,Other goods(12),2016-04-01,108.777
1441,Tobacco and smoking products,2016-04-01,952.185
1442,Cigarettes(5),2016-04-01,388.737
1443,Tobacco products other than cigarettes(4)(5),2016-04-01,249.871
1444,Personal care products(4),2016-04-01,163.459
1445,"Hair, dental, shaving, and miscellaneous personal care products(4)(5)",2016-04-01,103.771
1446,"Cosmetics, perfume, bath, nail preparations and implements(4)",2016-04-01,188.399
1447,Miscellaneous personal goods(5),2016-04-01,80.976
1448,"Stationery, stationery supplies, gift wrap(6)",2016-04-01,151.875
1449,Infants' equipment(4)(8)(6),2016-04-01,81.066
1450,Services less energy services,2016-04-01,308.619
1451,Shelter,2016-04-01,285.836
1452,Rent of shelter(16),2016-04-01,297.765
1453,Rent of primary residence(11),2016-04-01,294.175
1454,Lodging away from home(5),2016-04-01,157.979
1455,"Housing at school, excluding board(11)(16)",2016-04-01,517.373
1456,Other lodging away from home including hotels and motels,2016-04-01,325.636
1457,Owners' equivalent rent of residences(11)(16),2016-04-01,292.855
1458,Owners' equivalent rent of primary residence(11)(16),2016-04-01,292.815
1459,Tenants' and household insurance(4)(5),2016-04-01,147.526
1460,Water and sewer and trash collection services(5),2016-04-01,220.506
1461,Water and sewerage maintenance(11),2016-04-01,510.778
1462,Garbage and trash collection(4)(14),2016-04-01,437.676
1463,Household operations(4)(5),2016-04-01,169.891
1464,Domestic services(4)(5),2016-04-01,156.789
1465,Gardening and lawncare services(4)(5),2016-04-01,173.314
1466,"Moving, storage, freight expense(5)",2016-04-01,150.681
1467,Repair of household items(4)(5),2016-04-01,221.927
1468,Medical care services,2016-04-01,490.848
1469,Professional services,2016-04-01,368.839
1470,Physicians' services(11),2016-04-01,372.961
1471,Dental services(11),2016-04-01,465.735
1472,Eyeglasses and eye care(4)(9),2016-04-01,187.847
1473,Services by other medical professionals(11)(9),2016-04-01,228.933
1474,Hospital and related services,2016-04-01,788.929
1475,Hospital services(11)(17),2016-04-01,300.733
1476,Inpatient hospital services(11)(17)(6),2016-04-01,297.66
1477,Outpatient hospital services(11)(9)(6),2016-04-01,665.602
1478,Nursing homes and adult day services(11)(17),2016-04-01,212.927
1479,Care of invalids and elderly at home(4)(8),2016-04-01,120.19
1480,Health insurance(4)(8),2016-04-01,130.429
1481,Transportation services,2016-04-01,299.635
1482,Leased cars and trucks(15),2016-04-01,85.471
1483,Car and truck rental(5),2016-04-01,130.692
1484,Motor vehicle maintenance and repair(4),2016-04-01,274.864
1485,Motor vehicle body work(4),2016-04-01,286.115
1486,Motor vehicle maintenance and servicing(4),2016-04-01,246.007
1487,Motor vehicle repair(4)(5),2016-04-01,171.637
1488,Motor vehicle insurance,2016-04-01,483.823
1489,Motor vehicle fees(4)(5),2016-04-01,181.85
1490,State motor vehicle registration and license fees(4)(11)(5),2016-04-01,172.183
1491,Parking and other fees(5),2016-04-01,197.728
1492,Parking fees and tolls(4)(5)(6),2016-04-01,220.701
1493,Automobile service clubs(4)(5)(6),2016-04-01,126.386
1494,Public transportation,2016-04-01,272.167
1495,Airline fare,2016-04-01,295.909
1496,Other intercity transportation,2016-04-01,155.73
1497,Intercity bus fare(4)(7)(6),2016-04-01,
1498,Intercity train fare(4)(7)(6),2016-04-01,110.752
1499,Ship fare(4)(5)(6),2016-04-01,65.412
1500,Intracity transportation(4),2016-04-01,308.942
1501,Intracity mass transit(4)(12)(6),2016-04-01,122.332
1502,Recreation services(12),2016-04-01,115.188
1503,Video and audio services(12),2016-04-01,117.511
1504,Cable and satellite television and radio service(14),2016-04-01,438.978
1505,"Video discs and other media, including rental of video and audio(4)(5)",2016-04-01,74.06
1506,Video discs and other media(4)(5)(6),2016-04-01,41.332
1507,Rental of video or audio discs and other media(4)(5)(6),2016-04-01,120.605
1508,Pet services including veterinary(5),2016-04-01,232.995
1509,Pet services(4)(5)(6),2016-04-01,184.436
1510,Veterinarian services(5)(6),2016-04-01,244.019
1511,Photographers and film processing(4)(5),2016-04-01,124.366
1512,Photographer fees(4)(5)(6),2016-04-01,130.41
1513,Film processing(4)(5)(6),2016-04-01,121.595
1514,Other recreation services(5),2016-04-01,159.958
1515,Club dues and fees for participant sports and group exercises(4)(5),2016-04-01,132.796
1516,Admissions(4),2016-04-01,364.546
1517,"Admission to movies, theaters, and concerts(4)(5)(6)",2016-04-01,174.936
1518,Admission to sporting events(4)(5)(6),2016-04-01,206.31
1519,Fees for lessons or instructions(4)(9),2016-04-01,291.395
1520,Education and communication services(12),2016-04-01,111.025
1521,"Tuition, other school fees, and childcare",2016-04-01,701.807
1522,College tuition and fees,2016-04-01,799.719
1523,Elementary and high school tuition and fees,2016-04-01,767.695
1524,Child care and nursery school(13),2016-04-01,280.972
1525,Technical and business school tuition and fees(5),2016-04-01,236.736
1526,Postage and delivery services(5),2016-04-01,175.041
1527,Postage(4),2016-04-01,275.718
1528,Delivery services(5),2016-04-01,275.798
1529,Telephone services(4)(5),2016-04-01,99.726
1530,Wireless telephone services(4)(5),2016-04-01,55.294
1531,Land-line telephone services(4)(12),2016-04-01,114.877
1532,Internet services and electronic information providers(5),2016-04-01,77.928
1533,Other personal services(4)(12),2016-04-01,114.322
1534,Personal care services(4),2016-04-01,252.062
1535,Haircuts and other personal care services(4)(5),2016-04-01,153.799
1536,Miscellaneous personal services,2016-04-01,407.019
1537,Legal services(4)(9),2016-04-01,327.114
1538,Funeral expenses(4)(9),2016-04-01,317.722
1539,Laundry and dry cleaning services(4)(5),2016-04-01,159.526
1540,Apparel services other than laundry and dry cleaning(4)(5),2016-04-01,184.051
1541,Financial services(4)(9),2016-04-01,325.931
1542,Checking account and other bank services(4)(5)(6),2016-04-01,150.891
1543,Tax return preparation and other accounting fees(4)(5)(6),2016-04-01,223.997
1544,,2016-04-01,
1545,Special aggregate indexes,2016-04-01,
1546,,2016-04-01,
1547,All items less food,2016-04-01,237.837
1548,All items less shelter,2016-04-01,223.693
1549,All items less food and shelter,2016-04-01,217.278
1550,"All items less food, shelter, and energy",2016-04-01,225.434
1551,"All items less food, shelter, energy, and used cars and trucks",2016-04-01,230.055
1552,All items less medical care,2016-04-01,228.66
1553,All items less energy,2016-04-01,246.515
1554,Commodities,2016-04-01,179.941
1555,"Commodities less food, energy, and used cars and trucks",2016-04-01,147.086
1556,Commodities less food,2016-04-01,149.373
1557,Commodities less food and beverages,2016-04-01,146.157
1558,Services,2016-04-01,297.797
1559,Services less rent of shelter(16),2016-04-01,320.871
1560,Services less medical care services,2016-04-01,283.167
1561,Durables,2016-04-01,108.676
1562,Nondurables,2016-04-01,215.135
1563,Nondurables less food,2016-04-01,187.105
1564,Nondurables less food and beverages,2016-04-01,183.682
1565,"Nondurables less food, beverages, and apparel",2016-04-01,222.72
1566,Nondurables less food and apparel,2016-04-01,223.382
1567,Housing,2016-04-01,241.79
1568,Education and communication(5),2016-04-01,139.316
1569,Education(5),2016-04-01,245.206
1570,Communication(5),2016-04-01,80.039
1571,Information and information processing(5),2016-04-01,76.2
1572,"Information technology, hardware and services(18)",2016-04-01,7.917
1573,Recreation(5),2016-04-01,117.515
1574,Video and audio(5),2016-04-01,101.676
1575,"Pets, pet products and services(5)",2016-04-01,169.637
1576,Photography(5),2016-04-01,73.54
1577,Food and beverages,2016-04-01,248.095
